Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Yana de Looff,Software engineering,p1,A1.04,wo,15
Yana de Looff,Software engineering,w1,A1.04,wo,11
Yana de Looff,Software engineering,h1,C0.110,ma,15
Marco Gilsing,Moderne Databases,p3,A1.10,wo,11
Marco Gilsing,Moderne Databases,h1,A1.10,ma,13
Marco Gilsing,Moderne Databases,w2,B0.201,vr,15
Keshia Westgeest,Calculus 2,w2,A1.04,ma,11
Keshia Westgeest,Calculus 2,h1,C0.110,ma,9
Donna Buurma,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Donna Buurma,Kansrekenen 2,h2,C0.110,ma,13
Donna Buurma,Reflectie op de digitale cultuur,h2,A1.10,di,9
Donna Buurma,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Donna Buurma,Kansrekenen 2,h1,C0.110,ma,11
Kamila van de Kruijs,Project Numerical Recipes,p2,A1.08,wo,15
Martin Avci,Compilerbouw,h2,C0.110,di,11
Martin Avci,Compilerbouw,h1,C0.110,di,9
Martin Avci,Compilerbouw,p1,A1.04,di,11
Martin Avci,Project Numerical Recipes,p2,A1.08,wo,15
Martin Avci,Compilerbouw,w1,A1.04,ma,15
Naciye van Eert,Kansrekenen 2,h2,C0.110,ma,13
Naciye van Eert,Software engineering,p1,A1.04,wo,15
Naciye van Eert,Programmeren in Java 2,p4,A1.10,vr,11
Naciye van Eert,Lineaire Algebra,h2,A1.10,ma,11
Naciye van Eert,Software engineering,h1,C0.110,ma,15
Naciye van Eert,Lineaire Algebra,h1,A1.10,ma,9
Naciye van Eert,Software engineering,w1,A1.04,wo,11
Naciye van Eert,Kansrekenen 2,h1,C0.110,ma,11
Djura Kol,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Djura Kol,Bioinformatica,h3,B0.201,ma,13
Djura Kol,Technology for games,h2,A1.04,vr,9
Djura Kol,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Djura Kol,Technology for games,h1,A1.04,do,15
Djura Kol,Bioinformatica,h2,B0.201,ma,11
Djura Kol,Bioinformatica,w1,A1.06,di,11
Djura Kol,Moderne Databases,h1,A1.10,ma,13
Djura Kol,Moderne Databases,w2,B0.201,vr,15
Djura Kol,Reflectie op de digitale cultuur,h2,A1.10,di,9
Djura Kol,Moderne Databases,p3,A1.10,wo,11
Djura Kol,Bioinformatica,p1,A1.06,wo,9
Djura Kol,Technology for games,w2,C1.112,di,9
Djura Kol,Bioinformatica,h1,B0.201,ma,9
Cheyenna Reuvekamp,Webprogrammeren en databases,w2,C1.112,di,13
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,B0.201,di,9
Cheyenna Reuvekamp,Algoritmen en complexiteit,w1,B0.201,di,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,p1,B0.201,di,15
Cheyenna Reuvekamp,Lineaire Algebra,h2,A1.10,ma,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,A1.04,do,11
Cheyenna Reuvekamp,Lineaire Algebra,h1,A1.10,ma,9
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,A1.04,do,13
Cheyenna Reuvekamp,Webprogrammeren en databases,p1,C1.112,di,15
Genesis Potman,Netwerken en systeembeveiliging,p1,A1.10,wo,13
Ziya Rooijmans,Webprogrammeren en databases,w2,C1.112,di,13
Ziya Rooijmans,Algoritmen en complexiteit,h1,B0.201,di,9
Ziya Rooijmans,Algoritmen en complexiteit,w1,B0.201,di,11
Ziya Rooijmans,Databases 2,h1,C0.110,ma,17
Ziya Rooijmans,Databases 2,w2,A1.04,wo,9
Ziya Rooijmans,Webprogrammeren en databases,h1,A1.04,do,11
Ziya Rooijmans,Webprogrammeren en databases,p2,C1.112,wo,9
Ziya Rooijmans,Webprogrammeren en databases,h2,A1.04,do,13
Ziya Rooijmans,Algoritmen en complexiteit,p2,B0.201,wo,9
Aart Pothuizen,Compilerbouw,h2,C0.110,di,11
Aart Pothuizen,Compilerbouw,w2,A1.04,di,9
Aart Pothuizen,Compilerbouw,h1,C0.110,di,9
Aart Pothuizen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Aart Pothuizen,Compilerbouw,p1,A1.04,di,11
Aart Pothuizen,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Aart Pothuizen,Software engineering,p1,A1.04,wo,15
Aart Pothuizen,Software engineering,h1,C0.110,ma,15
Aart Pothuizen,Project Genetic Algorithms,p2,A1.08,wo,9
Aart Pothuizen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Aart Pothuizen,Software engineering,w1,A1.04,wo,11
Kamiel Vinken,Analysemethoden en -technieken,h1,A1.10,di,11
Djamilla Wesselink,Kansrekenen 2,h2,C0.110,ma,13
Djamilla Wesselink,Calculus 2,h1,C0.110,ma,9
Djamilla Wesselink,Zoeken sturen en bewegen,p1,A1.08,do,11
Djamilla Wesselink,Calculus 2,w3,A1.04,ma,13
Djamilla Wesselink,Kansrekenen 2,h1,C0.110,ma,11
Sayfeddine Bruijnes,Data Mining,h2,A1.04,vr,15
Sayfeddine Bruijnes,Data Mining,h1,A1.04,vr,13
Sayfeddine Bruijnes,Kansrekenen 2,h2,C0.110,ma,13
Sayfeddine Bruijnes,Data Mining,p4,C0.110,wo,11
Sayfeddine Bruijnes,Programmeren in Java 2,p4,A1.10,vr,11
Sayfeddine Bruijnes,Lineaire Algebra,h2,A1.10,ma,11
Sayfeddine Bruijnes,Lineaire Algebra,h1,A1.10,ma,9
Sayfeddine Bruijnes,Data Mining,w3,C1.112,do,15
Sayfeddine Bruijnes,Kansrekenen 2,h1,C0.110,ma,11
Gradus Dams,Compilerbouw,p2,A1.04,di,13
Gradus Dams,Compilerbouw,h2,C0.110,di,11
Gradus Dams,Compilerbouw,w2,A1.04,di,9
Gradus Dams,Compilerbouw,h1,C0.110,di,9
Gradus Dams,Project Genetic Algorithms,p2,A1.08,wo,9
Saif Sikking,Software engineering,p1,A1.04,wo,15
Saif Sikking,Software engineering,w2,A1.04,wo,13
Saif Sikking,Software engineering,h1,C0.110,ma,15
Luca Pereira,Kansrekenen 2,h2,C0.110,ma,13
Luca Pereira,Machine Learning,h1,B0.201,do,15
Luca Pereira,Analysemethoden en -technieken,h1,A1.10,di,11
Luca Pereira,Architectuur en computerorganisatie,h2,A1.06,ma,11
Luca Pereira,Architectuur en computerorganisatie,h1,A1.06,ma,9
Luca Pereira,Machine Learning,h2,B0.201,vr,9
Luca Pereira,Kansrekenen 2,h1,C0.110,ma,11
Bahattin Geelen,Technology for games,h1,A1.04,do,15
Bahattin Geelen,Technology for games,h2,A1.04,vr,9
Bahattin Geelen,Technology for games,w1,C1.112,ma,15
Peter-Jan van Amersfoort,Software engineering,w1,A1.04,wo,11
Peter-Jan van Amersfoort,Software engineering,p2,A1.04,do,9
Peter-Jan van Amersfoort,Software engineering,h1,C0.110,ma,15
Peter-Jan van Amersfoort,Analysemethoden en -technieken,h1,A1.10,di,11
Ytje Hup,Heuristieken 1,w1,B0.201,wo,11
Ytje Hup,Heuristieken 1,h1,A1.08,ma,9
Jarik Regeling,Netwerken en systeembeveiliging,p2,A1.10,wo,15
Jarik Regeling,Heuristieken 1,w2,C1.112,do,11
Jarik Regeling,Heuristieken 1,h1,A1.08,ma,9
Esmee Hooijmaijers,Autonomous Agents 2,h2,B0.201,do,13
Esmee Hooijmaijers,Software engineering,p1,A1.04,wo,15
Esmee Hooijmaijers,Project Numerical Recipes,p2,A1.08,wo,15
Esmee Hooijmaijers,Software engineering,h1,C0.110,ma,15
Esmee Hooijmaijers,Autonomous Agents 2,h1,B0.201,do,11
Esmee Hooijmaijers,Software engineering,w1,A1.04,wo,11
Esmee Hooijmaijers,Autonomous Agents 2,w3,C1.112,wo,11
Esmee Hooijmaijers,Autonomous Agents 2,p3,C1.112,do,9
Sverre Hoenderdos,Analysemethoden en -technieken,h1,A1.10,di,11
Abram van Mierlo,Webprogrammeren en databases,p1,C1.112,di,15
Abram van Mierlo,Software engineering,p1,A1.04,wo,15
Abram van Mierlo,Software engineering,h1,C0.110,ma,15
Abram van Mierlo,Webprogrammeren en databases,h2,A1.04,do,13
Abram van Mierlo,Webprogrammeren en databases,h1,A1.04,do,11
Abram van Mierlo,Webprogrammeren en databases,w1,C1.112,di,11
Abram van Mierlo,Moderne Databases,h1,A1.10,ma,13
Abram van Mierlo,Moderne Databases,w3,A1.10,di,13
Abram van Mierlo,Architectuur en computerorganisatie,h2,A1.06,ma,11
Abram van Mierlo,Software engineering,w1,A1.04,wo,11
Abram van Mierlo,Architectuur en computerorganisatie,h1,A1.06,ma,9
Abram van Mierlo,Moderne Databases,p3,A1.10,wo,11
Cyrano van den Eijnde,Kansrekenen 2,h2,C0.110,ma,13
Cyrano van den Eijnde,Lineaire Algebra,h2,A1.10,ma,11
Cyrano van den Eijnde,Heuristieken 1,h1,A1.08,ma,9
Cyrano van den Eijnde,Lineaire Algebra,h1,A1.10,ma,9
Cyrano van den Eijnde,Heuristieken 1,w2,C1.112,do,11
Cyrano van den Eijnde,Kansrekenen 2,h1,C0.110,ma,11
Karim Vingerhoets,Compilerbouw,h2,C0.110,di,11
Karim Vingerhoets,Compilerbouw,h1,C0.110,di,9
Karim Vingerhoets,Compilerbouw,p1,A1.04,di,11
Karim Vingerhoets,Compilerbouw,w1,A1.04,ma,15
Karim Vingerhoets,Heuristieken 1,h1,A1.08,ma,9
Karim Vingerhoets,Heuristieken 1,w1,B0.201,wo,11
Romaisa Oostvogels,Bioinformatica,h3,B0.201,ma,13
Romaisa Oostvogels,Kansrekenen 2,h2,C0.110,ma,13
Romaisa Oostvogels,Bioinformatica,w3,A1.06,di,15
Romaisa Oostvogels,Heuristieken 2,w2,B0.201,vr,11
Romaisa Oostvogels,Project Numerical Recipes,p2,A1.08,wo,15
Romaisa Oostvogels,Bioinformatica,h2,B0.201,ma,11
Romaisa Oostvogels,Heuristieken 2,h1,A1.04,vr,11
Romaisa Oostvogels,Bioinformatica,p3,A1.06,wo,13
Romaisa Oostvogels,Bioinformatica,h1,B0.201,ma,9
Romaisa Oostvogels,Kansrekenen 2,h1,C0.110,ma,11
Kely Borg,Programmeren in Java 2,p4,A1.10,vr,11
Gerritjan Joris,Calculus 2,h1,C0.110,ma,9
Gerritjan Joris,Informatie- en organisatieontwerp,h2,A1.06,ma,15
Gerritjan Joris,Informatie- en organisatieontwerp,p2,A1.08,di,13
Gerritjan Joris,Calculus 2,w2,A1.04,ma,11
Gerritjan Joris,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Gerritjan Joris,Informatie- en organisatieontwerp,w1,A1.08,ma,15
Solane Paulissen,Collectieve Intelligentie,w2,A1.06,do,9
Solane Paulissen,Algoritmen en complexiteit,h1,B0.201,di,9
Solane Paulissen,Algoritmen en complexiteit,w1,B0.201,di,11
Solane Paulissen,Collectieve Intelligentie,h3,C0.110,di,17
Solane Paulissen,Collectieve Intelligentie,p2,A1.06,vr,9
Solane Paulissen,Compilerbouw practicum,p2,A1.08,ma,11
Solane Paulissen,Collectieve Intelligentie,h2,C0.110,di,15
Solane Paulissen,Algoritmen en complexiteit,p2,B0.201,wo,9
Solane Paulissen,Collectieve Intelligentie,h1,C0.110,di,13
Shaya Snelder,Autonomous Agents 2,p1,C1.112,wo,13
Shaya Snelder,Autonomous Agents 2,h2,B0.201,do,13
Shaya Snelder,Heuristieken 1,h1,A1.08,ma,9
Shaya Snelder,Autonomous Agents 2,h1,B0.201,do,11
Shaya Snelder,Autonomous Agents 2,w3,C1.112,wo,11
Shaya Snelder,Heuristieken 1,w2,C1.112,do,11
Pim Machielsen,Kansrekenen 2,h2,C0.110,ma,13
Pim Machielsen,Kansrekenen 2,h1,C0.110,ma,11
Jort Vries,Kansrekenen 2,h2,C0.110,ma,13
Jort Vries,Calculus 2,h1,C0.110,ma,9
Jort Vries,Programmeren in Java 2,p2,A1.10,do,15
Jort Vries,Calculus 2,w1,A1.04,ma,9
Jort Vries,Netwerken en systeembeveiliging,p4,A1.10,do,11
Jort Vries,Kansrekenen 2,h1,C0.110,ma,11
Diny Aslan,Calculus 2,w1,A1.04,ma,9
Diny Aslan,Calculus 2,h1,C0.110,ma,9
Jory Leijenaar,Project Genetic Algorithms,p1,A1.08,di,15
Jory Leijenaar,Compilerbouw practicum,p2,A1.08,ma,11
Maggy van Walsum,Databases 2,h1,C0.110,ma,17
Maggy van Walsum,Interactie-ontwerp,h1,B0.201,wo,15
Maggy van Walsum,Interactie-ontwerp,h2,B0.201,do,9
Maggy van Walsum,Databases 2,w1,A1.04,di,15
Rachell Smallegange,Software engineering,p1,A1.04,wo,15
Rachell Smallegange,Software engineering,w1,A1.04,wo,11
Rachell Smallegange,Software engineering,h1,C0.110,ma,15
Paulette van de Wardt,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Paulette van de Wardt,Kansrekenen 2,h2,C0.110,ma,13
Paulette van de Wardt,Machine Learning,h1,B0.201,do,15
Paulette van de Wardt,Reflectie op de digitale cultuur,h2,A1.10,di,9
Paulette van de Wardt,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Paulette van de Wardt,Machine Learning,h2,B0.201,vr,9
Paulette van de Wardt,Kansrekenen 2,h1,C0.110,ma,11
Yanick Abbing,Data Mining,h2,A1.04,vr,15
Yanick Abbing,Data Mining,h1,A1.04,vr,13
Yanick Abbing,Data Mining,p4,C0.110,wo,11
Yanick Abbing,Software engineering,p2,A1.04,do,9
Yanick Abbing,Lineaire Algebra,h2,A1.10,ma,11
Yanick Abbing,Software engineering,h1,C0.110,ma,15
Yanick Abbing,Lineaire Algebra,h1,A1.10,ma,9
Yanick Abbing,Analysemethoden en -technieken,h1,A1.10,di,11
Yanick Abbing,Software engineering,w1,A1.04,wo,11
Yanick Abbing,Data Mining,w3,C1.112,do,15
Seval van Leussen,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Seval van Leussen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Seval van Leussen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Angle Berentsen,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Angle Berentsen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Angle Berentsen,Kansrekenen 2,h2,C0.110,ma,13
Angle Berentsen,Algoritmen en complexiteit,h1,B0.201,di,9
Angle Berentsen,Algoritmen en complexiteit,w1,B0.201,di,11
Angle Berentsen,Advanced Heuristics,p2,A1.08,vr,11
Angle Berentsen,Algoritmen en complexiteit,p1,B0.201,di,15
Angle Berentsen,Advanced Heuristics,h1,A1.06,di,9
Angle Berentsen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Angle Berentsen,Kansrekenen 2,h1,C0.110,ma,11
Malte Zondag,Webprogrammeren en databases,w2,C1.112,di,13
Malte Zondag,Advanced Heuristics,h1,A1.06,di,9
Malte Zondag,Webprogrammeren en databases,h1,A1.04,do,11
Malte Zondag,Webprogrammeren en databases,h2,A1.04,do,13
Malte Zondag,Webprogrammeren en databases,p1,C1.112,di,15
Malte Zondag,Interactie-ontwerp,h1,B0.201,wo,15
Malte Zondag,Interactie-ontwerp,h2,B0.201,do,9
Malte Zondag,Advanced Heuristics,p1,A1.08,vr,9
Karam Rinkel,Kansrekenen 2,h2,C0.110,ma,13
Karam Rinkel,Algoritmen en complexiteit,h1,B0.201,di,9
Karam Rinkel,Software engineering,p1,A1.04,wo,15
Karam Rinkel,Algoritmen en complexiteit,p1,B0.201,di,15
Karam Rinkel,Software engineering,h1,C0.110,ma,15
Karam Rinkel,Algoritmen en complexiteit,w2,B0.201,di,13
Karam Rinkel,Software engineering,w1,A1.04,wo,11
Karam Rinkel,Kansrekenen 2,h1,C0.110,ma,11
Jannette Rust,Project Numerical Recipes,p3,A1.08,do,9
Juno Zaaijer,Webprogrammeren en databases,w2,C1.112,di,13
Juno Zaaijer,Heuristieken 1,h1,A1.08,ma,9
Juno Zaaijer,Webprogrammeren en databases,h1,A1.04,do,11
Juno Zaaijer,Webprogrammeren en databases,p2,C1.112,wo,9
Juno Zaaijer,Webprogrammeren en databases,h2,A1.04,do,13
Juno Zaaijer,Heuristieken 1,w2,C1.112,do,11
Janniek de Leest,Algoritmen en complexiteit,w1,B0.201,di,11
Janniek de Leest,Algoritmen en complexiteit,p1,B0.201,di,15
Janniek de Leest,Algoritmen en complexiteit,h1,B0.201,di,9
Janniek de Leest,Programmeren in Java 2,p6,A1.10,vr,15
Semiha Quik,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Semiha Quik,Project Numerical Recipes,p2,A1.08,wo,15
Semiha Quik,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Semiha Quik,Reflectie op de digitale cultuur,h2,A1.10,di,9
Yuki Verkuijl,Compilerbouw practicum,p1,B0.201,ma,15
Yuki Verkuijl,Databases 2,h1,C0.110,ma,17
Yuki Verkuijl,Analysemethoden en -technieken,h1,A1.10,di,11
Yuki Verkuijl,Databases 2,w2,A1.04,wo,9
Hanne Brans,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Hanne Brans,Technology for games,h2,A1.04,vr,9
Hanne Brans,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Hanne Brans,Technology for games,w1,C1.112,ma,15
Hanne Brans,Technology for games,h1,A1.04,do,15
Hanne Brans,Analysemethoden en -technieken,h1,A1.10,di,11
Hanne Brans,Reflectie op de digitale cultuur,h2,A1.10,di,9
Olof Tap,Programmeren in Java 2,p2,A1.10,do,15
Nadja Vendel,Compilerbouw practicum,p2,A1.08,ma,11
Federico Levels,Compilerbouw,h2,C0.110,di,11
Federico Levels,Compilerbouw,w2,A1.04,di,9
Federico Levels,Compilerbouw,h1,C0.110,di,9
Federico Levels,Moderne Databases,p2,A1.10,wo,9
Federico Levels,Compilerbouw,p1,A1.04,di,11
Federico Levels,Compilerbouw practicum,p1,B0.201,ma,15
Federico Levels,Moderne Databases,h1,A1.10,ma,13
Federico Levels,Moderne Databases,w2,B0.201,vr,15
Jacko Wobbes,Bioinformatica,h3,B0.201,ma,13
Jacko Wobbes,Bioinformatica,h2,B0.201,ma,11
Jacko Wobbes,Bioinformatica,w1,A1.06,di,11
Jacko Wobbes,Bioinformatica,p3,A1.06,wo,13
Jacko Wobbes,Bioinformatica,h1,B0.201,ma,9
Vincentius Pater,Algoritmen en complexiteit,h1,B0.201,di,9
Vincentius Pater,Algoritmen en complexiteit,w1,B0.201,di,11
Vincentius Pater,Algoritmen en complexiteit,p1,B0.201,di,15
Vincentius Pater,Heuristieken 2,h1,A1.04,vr,11
Vincentius Pater,Heuristieken 2,w1,A1.06,vr,15
Vincentius Pater,Interactie-ontwerp,h1,B0.201,wo,15
Vincentius Pater,Interactie-ontwerp,h2,B0.201,do,9
Rudy van de Pavert,Calculus 2,w3,A1.04,ma,13
Rudy van de Pavert,Calculus 2,h1,C0.110,ma,9
Sola Droog,Bioinformatica,h3,B0.201,ma,13
