Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Ethan Broer,Algoritmen en complexiteit,h1,B0.201,di,9
Ethan Broer,Software engineering,w2,C0.110,wo,9
Ethan Broer,Algoritmen en complexiteit,p1,A1.04,vr,9
Gabriella Yazici,Algoritmen en complexiteit,w1,A1.08,di,11
Gabriella Yazici,Reflectie op de digitale cultuur,w1,A1.04,do,9
Gabriella Yazici,Algoritmen en complexiteit,p2,A1.10,wo,9
Gabriella Yazici,Compilerbouw practicum,p2,A1.04,wo,15
Gabriella Yazici,Software engineering,h1,C0.110,ma,15
Gabriella Yazici,Software engineering,w1,B0.201,ma,13
Gabriella Yazici,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Gabriella Yazici,Algoritmen en complexiteit,h1,B0.201,di,9
Gabriella Yazici,Software engineering,p2,C0.110,wo,11
Gabriella Yazici,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Vincent Kros,Collectieve Intelligentie,p1,A1.10,do,15
Vincent Kros,Collectieve Intelligentie,h2,C0.110,di,13
Vincent Kros,Collectieve Intelligentie,w1,A1.06,ma,9
Vincent Kros,Collectieve Intelligentie,h3,C0.110,di,17
Vincent Kros,Collectieve Intelligentie,h1,C0.110,di,15
Karolina Roodbeen,Webprogrammeren en databases,p2,C1.112,ma,13
Karolina Roodbeen,Webprogrammeren en databases,h1,C0.110,do,13
Karolina Roodbeen,Collectieve Intelligentie,p2,A1.06,vr,9
Karolina Roodbeen,Databases 2,h1,C1.112,di,13
Karolina Roodbeen,Collectieve Intelligentie,w3,B0.201,do,11
Karolina Roodbeen,Collectieve Intelligentie,h2,C0.110,di,13
Karolina Roodbeen,Collectieve Intelligentie,h3,C0.110,di,17
Karolina Roodbeen,Webprogrammeren en databases,w1,C1.112,ma,15
Karolina Roodbeen,Databases 2,w2,A1.04,wo,13
Karolina Roodbeen,Collectieve Intelligentie,h1,C0.110,di,15
Karolina Roodbeen,Webprogrammeren en databases,h2,A1.04,do,11
Karolina Roodbeen,Zoeken sturen en bewegen,p3,A1.08,do,9
Catharinus Eggermont,Software engineering,h1,C0.110,ma,15
Catharinus Eggermont,Software engineering,p2,C0.110,wo,11
Catharinus Eggermont,Software engineering,w2,C0.110,wo,9
Tjalle ten Pas,Calculus 2,w1,C1.112,wo,13
Tjalle ten Pas,Databases 2,w1,A1.10,di,11
Tjalle ten Pas,Calculus 2,h1,C0.110,wo,15
Tjalle ten Pas,Lineaire Algebra,h1,A1.10,ma,9
Tjalle ten Pas,Databases 2,h1,C1.112,di,13
Tjalle ten Pas,Lineaire Algebra,h2,C1.112,ma,11
Felien Uitslag,Databases 2,w1,A1.10,di,11
Felien Uitslag,Heuristieken 2,h1,C1.112,vr,11
Felien Uitslag,Heuristieken 2,w2,A1.06,do,13
Felien Uitslag,Collectieve Intelligentie,p2,A1.06,vr,9
Felien Uitslag,Databases 2,h1,C1.112,di,13
Felien Uitslag,Collectieve Intelligentie,w1,A1.06,ma,9
Felien Uitslag,Collectieve Intelligentie,h2,C0.110,di,13
Felien Uitslag,Collectieve Intelligentie,h3,C0.110,di,17
Felien Uitslag,Analysemethoden en -technieken,h1,C0.110,do,11
Felien Uitslag,Collectieve Intelligentie,h1,C0.110,di,15
Marck Wijngaarden,Collectieve Intelligentie,p1,A1.10,do,15
Marck Wijngaarden,Databases 2,w1,A1.10,di,11
Marck Wijngaarden,Reflectie op de digitale cultuur,w2,A1.06,wo,9
Marck Wijngaarden,Moderne Databases,h1,C1.112,do,13
Marck Wijngaarden,Moderne Databases,w2,A1.06,vr,11
Marck Wijngaarden,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Marck Wijngaarden,Databases 2,h1,C1.112,di,13
Marck Wijngaarden,Collectieve Intelligentie,w3,B0.201,do,11
Marck Wijngaarden,Moderne Databases,p3,A1.06,vr,13
Marck Wijngaarden,Collectieve Intelligentie,h2,C0.110,di,13
Marck Wijngaarden,Collectieve Intelligentie,h3,C0.110,di,17
Marck Wijngaarden,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Marck Wijngaarden,Collectieve Intelligentie,h1,C0.110,di,15
Amos van den Oord,Kansrekenen 2,h2,C0.110,ma,13
Amos van den Oord,Kansrekenen 2,h1,C0.110,ma,11
Kamiel Vinken,Analysemethoden en -technieken,h1,C0.110,do,11
Wissal Ankone,Compilerbouw practicum,p4,A1.04,wo,9
Wissal Ankone,Project Genetic Algorithms,p2,A1.04,do,15
Graciella van der Plas,Calculus 2,w1,C1.112,wo,13
Graciella van der Plas,Kansrekenen 2,h2,C0.110,ma,13
Graciella van der Plas,Calculus 2,h1,C0.110,wo,15
Graciella van der Plas,Kansrekenen 2,h1,C0.110,ma,11
Ylse Klarenbeek,Informatie- en organisatieontwerp,w2,C1.112,di,9
Ylse Klarenbeek,Programmeren in Java 2,p3,B0.201,vr,9
Ylse Klarenbeek,Informatie- en organisatieontwerp,p2,C1.112,wo,9
Ylse Klarenbeek,Collectieve Intelligentie,w3,B0.201,do,11
Ylse Klarenbeek,Collectieve Intelligentie,h2,C0.110,di,13
Ylse Klarenbeek,Informatie- en organisatieontwerp,h2,A1.06,ma,13
Ylse Klarenbeek,Collectieve Intelligentie,h3,C0.110,di,17
Ylse Klarenbeek,Collectieve Intelligentie,p3,C1.112,di,11
Ylse Klarenbeek,Collectieve Intelligentie,h1,C0.110,di,15
Ylse Klarenbeek,Informatie- en organisatieontwerp,h1,A1.06,ma,15
Winfried Doeve,Project Numerical Recipes,p2,A1.08,wo,15
Casimir Overbeeke,Collectieve Intelligentie,p1,A1.10,do,15
Casimir Overbeeke,Collectieve Intelligentie,h2,C0.110,di,13
Casimir Overbeeke,Collectieve Intelligentie,h3,C0.110,di,17
Casimir Overbeeke,Collectieve Intelligentie,w4,A1.08,do,13
Casimir Overbeeke,Collectieve Intelligentie,h1,C0.110,di,15
Kyllian Bekkema,Reflectie op de digitale cultuur,w2,A1.06,wo,9
Kyllian Bekkema,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Kyllian Bekkema,Advanced Heuristics,h1,A1.08,di,9
Kyllian Bekkema,Advanced Heuristics,p2,B0.201,ma,15
Kyllian Bekkema,Netwerken en systeembeveiliging,p3,C0.110,do,9
Kyllian Bekkema,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Yunus Westera,Machine Learning,h1,A1.06,di,11
Yunus Westera,Machine Learning,h2,A1.04,di,13
Yunus Westera,Compilerbouw,p1,C1.112,do,15
Yunus Westera,Compilerbouw,h1,C0.110,wo,13
Yunus Westera,Compilerbouw,w1,A1.10,di,9
Yunus Westera,Compilerbouw,h2,C0.110,di,11
Naciye van Eert,Programmeren in Java 2,p2,C0.110,do,15
Naciye van Eert,Kansrekenen 2,h1,C0.110,ma,11
Naciye van Eert,Software engineering,h1,C0.110,ma,15
Naciye van Eert,Kansrekenen 2,h2,C0.110,ma,13
Naciye van Eert,Lineaire Algebra,h1,A1.10,ma,9
Naciye van Eert,Lineaire Algebra,h2,C1.112,ma,11
Naciye van Eert,Software engineering,w2,C0.110,wo,9
Naciye van Eert,Software engineering,p2,C0.110,wo,11
Yee Koppers,Interactie-ontwerp,h2,C1.112,do,11
Yee Koppers,Calculus 2,w2,A1.04,ma,11
Yee Koppers,Calculus 2,h1,C0.110,wo,15
Yee Koppers,Interactie-ontwerp,h1,C1.112,do,9
Georgia van Rossem,Heuristieken 1,w1,B0.201,do,9
Georgia van Rossem,Heuristieken 2,h1,C1.112,vr,11
Georgia van Rossem,Heuristieken 1,h1,C0.110,vr,11
Georgia van Rossem,Heuristieken 2,w1,C0.110,vr,9
Noud Menke,Zoeken sturen en bewegen,p2,A1.04,di,15
Noud Menke,Programmeren in Java 2,p5,B0.201,vr,13
Noud Menke,Compilerbouw,h1,C0.110,wo,13
Noud Menke,Compilerbouw,w1,A1.10,di,9
Noud Menke,Compilerbouw,p2,A1.10,di,13
Noud Menke,Compilerbouw,h2,C0.110,di,11
Jos Welling,Software engineering,h1,C0.110,ma,15
Jos Welling,Software engineering,w1,B0.201,ma,13
Jos Welling,Project Genetic Algorithms,p1,A1.04,vr,15
Jos Welling,Collectieve Intelligentie,h2,C0.110,di,13
Jos Welling,Collectieve Intelligentie,h3,C0.110,di,17
Jos Welling,Collectieve Intelligentie,w4,A1.08,do,13
Jos Welling,Software engineering,p2,C0.110,wo,11
Jos Welling,Collectieve Intelligentie,h1,C0.110,di,15
Jos Welling,Collectieve Intelligentie,p3,C1.112,di,11
Diemer Fokkens,Bioinformatica,h3,A1.10,do,11
Diemer Fokkens,Moderne Databases,h1,C1.112,do,13
Diemer Fokkens,Moderne Databases,p2,A1.10,ma,13
Diemer Fokkens,Calculus 2,h1,C0.110,wo,15
Diemer Fokkens,Bioinformatica,h1,B0.201,ma,11
Diemer Fokkens,Technology for games,h2,A1.04,di,11
Diemer Fokkens,Bioinformatica,w2,A1.06,di,13
Diemer Fokkens,Technology for games,h1,A1.10,vr,9
Diemer Fokkens,Technology for games,w1,A1.10,ma,11
Diemer Fokkens,Moderne Databases,w3,A1.04,wo,11
Diemer Fokkens,Calculus 2,w2,A1.04,ma,11
Diemer Fokkens,Bioinformatica,p3,A1.06,wo,13
Diemer Fokkens,Analysemethoden en -technieken,h1,C0.110,do,11
Diemer Fokkens,Bioinformatica,h2,B0.201,vr,11
Vivianne Buter,Programmeren in Java 2,p2,C0.110,do,15
Vivianne Buter,Advanced Heuristics,p1,A1.08,vr,9
Vivianne Buter,Project Numerical Recipes,p3,B0.201,do,13
Vivianne Buter,Calculus 2,h1,C0.110,wo,15
Vivianne Buter,Heuristieken 1,w2,B0.201,wo,13
Vivianne Buter,Advanced Heuristics,h1,A1.08,di,9
Vivianne Buter,Heuristieken 1,h1,C0.110,vr,11
Vivianne Buter,Calculus 2,w2,A1.04,ma,11
Kavish Versteeg,Data Mining,h1,A1.04,vr,13
Kavish Versteeg,Software engineering,h1,C0.110,ma,15
Kavish Versteeg,Technology for games,h2,A1.04,di,11
Kavish Versteeg,Heuristieken 1,w1,B0.201,do,9
Kavish Versteeg,Data Mining,h2,A1.10,vr,15
Kavish Versteeg,Data Mining,w3,A1.04,ma,9
Kavish Versteeg,Technology for games,h1,A1.10,vr,9
Kavish Versteeg,Heuristieken 1,h1,C0.110,vr,11
Kavish Versteeg,Technology for games,w1,A1.10,ma,11
Kavish Versteeg,Software engineering,w2,C0.110,wo,9
Kavish Versteeg,Software engineering,p2,C0.110,wo,11
Kavish Versteeg,Data Mining,p2,A1.08,ma,13
Jersey van Ravesteijn,Interactie-ontwerp,h2,C1.112,do,11
Jersey van Ravesteijn,Interactie-ontwerp,h1,C1.112,do,9
Nermin Talhaoui,Bioinformatica,h3,A1.10,do,11
Nermin Talhaoui,Software engineering,h1,C0.110,ma,15
Nermin Talhaoui,Bioinformatica,h2,B0.201,vr,11
Nermin Talhaoui,Software engineering,w1,B0.201,ma,13
Nermin Talhaoui,Bioinformatica,w1,C1.112,vr,9
Nermin Talhaoui,Software engineering,p1,C1.112,vr,13
Nermin Talhaoui,Bioinformatica,p3,A1.06,wo,13
Nermin Talhaoui,Compilerbouw practicum,p3,C0.110,ma,9
Nermin Talhaoui,Bioinformatica,h1,B0.201,ma,11
Nanet van Osta,Programmeren in Java 2,p5,B0.201,vr,13
Nanet van Osta,Project Numerical Recipes,p2,A1.08,wo,15
Nanet van Osta,Interactie-ontwerp,h2,C1.112,do,11
Nanet van Osta,Interactie-ontwerp,h1,C1.112,do,9
Siri Droge,Project Numerical Recipes,p2,A1.08,wo,15
Josef van der Wiel,Heuristieken 2,h1,C1.112,vr,11
Josef van der Wiel,Netwerken en systeembeveiliging,p1,C0.110,vr,13
Josef van der Wiel,Project Genetic Algorithms,p3,A1.08,wo,11
Josef van der Wiel,Analysemethoden en -technieken,h1,C0.110,do,11
Josef van der Wiel,Heuristieken 2,w1,C0.110,vr,9
Leonie Richardson,Moderne Databases,h1,C1.112,do,13
Leonie Richardson,Moderne Databases,p2,A1.10,ma,13
Leonie Richardson,Calculus 2,h1,C0.110,wo,15
Leonie Richardson,Calculus 2,w3,A1.10,vr,13
Leonie Richardson,Moderne Databases,w1,A1.08,do,11
Nassira Schoutens,Programmeren in Java 2,p1,B0.201,vr,15
Zhen Vullings,Heuristieken 1,w2,B0.201,wo,13
Zhen Vullings,Heuristieken 1,h1,C0.110,vr,11
Sherwin Lugthart,Calculus 2,w2,A1.04,ma,11
Sherwin Lugthart,Calculus 2,h1,C0.110,wo,15
Esme Karim,Reflectie op de digitale cultuur,w2,A1.06,wo,9
Esme Karim,Machine Learning,h2,A1.04,di,13
Esme Karim,Machine Learning,h1,A1.06,di,11
Esme Karim,Project Numerical Recipes,p2,A1.08,wo,15
Esme Karim,Kansrekenen 2,h1,C0.110,ma,11
Esme Karim,Kansrekenen 2,h2,C0.110,ma,13
Esme Karim,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Esme Karim,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Fae van Luttikhuizen,Calculus 2,w1,C1.112,wo,13
Fae van Luttikhuizen,Analysemethoden en -technieken,h1,C0.110,do,11
Fae van Luttikhuizen,Calculus 2,h1,C0.110,wo,15
Btissam van den Boer,Kansrekenen 2,h1,C0.110,ma,11
Btissam van den Boer,Kansrekenen 2,h2,C0.110,ma,13
Btissam van den Boer,Technology for games,h2,A1.04,di,11
Btissam van den Boer,Technology for games,w2,A1.08,vr,11
Btissam van den Boer,Technology for games,h1,A1.10,vr,9
Djuri Korpershoek,Moderne Databases,h1,C1.112,do,13
Djuri Korpershoek,Moderne Databases,p3,A1.06,vr,13
Djuri Korpershoek,Moderne Databases,w1,A1.08,do,11
Mattijs Baudoin,Interactie-ontwerp,h1,C1.112,do,9
Mattijs Baudoin,Compilerbouw,h1,C0.110,wo,13
Mattijs Baudoin,Compilerbouw,w1,A1.10,di,9
Mattijs Baudoin,Lineaire Algebra,h1,A1.10,ma,9
Mattijs Baudoin,Algoritmen en complexiteit,w2,A1.10,vr,11
Mattijs Baudoin,Interactie-ontwerp,h2,C1.112,do,11
Mattijs Baudoin,Algoritmen en complexiteit,h1,B0.201,di,9
Mattijs Baudoin,Lineaire Algebra,h2,C1.112,ma,11
Mattijs Baudoin,Algoritmen en complexiteit,p1,A1.04,vr,9
Mattijs Baudoin,Compilerbouw,p2,A1.10,di,13
Mattijs Baudoin,Compilerbouw,h2,C0.110,di,11
Mattijs Baudoin,Netwerken en systeembeveiliging,p4,A1.04,do,13
Rino Jacob,Kansrekenen 2,h2,C0.110,ma,13
Rino Jacob,Kansrekenen 2,h1,C0.110,ma,11
Sohrab Geers,Lineaire Algebra,h1,A1.10,ma,9
Sohrab Geers,Collectieve Intelligentie,p2,A1.06,vr,9
Sohrab Geers,Collectieve Intelligentie,h2,C0.110,di,13
Sohrab Geers,Collectieve Intelligentie,h3,C0.110,di,17
Sohrab Geers,Lineaire Algebra,h2,C1.112,ma,11
Sohrab Geers,Collectieve Intelligentie,w4,A1.08,do,13
Sohrab Geers,Collectieve Intelligentie,h1,C0.110,di,15
Sohrab Geers,Zoeken sturen en bewegen,p3,A1.08,do,9
Rafaela Polfliet,Calculus 2,w1,C1.112,wo,13
Rafaela Polfliet,Advanced Heuristics,p1,A1.08,vr,9
Rafaela Polfliet,Calculus 2,h1,C0.110,wo,15
Rafaela Polfliet,Advanced Heuristics,h1,A1.08,di,9
Rafaela Polfliet,Compilerbouw practicum,p1,A1.06,wo,11
Rafaela Polfliet,Netwerken en systeembeveiliging,p4,A1.04,do,13
Jennie Roozendaal,Kansrekenen 2,h2,C0.110,ma,13
Jennie Roozendaal,Kansrekenen 2,h1,C0.110,ma,11
Hetty Lindhout,Netwerken en systeembeveiliging,p1,C0.110,vr,13
Hetty Lindhout,Heuristieken 1,w1,B0.201,do,9
Hetty Lindhout,Collectieve Intelligentie,w3,B0.201,do,11
Hetty Lindhout,Collectieve Intelligentie,h2,C0.110,di,13
Hetty Lindhout,Heuristieken 1,h1,C0.110,vr,11
Hetty Lindhout,Collectieve Intelligentie,h3,C0.110,di,17
Hetty Lindhout,Collectieve Intelligentie,h1,C0.110,di,15
Hetty Lindhout,Collectieve Intelligentie,p3,C1.112,di,11
Lenne Boateng,Machine Learning,h1,A1.06,di,11
Lenne Boateng,Machine Learning,h2,A1.04,di,13
Lenne Boateng,Compilerbouw,p1,C1.112,do,15
Lenne Boateng,Compilerbouw,h1,C0.110,wo,13
Lenne Boateng,Compilerbouw,w2,C0.110,di,9
Lenne Boateng,Compilerbouw,h2,C0.110,di,11
Robbie van de Geijn,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Robbie van de Geijn,Analysemethoden en -technieken,h1,C0.110,do,11
Robbie van de Geijn,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Robbie van de Geijn,Reflectie op de digitale cultuur,w3,A1.08,ma,11
Belle Florijn,Heuristieken 1,w1,B0.201,do,9
Belle Florijn,Project Numerical Recipes,p2,A1.08,wo,15
Belle Florijn,Heuristieken 1,h1,C0.110,vr,11
Levien Selten,Kansrekenen 2,h1,C0.110,ma,11
Levien Selten,Kansrekenen 2,h2,C0.110,ma,13
Levien Selten,Calculus 2,h1,C0.110,wo,15
Levien Selten,Calculus 2,w3,A1.10,vr,13
Levien Selten,Programmeren in Java 2,p6,A1.08,vr,15
Ella Bischoff,Collectieve Intelligentie,p2,A1.06,vr,9
Ella Bischoff,Collectieve Intelligentie,h2,C0.110,di,13
Ella Bischoff,Collectieve Intelligentie,h3,C0.110,di,17
Ella Bischoff,Collectieve Intelligentie,w4,A1.08,do,13
Ella Bischoff,Collectieve Intelligentie,h1,C0.110,di,15
Keshia Westgeest,Calculus 2,w2,A1.04,ma,11
Keshia Westgeest,Calculus 2,h1,C0.110,wo,15
Nikolas Jansema,Technology for games,h2,A1.04,di,11
Nikolas Jansema,Technology for games,w2,A1.08,vr,11
Nikolas Jansema,Technology for games,h1,A1.10,vr,9
Romello Reintjes,Collectieve Intelligentie,p2,A1.06,vr,9
Romello Reintjes,Collectieve Intelligentie,h2,C0.110,di,13
Romello Reintjes,Collectieve Intelligentie,h3,C0.110,di,17
Romello Reintjes,Collectieve Intelligentie,w4,A1.08,do,13
Romello Reintjes,Collectieve Intelligentie,h1,C0.110,di,15
Renze Brink,Kansrekenen 2,h1,C0.110,ma,11
Renze Brink,Kansrekenen 2,h2,C0.110,ma,13
Renze Brink,Calculus 2,h1,C0.110,wo,15
Renze Brink,Webprogrammeren en databases,w2,A1.10,do,9
Renze Brink,Webprogrammeren en databases,h1,C0.110,do,13
Renze Brink,Calculus 2,w3,A1.10,vr,13
Renze Brink,Webprogrammeren en databases,p1,C1.112,di,15
Renze Brink,Webprogrammeren en databases,h2,A1.04,do,11
Solane Paulissen,Algoritmen en complexiteit,h1,B0.201,di,9
Solane Paulissen,Collectieve Intelligentie,h2,C0.110,di,13
Solane Paulissen,Collectieve Intelligentie,h3,C0.110,di,17
Solane Paulissen,Algoritmen en complexiteit,p1,A1.04,vr,9
Solane Paulissen,Collectieve Intelligentie,w4,A1.08,do,13
Solane Paulissen,Algoritmen en complexiteit,w2,A1.10,vr,11
Solane Paulissen,Compilerbouw practicum,p1,A1.06,wo,11
Solane Paulissen,Collectieve Intelligentie,h1,C0.110,di,15
Solane Paulissen,Collectieve Intelligentie,p3,C1.112,di,11
Neele Veeke,Moderne Databases,p1,A1.10,di,15
Neele Veeke,Moderne Databases,h1,C1.112,do,13
Neele Veeke,Moderne Databases,w3,A1.04,wo,11
Dalila van Sommeren,Programmeren in Java 2,p1,B0.201,vr,15
Dalila van Sommeren,Webprogrammeren en databases,h1,C0.110,do,13
Dalila van Sommeren,Webprogrammeren en databases,w2,A1.10,do,9
Dalila van Sommeren,Webprogrammeren en databases,p1,C1.112,di,15
Dalila van Sommeren,Webprogrammeren en databases,h2,A1.04,do,11
Ilayda van Dinther,Calculus 2,w2,A1.04,ma,11
Ilayda van Dinther,Calculus 2,h1,C0.110,wo,15
Martin Avci,Compilerbouw,p1,C1.112,do,15
Martin Avci,Compilerbouw,h1,C0.110,wo,13
Martin Avci,Project Numerical Recipes,p1,A1.06,ma,11
Martin Avci,Compilerbouw,w2,C0.110,di,9
Martin Avci,Compilerbouw,h2,C0.110,di,11
Maureen Versantvoort,Programmeren in Java 2,p2,C0.110,do,15
Maureen Versantvoort,Moderne Databases,w2,A1.06,vr,11
Maureen Versantvoort,Moderne Databases,h1,C1.112,do,13
Maureen Versantvoort,Databases 2,h1,C1.112,di,13
Maureen Versantvoort,Moderne Databases,p3,A1.06,vr,13
Maureen Versantvoort,Databases 2,w2,A1.04,wo,13
Tarik van Vloten,Software engineering,h1,C0.110,ma,15
Tarik van Vloten,Software engineering,w1,B0.201,ma,13
Tarik van Vloten,Lineaire Algebra,h1,A1.10,ma,9
Tarik van Vloten,Lineaire Algebra,h2,C1.112,ma,11
Tarik van Vloten,Software engineering,p2,C0.110,wo,11
Florus Holtkamp,Programmeren in Java 2,p5,B0.201,vr,13
Florus Holtkamp,Analysemethoden en -technieken,h1,C0.110,do,11
Rayn Bolding,Moderne Databases,p1,A1.10,di,15
Rayn Bolding,Moderne Databases,h1,C1.112,do,13
Rayn Bolding,Moderne Databases,w1,A1.08,do,11
Abdelkader Gijbels,Project Numerical Recipes,p2,A1.08,wo,15
Abdelkader Gijbels,Compilerbouw,p1,C1.112,do,15
Abdelkader Gijbels,Compilerbouw,h1,C0.110,wo,13
Abdelkader Gijbels,Compilerbouw,w1,A1.10,di,9
Abdelkader Gijbels,Lineaire Algebra,h1,A1.10,ma,9
Abdelkader Gijbels,Technology for games,h2,A1.04,di,11
Abdelkader Gijbels,Technology for games,w2,A1.08,vr,11
Abdelkader Gijbels,Technology for games,h1,A1.10,vr,9
Abdelkader Gijbels,Lineaire Algebra,h2,C1.112,ma,11
Abdelkader Gijbels,Compilerbouw,h2,C0.110,di,11
Bahattin Geelen,Technology for games,h2,A1.04,di,11
Bahattin Geelen,Technology for games,w2,A1.08,vr,11
Bahattin Geelen,Technology for games,h1,A1.10,vr,9
Le Janga,Reflectie op de digitale cultuur,w2,A1.06,wo,9
Le Janga,Heuristieken 2,h1,C1.112,vr,11
Le Janga,Heuristieken 2,w2,A1.06,do,13
Le Janga,Kansrekenen 2,h1,C0.110,ma,11
Le Janga,Kansrekenen 2,h2,C0.110,ma,13
Le Janga,Compilerbouw,h1,C0.110,wo,13
Le Janga,Compilerbouw,w1,A1.10,di,9
Le Janga,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Le Janga,Compilerbouw,p2,A1.10,di,13
Le Janga,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Le Janga,Compilerbouw,h2,C0.110,di,11
Inas Niezen,Algoritmen en complexiteit,w2,A1.10,vr,11
Inas Niezen,Algoritmen en complexiteit,p2,A1.10,wo,9
Inas Niezen,Algoritmen en complexiteit,h1,B0.201,di,9
Samentha Toren,Kansrekenen 2,h2,C0.110,ma,13
Samentha Toren,Calculus 2,w3,A1.10,vr,13
Samentha Toren,Calculus 2,h1,C0.110,wo,15
Samentha Toren,Kansrekenen 2,h1,C0.110,ma,11
Erdal Ramcharan,Databases 2,w2,A1.04,wo,13
Erdal Ramcharan,Project Genetic Algorithms,p1,A1.04,vr,15
Erdal Ramcharan,Databases 2,h1,C1.112,di,13
Christiaan van Zon,Lineaire Algebra,h2,C1.112,ma,11
Christiaan van Zon,Lineaire Algebra,h1,A1.10,ma,9
Andre Putters,Data Mining,h1,A1.04,vr,13
Andre Putters,Autonomous Agents 2,h1,A1.04,ma,13
Andre Putters,Data Mining,p1,A1.08,wo,9
Andre Putters,Autonomous Agents 2,p2,A1.06,wo,15
Andre Putters,Reflectie op de digitale cultuur,w3,A1.08,ma,11
Andre Putters,Technology for games,h2,A1.04,di,11
Andre Putters,Heuristieken 1,w2,B0.201,wo,13
Andre Putters,Reflectie op de digitale cultuur,h2,A1.10,wo,13
Andre Putters,Data Mining,h2,A1.10,vr,15
Andre Putters,Technology for games,h1,A1.10,vr,9
Andre Putters,Heuristieken 1,h1,C0.110,vr,11
Andre Putters,Autonomous Agents 2,w3,A1.06,di,9
Andre Putters,Technology for games,w1,A1.10,ma,11
Andre Putters,Data Mining,w3,A1.04,ma,9
Andre Putters,Autonomous Agents 2,h2,A1.06,vr,15
Andre Putters,Reflectie op de digitale cultuur,h1,C1.112,wo,11
Do?ukan Krikke,Compilerbouw practicum,p1,A1.06,wo,11
Farah Pastoor,Compilerbouw,p2,A1.10,di,13
Farah Pastoor,Compilerbouw,h1,C0.110,wo,13
