Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Gradus Dams,Compilerbouw,h1,C0.110,wo,11
Gradus Dams,Compilerbouw,p3,B0.201,wo,9
Gradus Dams,Compilerbouw,w1,A1.10,ma,15
Gradus Dams,Project Genetic Algorithms,p3,C0.110,vr,9
Fransiscus Zagers,Webprogrammeren en databases,p2,A1.08,wo,9
Fransiscus Zagers,Webprogrammeren en databases,h2,C0.110,do,11
Fransiscus Zagers,Webprogrammeren en databases,h1,B0.201,do,13
Fransiscus Zagers,Kansrekenen 2,h2,C0.110,di,9
Fransiscus Zagers,Kansrekenen 2,h1,C0.110,do,13
Fransiscus Zagers,Webprogrammeren en databases,w2,A1.06,wo,11
Jos van der Zwet,Compilerbouw,h2,C0.110,di,11
Jos van der Zwet,Compilerbouw,h1,C0.110,wo,11
Jos van der Zwet,Programmeren in Java 2,p6,A1.10,vr,15
Jos van der Zwet,Compilerbouw,p1,A1.10,vr,13
Jos van der Zwet,Bioinformatica,p3,A1.04,wo,13
Jos van der Zwet,Bioinformatica,h3,B0.201,ma,13
Jos van der Zwet,Compilerbouw,w2,C1.112,do,13
Jos van der Zwet,Bioinformatica,h1,A1.10,ma,9
Jos van der Zwet,Bioinformatica,h2,C1.112,ma,11
Jos van der Zwet,Bioinformatica,w2,A1.06,di,13
Jos van der Zwet,Calculus 2,h1,C0.110,ma,9
Jos van der Zwet,Zoeken sturen en bewegen,p2,C0.110,do,15
Jos van der Zwet,Calculus 2,w1,A1.10,di,9
Nadir Remijn,Netwerken en systeembeveiliging,p1,A1.10,do,13
Mellisa Leemburg,Advanced Heuristics,h1,C0.110,wo,13
Mellisa Leemburg,Databases 2,w2,C0.110,wo,9
Mellisa Leemburg,Advanced Heuristics,p2,A1.10,wo,11
Mellisa Leemburg,Databases 2,h1,C0.110,ma,11
Mellisa Leemburg,Programmeren in Java 2,p3,C1.112,di,11
Mellisa Leemburg,Calculus 2,h1,C0.110,ma,9
Mellisa Leemburg,Calculus 2,w1,A1.10,di,9
Sharen Kortlever,Analysemethoden en -technieken,h1,C0.110,vr,13
Sharen Kortlever,Databases 2,w2,C0.110,wo,9
Sharen Kortlever,Kansrekenen 2,h2,C0.110,di,9
Sharen Kortlever,Kansrekenen 2,h1,C0.110,do,13
Sharen Kortlever,Databases 2,h1,C0.110,ma,11
Vincent Kros,Collectieve Intelligentie,h2,C0.110,di,15
Vincent Kros,Collectieve Intelligentie,h1,C0.110,di,17
Vincent Kros,Collectieve Intelligentie,h3,C0.110,di,13
Vincent Kros,Collectieve Intelligentie,p4,A1.08,vr,13
Vincent Kros,Collectieve Intelligentie,w5,A1.06,do,13
Ruveyda van Lingen,Netwerken en systeembeveiliging,p1,A1.10,do,13
Ruveyda van Lingen,Advanced Heuristics,h1,C0.110,wo,13
Ruveyda van Lingen,Architectuur en computerorganisatie,h1,A1.04,ma,9
Ruveyda van Lingen,Advanced Heuristics,p2,A1.10,wo,11
Ruveyda van Lingen,Architectuur en computerorganisatie,h2,A1.06,ma,11
Ruveyda van Lingen,Project Numerical Recipes,p2,A1.10,wo,15
Raja Tijhof,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Raja Tijhof,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Raja Tijhof,Reflectie op de digitale cultuur,w1,A1.04,ma,15
Roelof Adam,Webprogrammeren en databases,p1,A1.08,vr,15
Roelof Adam,Webprogrammeren en databases,h2,C0.110,do,11
Roelof Adam,Webprogrammeren en databases,h1,B0.201,do,13
Roelof Adam,Webprogrammeren en databases,w2,A1.06,wo,11
Cyrano van den Eijnde,Lineaire Algebra,h2,A1.10,ma,11
Cyrano van den Eijnde,Kansrekenen 2,h2,C0.110,di,9
Cyrano van den Eijnde,Heuristieken 1,h1,B0.201,di,11
Cyrano van den Eijnde,Heuristieken 1,w1,B0.201,di,13
Cyrano van den Eijnde,Kansrekenen 2,h1,C0.110,do,13
Cyrano van den Eijnde,Lineaire Algebra,h1,C0.110,ma,13
Owen Jama,Bioinformatica,p3,A1.04,wo,13
Owen Jama,Bioinformatica,h3,B0.201,ma,13
Owen Jama,Bioinformatica,h1,A1.10,ma,9
Owen Jama,Bioinformatica,w3,A1.06,vr,9
Owen Jama,Zoeken sturen en bewegen,p3,A1.08,ma,9
Owen Jama,Bioinformatica,h2,C1.112,ma,11
Nassira Schoutens,Programmeren in Java 2,p5,B0.201,di,9
Sola Droog,Databases 2,w1,C1.112,di,15
Sola Droog,Advanced Heuristics,h1,C0.110,wo,13
Sola Droog,Bioinformatica,h3,B0.201,ma,13
Sola Droog,Bioinformatica,p2,C1.112,vr,11
Sola Droog,Bioinformatica,h1,A1.10,ma,9
Sola Droog,Bioinformatica,h2,C1.112,ma,11
Sola Droog,Databases 2,h1,C0.110,ma,11
Sola Droog,Bioinformatica,w2,A1.06,di,13
Sola Droog,Advanced Heuristics,p1,A1.10,do,9
Brecht Eeltink,Compilerbouw,h2,C0.110,di,11
Brecht Eeltink,Compilerbouw,h1,C0.110,wo,11
Brecht Eeltink,Compilerbouw,w1,A1.10,ma,15
Brecht Eeltink,Software engineering,w2,C1.112,wo,13
Brecht Eeltink,Software engineering,p2,C0.110,ma,17
Brecht Eeltink,Compilerbouw,p2,A1.10,di,13
Brecht Eeltink,Software engineering,h1,C0.110,ma,15
Filipe Wiersema,Autonomous Agents 2,w3,A1.08,vr,9
Filipe Wiersema,Compilerbouw,h2,C0.110,di,11
Filipe Wiersema,Compilerbouw,h1,C0.110,wo,11
Filipe Wiersema,Autonomous Agents 2,p3,B0.201,vr,11
Filipe Wiersema,Compilerbouw,w1,A1.10,ma,15
Filipe Wiersema,Databases 2,w2,C0.110,wo,9
Filipe Wiersema,Compilerbouw,p2,A1.10,di,13
Filipe Wiersema,Autonomous Agents 2,h2,A1.04,do,13
Filipe Wiersema,Databases 2,h1,C0.110,ma,11
Filipe Wiersema,Autonomous Agents 2,h1,B0.201,do,11
Hedwich Toetenel,Webprogrammeren en databases,w1,A1.06,di,11
Hedwich Toetenel,Webprogrammeren en databases,p1,A1.08,vr,15
Hedwich Toetenel,Webprogrammeren en databases,h2,C0.110,do,11
Hedwich Toetenel,Webprogrammeren en databases,h1,B0.201,do,13
Hedwich Toetenel,Interactie-ontwerp,h2,B0.201,do,9
Hedwich Toetenel,Interactie-ontwerp,h1,A1.04,do,11
Paulo Jak,Databases 2,w2,C0.110,wo,9
Paulo Jak,Databases 2,h1,C0.110,ma,11
Evi Appel,Collectieve Intelligentie,h2,C0.110,di,15
Evi Appel,Collectieve Intelligentie,h1,C0.110,di,17
Evi Appel,Collectieve Intelligentie,h3,C0.110,di,13
Evi Appel,Collectieve Intelligentie,p1,A1.06,do,15
Evi Appel,Collectieve Intelligentie,w5,A1.06,do,13
Haroun Lemaire,Software engineering,p1,C0.110,wo,15
Haroun Lemaire,Calculus 2,w3,A1.10,do,11
Haroun Lemaire,Bioinformatica,p3,A1.04,wo,13
Haroun Lemaire,Bioinformatica,h3,B0.201,ma,13
Haroun Lemaire,Bioinformatica,h1,A1.10,ma,9
Haroun Lemaire,Bioinformatica,h2,C1.112,ma,11
Haroun Lemaire,Software engineering,w3,A1.04,di,11
Haroun Lemaire,Bioinformatica,w2,A1.06,di,13
Haroun Lemaire,Calculus 2,h1,C0.110,ma,9
Haroun Lemaire,Software engineering,h1,C0.110,ma,15
Doetje Munsters,Kansrekenen 2,h1,C0.110,do,13
Doetje Munsters,Kansrekenen 2,h2,C0.110,di,9
Jaiden Schoonderwoerd,Heuristieken 2,h1,A1.04,vr,11
Jaiden Schoonderwoerd,Heuristieken 2,w2,C1.112,wo,11
Lorraine Rijkens,Databases 2,w1,C1.112,di,15
Lorraine Rijkens,Databases 2,h1,C0.110,ma,11
Tom Stokkel,Lineaire Algebra,h2,A1.10,ma,11
Tom Stokkel,Kansrekenen 2,h2,C0.110,di,9
Tom Stokkel,Calculus 2,w2,B0.201,ma,11
Tom Stokkel,Kansrekenen 2,h1,C0.110,do,13
Tom Stokkel,Calculus 2,h1,C0.110,ma,9
Tom Stokkel,Lineaire Algebra,h1,C0.110,ma,13
Tom Stokkel,Project Numerical Recipes,p3,B0.201,vr,15
Ihsane Wind,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Ihsane Wind,Reflectie op de digitale cultuur,w4,B0.201,wo,15
Ihsane Wind,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Renze Brink,Webprogrammeren en databases,p2,A1.08,wo,9
Renze Brink,Webprogrammeren en databases,w1,A1.06,di,11
Renze Brink,Webprogrammeren en databases,h2,C0.110,do,11
Renze Brink,Webprogrammeren en databases,h1,B0.201,do,13
Renze Brink,Kansrekenen 2,h2,C0.110,di,9
Renze Brink,Calculus 2,w2,B0.201,ma,11
Renze Brink,Kansrekenen 2,h1,C0.110,do,13
Renze Brink,Calculus 2,h1,C0.110,ma,9
Abram van Mierlo,Moderne Databases,h1,A1.10,ma,13
Abram van Mierlo,Moderne Databases,w2,A1.04,do,15
Abram van Mierlo,Software engineering,p1,C0.110,wo,15
Abram van Mierlo,Software engineering,w1,A1.10,wo,13
Abram van Mierlo,Webprogrammeren en databases,p2,A1.08,wo,9
Abram van Mierlo,Architectuur en computerorganisatie,h1,A1.04,ma,9
Abram van Mierlo,Webprogrammeren en databases,h2,C0.110,do,11
Abram van Mierlo,Webprogrammeren en databases,h1,B0.201,do,13
Abram van Mierlo,Moderne Databases,p1,B0.201,di,15
Abram van Mierlo,Webprogrammeren en databases,w2,A1.06,wo,11
Abram van Mierlo,Architectuur en computerorganisatie,h2,A1.06,ma,11
Abram van Mierlo,Software engineering,h1,C0.110,ma,15
Juno Zaaijer,Webprogrammeren en databases,p1,A1.08,vr,15
Juno Zaaijer,Webprogrammeren en databases,h2,C0.110,do,11
Juno Zaaijer,Webprogrammeren en databases,h1,B0.201,do,13
Juno Zaaijer,Heuristieken 1,h1,B0.201,di,11
Juno Zaaijer,Webprogrammeren en databases,w2,A1.06,wo,11
Juno Zaaijer,Heuristieken 1,w2,A1.06,ma,13
Nikie Kreijkes,Lineaire Algebra,h2,A1.10,ma,11
Nikie Kreijkes,Lineaire Algebra,h1,C0.110,ma,13
Wissal Eggens,Databases 2,w1,C1.112,di,15
Wissal Eggens,Zoeken sturen en bewegen,p1,A1.04,ma,13
Wissal Eggens,Databases 2,h1,C0.110,ma,11
Federico Levels,Moderne Databases,h1,A1.10,ma,13
Federico Levels,Moderne Databases,p2,A1.04,vr,15
Federico Levels,Compilerbouw,h2,C0.110,di,11
Federico Levels,Compilerbouw,h1,C0.110,wo,11
Federico Levels,Moderne Databases,w2,A1.04,do,15
Federico Levels,Compilerbouw,p1,A1.10,vr,13
Federico Levels,Compilerbouw,w1,A1.10,ma,15
Federico Levels,Compilerbouw practicum,p2,A1.08,ma,11
Ceciel Kentie,Reflectie op de digitale cultuur,w4,B0.201,wo,15
Ceciel Kentie,Moderne Databases,h1,A1.10,ma,13
Ceciel Kentie,Programmeren in Java 2,p6,A1.10,vr,15
Ceciel Kentie,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Ceciel Kentie,Moderne Databases,w3,A1.08,di,13
Ceciel Kentie,Moderne Databases,p1,B0.201,di,15
Ceciel Kentie,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Rhona Bakkum,Moderne Databases,h1,A1.10,ma,13
Rhona Bakkum,Moderne Databases,p3,A1.10,wo,9
Rhona Bakkum,Moderne Databases,w1,C1.112,ma,15
Rhona Bakkum,Collectieve Intelligentie,h2,C0.110,di,15
Rhona Bakkum,Collectieve Intelligentie,h1,C0.110,di,17
Rhona Bakkum,Collectieve Intelligentie,h3,C0.110,di,13
Rhona Bakkum,Collectieve Intelligentie,w5,A1.06,do,13
Rhona Bakkum,Collectieve Intelligentie,p6,A1.06,vr,11
Wichard Hospers,Lineaire Algebra,h2,A1.10,ma,11
Wichard Hospers,Programmeren in Java 2,p6,A1.10,vr,15
Wichard Hospers,Collectieve Intelligentie,h2,C0.110,di,15
Wichard Hospers,Collectieve Intelligentie,h1,C0.110,di,17
Wichard Hospers,Collectieve Intelligentie,h3,C0.110,di,13
Wichard Hospers,Collectieve Intelligentie,w4,C1.112,wo,15
Wichard Hospers,Lineaire Algebra,h1,C0.110,ma,13
Wichard Hospers,Collectieve Intelligentie,p3,A1.06,vr,13
Ytje Hup,Heuristieken 1,w2,A1.06,ma,13
Ytje Hup,Heuristieken 1,h1,B0.201,di,11
Nika van Baaren,Netwerken en systeembeveiliging,p1,A1.10,do,13
Nika van Baaren,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Nika van Baaren,Analysemethoden en -technieken,h1,C0.110,vr,13
Nika van Baaren,Project Genetic Algorithms,p5,A1.06,di,9
Nika van Baaren,Reflectie op de digitale cultuur,w3,C1.112,do,15
Nika van Baaren,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Yalda Grootenboer,Webprogrammeren en databases,p2,A1.08,wo,9
Yalda Grootenboer,Compilerbouw,h2,C0.110,di,11
Yalda Grootenboer,Compilerbouw,h1,C0.110,wo,11
Yalda Grootenboer,Compilerbouw,p1,A1.10,vr,13
Yalda Grootenboer,Compilerbouw,w1,A1.10,ma,15
Yalda Grootenboer,Webprogrammeren en databases,h2,C0.110,do,11
Yalda Grootenboer,Webprogrammeren en databases,h1,B0.201,do,13
Yalda Grootenboer,Algoritmen en complexiteit,p1,C0.110,do,9
Yalda Grootenboer,Algoritmen en complexiteit,w2,C1.112,di,13
Yalda Grootenboer,Webprogrammeren en databases,w2,A1.06,wo,11
Yalda Grootenboer,Project Numerical Recipes,p3,B0.201,vr,15
Yalda Grootenboer,Algoritmen en complexiteit,h1,C1.112,ma,13
Tamimount van Herten,Autonomous Agents 2,w2,A1.08,di,15
Tamimount van Herten,Autonomous Agents 2,p1,C1.112,ma,9
Tamimount van Herten,Autonomous Agents 2,h2,A1.04,do,13
Tamimount van Herten,Autonomous Agents 2,h1,B0.201,do,11
Tamimount van Herten,Zoeken sturen en bewegen,p2,C0.110,do,15
Kyllian Bekkema,Advanced Heuristics,h1,C0.110,wo,13
Kyllian Bekkema,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Kyllian Bekkema,Reflectie op de digitale cultuur,w2,A1.04,di,13
Kyllian Bekkema,Advanced Heuristics,p1,A1.10,do,9
Kyllian Bekkema,Netwerken en systeembeveiliging,p4,A1.04,wo,11
Kyllian Bekkema,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Berit van Ingen,Algoritmen en complexiteit,w1,A1.10,di,11
Berit van Ingen,Algoritmen en complexiteit,p3,A1.08,ma,15
Berit van Ingen,Zoeken sturen en bewegen,p3,A1.08,ma,9
Berit van Ingen,Interactie-ontwerp,h2,B0.201,do,9
Berit van Ingen,Interactie-ontwerp,h1,A1.04,do,11
Berit van Ingen,Algoritmen en complexiteit,h1,C1.112,ma,13
Nanet van Osta,Programmeren in Java 2,p5,B0.201,di,9
Nanet van Osta,Interactie-ontwerp,h2,B0.201,do,9
Nanet van Osta,Project Numerical Recipes,p3,B0.201,vr,15
Nanet van Osta,Interactie-ontwerp,h1,A1.04,do,11
Ans van Montfort,Data Mining,h1,C1.112,vr,13
Ans van Montfort,Data Mining,p3,B0.201,ma,9
Ans van Montfort,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Ans van Montfort,Data Mining,h2,C1.112,vr,15
Ans van Montfort,Reflectie op de digitale cultuur,w2,A1.04,di,13
Ans van Montfort,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Ans van Montfort,Data Mining,w1,A1.08,wo,15
Ans van Montfort,Zoeken sturen en bewegen,p2,C0.110,do,15
Ella Bischoff,Collectieve Intelligentie,h2,C0.110,di,15
Ella Bischoff,Collectieve Intelligentie,h1,C0.110,di,17
Ella Bischoff,Collectieve Intelligentie,h3,C0.110,di,13
Ella Bischoff,Collectieve Intelligentie,w3,A1.08,do,15
Ella Bischoff,Collectieve Intelligentie,p3,A1.06,vr,13
Olaf Sterenberg,Compilerbouw,h2,C0.110,di,11
Olaf Sterenberg,Compilerbouw,h1,C0.110,wo,11
Olaf Sterenberg,Calculus 2,w3,A1.10,do,11
Olaf Sterenberg,Programmeren in Java 2,p6,A1.10,vr,15
Olaf Sterenberg,Compilerbouw,p2,A1.10,di,13
Olaf Sterenberg,Calculus 2,h1,C0.110,ma,9
Olaf Sterenberg,Compilerbouw,w2,C1.112,do,13
Antonetta Moeskops,Machine Learning,h1,C1.112,do,11
Antonetta Moeskops,Programmeren in Java 2,p3,C1.112,di,11
Antonetta Moeskops,Machine Learning,h2,A1.04,do,9
Jorg 't Lam,Technology for games,h1,C0.110,do,17
Jorg 't Lam,Technology for games,h2,A1.10,do,15
Jorg 't Lam,Programmeren in Java 2,p4,C0.110,vr,11
Jorg 't Lam,Technology for games,w1,A1.04,di,9
Harke Wester,Collectieve Intelligentie,h2,C0.110,di,15
Harke Wester,Collectieve Intelligentie,h1,C0.110,di,17
Harke Wester,Collectieve Intelligentie,h3,C0.110,di,13
Harke Wester,Collectieve Intelligentie,p4,A1.08,vr,13
Harke Wester,Collectieve Intelligentie,w3,A1.08,do,15
Harke Wester,Heuristieken 1,h1,B0.201,di,11
Harke Wester,Heuristieken 1,w2,A1.06,ma,13
Tos van der Ster,Calculus 2,w2,B0.201,ma,11
Tos van der Ster,Calculus 2,h1,C0.110,ma,9
Abdallah Beulen,Software engineering,p1,C0.110,wo,15
Abdallah Beulen,Autonomous Agents 2,p2,A1.04,ma,11
Abdallah Beulen,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Abdallah Beulen,Analysemethoden en -technieken,h1,C0.110,vr,13
Abdallah Beulen,Software engineering,w2,C1.112,wo,13
Abdallah Beulen,Autonomous Agents 2,h1,B0.201,do,11
Abdallah Beulen,Autonomous Agents 2,w1,B0.201,vr,13
Abdallah Beulen,Autonomous Agents 2,h2,A1.04,do,13
Abdallah Beulen,Heuristieken 1,h1,B0.201,di,11
Abdallah Beulen,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Abdallah Beulen,Heuristieken 1,w2,A1.06,ma,13
Abdallah Beulen,Reflectie op de digitale cultuur,w3,C1.112,do,15
Abdallah Beulen,Software engineering,h1,C0.110,ma,15
Aboubakr Terpstra,Analysemethoden en -technieken,h1,C0.110,vr,13
Edin Bastings,Databases 2,w2,C0.110,wo,9
Edin Bastings,Collectieve Intelligentie,h2,C0.110,di,15
Edin Bastings,Architectuur en computerorganisatie,h1,A1.04,ma,9
Edin Bastings,Collectieve Intelligentie,p2,A1.08,di,9
Edin Bastings,Collectieve Intelligentie,h3,C0.110,di,13
Edin Bastings,Algoritmen en complexiteit,w1,A1.10,di,11
Edin Bastings,Collectieve Intelligentie,h1,C0.110,di,17
Edin Bastings,Algoritmen en complexiteit,p2,A1.04,vr,13
Edin Bastings,Collectieve Intelligentie,w5,A1.06,do,13
Edin Bastings,Databases 2,h1,C0.110,ma,11
Edin Bastings,Architectuur en computerorganisatie,h2,A1.06,ma,11
Edin Bastings,Netwerken en systeembeveiliging,p3,A1.06,do,11
Edin Bastings,Algoritmen en complexiteit,h1,C1.112,ma,13
Ciske van Kalsbeek,Data Mining,h1,C1.112,vr,13
Ciske van Kalsbeek,Data Mining,p3,B0.201,ma,9
Ciske van Kalsbeek,Data Mining,h2,C1.112,vr,15
Ciske van Kalsbeek,Data Mining,w2,B0.201,do,15
Ciske van Kalsbeek,Netwerken en systeembeveiliging,p2,A1.06,wo,13
Ilayda van Dinther,Calculus 2,w3,A1.10,do,11
Ilayda van Dinther,Calculus 2,h1,C0.110,ma,9
Olle Hamhuis,Compilerbouw practicum,p3,A1.08,wo,11
Romany van Kessel,Calculus 2,h1,C0.110,ma,9
Romany van Kessel,Calculus 2,w1,A1.10,di,9
Sharan Baselmans,Lineaire Algebra,h2,A1.10,ma,11
Sharan Baselmans,Compilerbouw,h2,C0.110,di,11
Sharan Baselmans,Compilerbouw,h1,C0.110,wo,11
Sharan Baselmans,Compilerbouw,p3,B0.201,wo,9
Sharan Baselmans,Compilerbouw,w1,A1.10,ma,15
Sharan Baselmans,Collectieve Intelligentie,h2,C0.110,di,15
Sharan Baselmans,Collectieve Intelligentie,h1,C0.110,di,17
Sharan Baselmans,Collectieve Intelligentie,h3,C0.110,di,13
Sharan Baselmans,Collectieve Intelligentie,p4,A1.08,vr,13
Sharan Baselmans,Collectieve Intelligentie,w2,A1.06,do,9
Sharan Baselmans,Lineaire Algebra,h1,C0.110,ma,13
Sharan Baselmans,Project Numerical Recipes,p3,B0.201,vr,15
Rudolph Bosman,Calculus 2,w3,A1.10,do,11
Rudolph Bosman,Calculus 2,h1,C0.110,ma,9
Harry Noordhuis,Analysemethoden en -technieken,h1,C0.110,vr,13
Harry Noordhuis,Netwerken en systeembeveiliging,p1,A1.10,do,13
Guus Heijnen,Calculus 2,h1,C0.110,ma,9
Guus Heijnen,Project Numerical Recipes,p3,B0.201,vr,15
Guus Heijnen,Calculus 2,w1,A1.10,di,9
Inas Niezen,Algoritmen en complexiteit,p3,A1.08,ma,15
Inas Niezen,Algoritmen en complexiteit,w2,C1.112,di,13
Inas Niezen,Algoritmen en complexiteit,h1,C1.112,ma,13
Roswitha van de Kuilen,Project Numerical Recipes,p1,A1.08,ma,13
Micha van Maarseveen,Moderne Databases,h1,A1.10,ma,13
Micha van Maarseveen,Moderne Databases,p2,A1.04,vr,15
Micha van Maarseveen,Project Genetic Algorithms,p4,A1.04,di,15
Micha van Maarseveen,Analysemethoden en -technieken,h1,C0.110,vr,13
Micha van Maarseveen,Moderne Databases,w3,A1.08,di,13
Micha van Maarseveen,Databases 2,w2,C0.110,wo,9
Micha van Maarseveen,Databases 2,h1,C0.110,ma,11
Kyra Huibers,Webprogrammeren en databases,w1,A1.06,di,11
Kyra Huibers,Webprogrammeren en databases,p1,A1.08,vr,15
Kyra Huibers,Webprogrammeren en databases,h2,C0.110,do,11
Kyra Huibers,Webprogrammeren en databases,h1,B0.201,do,13
Sherwin Lugthart,Calculus 2,w2,B0.201,ma,11
Sherwin Lugthart,Calculus 2,h1,C0.110,ma,9
Shawny van de Pol,Lineaire Algebra,h2,A1.10,ma,11
Shawny van de Pol,Bioinformatica,w1,A1.08,di,11
Shawny van de Pol,Databases 2,w2,C0.110,wo,9
Shawny van de Pol,Bioinformatica,h3,B0.201,ma,13
Shawny van de Pol,Collectieve Intelligentie,h2,C0.110,di,15
Shawny van de Pol,Collectieve Intelligentie,h1,C0.110,di,17
Shawny van de Pol,Collectieve Intelligentie,h3,C0.110,di,13
Shawny van de Pol,Collectieve Intelligentie,p1,A1.06,do,15
Shawny van de Pol,Collectieve Intelligentie,w1,A1.08,do,13
Shawny van de Pol,Bioinformatica,p2,C1.112,vr,11
Shawny van de Pol,Bioinformatica,h1,A1.10,ma,9
Shawny van de Pol,Bioinformatica,h2,C1.112,ma,11
Shawny van de Pol,Databases 2,h1,C0.110,ma,11
Shawny van de Pol,Lineaire Algebra,h1,C0.110,ma,13
Rijkje Groote,Software engineering,w2,C1.112,wo,13
Rijkje Groote,Software engineering,p2,C0.110,ma,17
Rijkje Groote,Calculus 2,w2,B0.201,ma,11
Rijkje Groote,Interactie-ontwerp,h1,A1.04,do,11
Rijkje Groote,Interactie-ontwerp,h2,B0.201,do,9
Rijkje Groote,Calculus 2,h1,C0.110,ma,9
Rijkje Groote,Software engineering,h1,C0.110,ma,15
Franke Stoppels,Algoritmen en complexiteit,p3,A1.08,ma,15
Franke Stoppels,Algoritmen en complexiteit,h1,C1.112,ma,13
Franke Stoppels,Algoritmen en complexiteit,w1,A1.10,di,11
Miguel van Oss,Netwerken en systeembeveiliging,p3,A1.06,do,11
Ycel van Kasteel,Software engineering,p1,C0.110,wo,15
Ycel van Kasteel,Calculus 2,w3,A1.10,do,11
Ycel van Kasteel,Software engineering,w2,C1.112,wo,13
Ycel van Kasteel,Zoeken sturen en bewegen,p1,A1.04,ma,13
Ycel van Kasteel,Calculus 2,h1,C0.110,ma,9
Ycel van Kasteel,Software engineering,h1,C0.110,ma,15
Marck Wijngaarden,Moderne Databases,h1,A1.10,ma,13
Marck Wijngaarden,Moderne Databases,p2,A1.04,vr,15
Marck Wijngaarden,Moderne Databases,w2,A1.04,do,15
Marck Wijngaarden,Reflectie op de digitale cultuur,h2,A1.10,vr,11
Marck Wijngaarden,Databases 2,w2,C0.110,wo,9
