Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Bert Grooteman,Heuristieken 2,w1,A1.10,vr,15
Bert Grooteman,Heuristieken 2,h1,A1.10,vr,13
Bert Grooteman,Technology for games,w1,B0.201,do,13
Bert Grooteman,Technology for games,h1,B0.201,vr,9
Bert Grooteman,Technology for games,h2,A1.04,vr,11
Jersey van Ravesteijn,Interactie-ontwerp,h2,C0.110,do,11
Jersey van Ravesteijn,Interactie-ontwerp,h1,B0.201,ma,15
Nygel Vaatstra,Software engineering,h1,C0.110,vr,17
Nygel Vaatstra,Moderne Databases,h1,A1.10,ma,13
Nygel Vaatstra,Moderne Databases,w2,B0.201,ma,11
Nygel Vaatstra,Compilerbouw,h1,C0.110,di,11
Nygel Vaatstra,Technology for games,w1,B0.201,do,13
Nygel Vaatstra,Compilerbouw,w1,C1.112,di,15
Nygel Vaatstra,Software engineering,p3,C0.110,vr,15
Nygel Vaatstra,Moderne Databases,p2,A1.10,wo,9
Nygel Vaatstra,Compilerbouw,p2,B0.201,di,13
Nygel Vaatstra,Technology for games,h1,B0.201,vr,9
Nygel Vaatstra,Technology for games,h2,A1.04,vr,11
Nygel Vaatstra,Compilerbouw,h2,C0.110,di,9
Nygel Vaatstra,Software engineering,w2,C0.110,vr,13
Jackson Scherpenzeel,Lineaire Algebra,h1,A1.10,ma,9
Jackson Scherpenzeel,Kansrekenen 2,h1,C0.110,ma,13
Jackson Scherpenzeel,Analysemethoden en -technieken,h1,A1.10,di,11
Jackson Scherpenzeel,Lineaire Algebra,h2,A1.10,ma,11
Jackson Scherpenzeel,Programmeren in Java 2,p7,C1.112,vr,9
Jackson Scherpenzeel,Kansrekenen 2,h2,C0.110,ma,11
Aynel van der Marel,Algoritmen en complexiteit,p1,A1.06,di,15
Aynel van der Marel,Algoritmen en complexiteit,w2,A1.06,ma,13
Aynel van der Marel,Algoritmen en complexiteit,h1,A1.04,do,15
Rika Buizer,Informatie- en organisatieontwerp,h1,B0.201,do,11
Rika Buizer,Informatie- en organisatieontwerp,w2,A1.10,di,15
Rika Buizer,Kansrekenen 2,h1,C0.110,ma,13
Rika Buizer,Informatie- en organisatieontwerp,p2,A1.08,di,13
Rika Buizer,Technology for games,h2,A1.04,vr,11
Rika Buizer,Technology for games,h1,B0.201,vr,9
Rika Buizer,Technology for games,w2,A1.06,ma,15
Rika Buizer,Informatie- en organisatieontwerp,h2,C0.110,do,9
Rika Buizer,Kansrekenen 2,h2,C0.110,ma,11
Elbertus Tamis,Kansrekenen 2,h1,C0.110,ma,13
Elbertus Tamis,Kansrekenen 2,h2,C0.110,ma,11
Sherman Vervaart,Project Numerical Recipes,p4,A1.04,do,9
Sherman Vervaart,Technology for games,h1,B0.201,vr,9
Sherman Vervaart,Technology for games,w2,A1.06,ma,15
Sherman Vervaart,Technology for games,h2,A1.04,vr,11
Aart Pothuizen,Software engineering,h1,C0.110,vr,17
Aart Pothuizen,Reflectie op de digitale cultuur,w2,A1.04,ma,13
Aart Pothuizen,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Aart Pothuizen,Compilerbouw,h1,C0.110,di,11
Aart Pothuizen,Reflectie op de digitale cultuur,h1,A1.10,di,9
Aart Pothuizen,Compilerbouw,w1,C1.112,di,15
Aart Pothuizen,Software engineering,w1,A1.10,wo,11
Aart Pothuizen,Compilerbouw,p2,B0.201,di,13
Aart Pothuizen,Project Genetic Algorithms,p2,A1.08,wo,13
Aart Pothuizen,Compilerbouw,h2,C0.110,di,9
Aart Pothuizen,Software engineering,p3,C0.110,vr,15
Kavish Versteeg,Software engineering,h1,C0.110,vr,17
Kavish Versteeg,Data Mining,h2,C1.112,di,13
Kavish Versteeg,Data Mining,p4,A1.04,di,15
Kavish Versteeg,Software engineering,w1,A1.10,wo,11
Kavish Versteeg,Heuristieken 1,w1,A1.04,vr,13
Kavish Versteeg,Technology for games,w1,B0.201,do,13
Kavish Versteeg,Data Mining,h1,A1.04,di,11
Kavish Versteeg,Data Mining,w2,A1.08,di,9
Kavish Versteeg,Heuristieken 1,h1,C1.112,vr,11
Kavish Versteeg,Technology for games,h1,B0.201,vr,9
Kavish Versteeg,Technology for games,h2,A1.04,vr,11
Kavish Versteeg,Software engineering,p3,C0.110,vr,15
Callista Mutsaers,Compilerbouw practicum,p3,A1.08,wo,11
Geerte van der Meij,Collectieve Intelligentie,h3,C0.110,di,13
Geerte van der Meij,Collectieve Intelligentie,h1,C0.110,di,15
Geerte van der Meij,Software engineering,h1,C0.110,vr,17
Geerte van der Meij,Collectieve Intelligentie,p3,A1.06,do,15
Geerte van der Meij,Collectieve Intelligentie,w3,A1.08,ma,15
Geerte van der Meij,Software engineering,p1,B0.201,vr,15
Geerte van der Meij,Compilerbouw,p1,A1.04,di,13
Geerte van der Meij,Compilerbouw,h1,C0.110,di,11
Geerte van der Meij,Project Numerical Recipes,p3,A1.08,ma,13
Geerte van der Meij,Software engineering,w1,A1.10,wo,11
Geerte van der Meij,Compilerbouw,w2,C1.112,vr,13
Geerte van der Meij,Compilerbouw,h2,C0.110,di,9
Geerte van der Meij,Collectieve Intelligentie,h2,C0.110,di,17
Edwinus Voigt,Netwerken en systeembeveiliging,p3,A1.06,do,9
Edwinus Voigt,Calculus 2,h1,C0.110,wo,13
Edwinus Voigt,Calculus 2,w4,A1.10,wo,15
Tarah Broerse,Autonomous Agents 2,w1,A1.10,di,13
Tarah Broerse,Lineaire Algebra,h1,A1.10,ma,9
Tarah Broerse,Lineaire Algebra,h2,A1.10,ma,11
Tarah Broerse,Autonomous Agents 2,h1,C1.112,do,9
Tarah Broerse,Autonomous Agents 2,h2,A1.06,do,11
Tarah Broerse,Autonomous Agents 2,p2,A1.04,wo,9
Jetty van Putten,Informatie- en organisatieontwerp,h1,B0.201,do,11
Jetty van Putten,Informatie- en organisatieontwerp,w2,A1.10,di,15
Jetty van Putten,Informatie- en organisatieontwerp,p1,A1.06,wo,9
Jetty van Putten,Data Mining,h2,C1.112,di,13
Jetty van Putten,Bioinformatica,h3,B0.201,vr,11
Jetty van Putten,Bioinformatica,w3,B0.201,vr,13
Jetty van Putten,Data Mining,w1,A1.06,do,13
Jetty van Putten,Bioinformatica,h2,C1.112,ma,9
Jetty van Putten,Data Mining,p5,A1.06,di,9
Jetty van Putten,Bioinformatica,p1,A1.08,vr,9
Jetty van Putten,Bioinformatica,h1,C1.112,ma,11
Jetty van Putten,Data Mining,h1,A1.04,di,11
Jetty van Putten,Informatie- en organisatieontwerp,h2,C0.110,do,9
Adil Klop,Calculus 2,w2,C0.110,wo,15
Adil Klop,Programmeren in Java 2,p1,A1.10,do,9
Adil Klop,Heuristieken 2,w1,A1.10,vr,15
Adil Klop,Heuristieken 2,h1,A1.10,vr,13
Adil Klop,Calculus 2,h1,C0.110,wo,13
Chrystel Kalshoven,Lineaire Algebra,h1,A1.10,ma,9
Chrystel Kalshoven,Kansrekenen 2,h1,C0.110,ma,13
Chrystel Kalshoven,Programmeren in Java 2,p1,A1.10,do,9
Chrystel Kalshoven,Lineaire Algebra,h2,A1.10,ma,11
Chrystel Kalshoven,Netwerken en systeembeveiliging,p4,A1.10,do,11
Chrystel Kalshoven,Compilerbouw practicum,p2,A1.04,vr,9
Chrystel Kalshoven,Kansrekenen 2,h2,C0.110,ma,11
Krijna de Kreij,Zoeken sturen en bewegen,p3,A1.06,vr,15
Esmee Hooijmaijers,Software engineering,h1,C0.110,vr,17
Esmee Hooijmaijers,Autonomous Agents 2,w1,A1.10,di,13
Esmee Hooijmaijers,Project Numerical Recipes,p1,A1.06,wo,13
Esmee Hooijmaijers,Autonomous Agents 2,h1,C1.112,do,9
Esmee Hooijmaijers,Autonomous Agents 2,h2,A1.06,do,11
Esmee Hooijmaijers,Software engineering,w1,A1.10,wo,11
Esmee Hooijmaijers,Autonomous Agents 2,p2,A1.04,wo,9
Esmee Hooijmaijers,Software engineering,p3,C0.110,vr,15
Jurrian Fekkes,Calculus 2,h1,C0.110,wo,13
Jurrian Fekkes,Calculus 2,w2,C0.110,wo,15
Jurrian Fekkes,Autonomous Agents 2,w2,A1.06,ma,9
Jurrian Fekkes,Algoritmen en complexiteit,p1,A1.06,di,15
Jurrian Fekkes,Autonomous Agents 2,p1,A1.08,do,13
Jurrian Fekkes,Autonomous Agents 2,h1,C1.112,do,9
Jurrian Fekkes,Autonomous Agents 2,h2,A1.06,do,11
Jurrian Fekkes,Zoeken sturen en bewegen,p1,C1.112,wo,11
Jurrian Fekkes,Algoritmen en complexiteit,h1,A1.04,do,15
Jurrian Fekkes,Algoritmen en complexiteit,w1,C1.112,wo,9
Julot van Teeffelen,Bioinformatica,p2,B0.201,di,11
Julot van Teeffelen,Bioinformatica,h3,B0.201,vr,11
Julot van Teeffelen,Zoeken sturen en bewegen,p2,A1.06,wo,15
Julot van Teeffelen,Bioinformatica,h1,C1.112,ma,11
Julot van Teeffelen,Algoritmen en complexiteit,p2,C0.110,do,13
Julot van Teeffelen,Algoritmen en complexiteit,h1,A1.04,do,15
Julot van Teeffelen,Algoritmen en complexiteit,w2,A1.06,ma,13
Julot van Teeffelen,Bioinformatica,h2,C1.112,ma,9
Julot van Teeffelen,Bioinformatica,w2,B0.201,di,9
Stephano Popma,Databases 2,h1,A1.10,wo,13
Stephano Popma,Architectuur en computerorganisatie,h1,A1.10,do,15
Stephano Popma,Compilerbouw,h1,C0.110,di,11
Stephano Popma,Architectuur en computerorganisatie,h2,C0.110,do,17
Stephano Popma,Databases 2,w1,A1.04,wo,15
Stephano Popma,Compilerbouw,p2,B0.201,di,13
Stephano Popma,Compilerbouw,w2,C1.112,vr,13
Stephano Popma,Compilerbouw,h2,C0.110,di,9
Mahmud Heller,Data Mining,h2,C1.112,di,13
Mahmud Heller,Reflectie op de digitale cultuur,w1,B0.201,wo,11
Mahmud Heller,Data Mining,p2,B0.201,di,15
Mahmud Heller,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Mahmud Heller,Data Mining,w1,A1.06,do,13
Mahmud Heller,Data Mining,h1,A1.04,di,11
Mahmud Heller,Reflectie op de digitale cultuur,h1,A1.10,di,9
Thys Kersten,Informatie- en organisatieontwerp,h1,B0.201,do,11
Thys Kersten,Informatie- en organisatieontwerp,w1,A1.10,vr,9
Thys Kersten,Informatie- en organisatieontwerp,p2,A1.08,di,13
Thys Kersten,Informatie- en organisatieontwerp,h2,C0.110,do,9
Thys Kersten,Compilerbouw practicum,p1,C1.112,ma,13
Kaoutar Philips,Advanced Heuristics,p1,A1.08,do,15
Kaoutar Philips,Bioinformatica,h3,B0.201,vr,11
Kaoutar Philips,Kansrekenen 2,h1,C0.110,ma,13
Kaoutar Philips,Bioinformatica,w3,B0.201,vr,13
Kaoutar Philips,Advanced Heuristics,h1,A1.08,di,11
Kaoutar Philips,Bioinformatica,p3,B0.201,wo,15
Kaoutar Philips,Bioinformatica,h1,C1.112,ma,11
Kaoutar Philips,Bioinformatica,h2,C1.112,ma,9
Kaoutar Philips,Kansrekenen 2,h2,C0.110,ma,11
Boy Dibbets,Databases 2,h1,A1.10,wo,13
Boy Dibbets,Lineaire Algebra,h1,A1.10,ma,9
Boy Dibbets,Programmeren in Java 2,p1,A1.10,do,9
Boy Dibbets,Heuristieken 2,w1,A1.10,vr,15
Boy Dibbets,Lineaire Algebra,h2,A1.10,ma,11
Boy Dibbets,Heuristieken 2,h1,A1.10,vr,13
Boy Dibbets,Databases 2,w2,C0.110,wo,11
Abdelouahid Cramer,Netwerken en systeembeveiliging,p1,A1.06,vr,13
Xiao Schijvenaars,Machine Learning,h2,A1.06,vr,9
Xiao Schijvenaars,Machine Learning,h1,A1.10,vr,11
Arif Schrader,Project Genetic Algorithms,p3,C0.110,do,15
Arif Schrader,Calculus 2,h1,C0.110,wo,13
Arif Schrader,Calculus 2,w3,B0.201,ma,13
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h1,A1.10,di,9
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,w1,B0.201,wo,11
Shairon van Aaken,Zoeken sturen en bewegen,p3,A1.06,vr,15
Yi Luten,Compilerbouw practicum,p3,A1.08,wo,11
Yi Luten,Calculus 2,w2,C0.110,wo,15
Yi Luten,Kansrekenen 2,h1,C0.110,ma,13
Yi Luten,Heuristieken 2,w1,A1.10,vr,15
Yi Luten,Programmeren in Java 2,p4,A1.08,ma,9
Yi Luten,Heuristieken 2,h1,A1.10,vr,13
Yi Luten,Calculus 2,h1,C0.110,wo,13
Yi Luten,Kansrekenen 2,h2,C0.110,ma,11
Nadja Vendel,Compilerbouw practicum,p3,A1.08,wo,11
Machteld Kwantes,Heuristieken 1,h1,C1.112,vr,11
Machteld Kwantes,Heuristieken 1,w1,A1.04,vr,13
Romy Piek,Software engineering,h1,C0.110,vr,17
Romy Piek,Heuristieken 2,w2,C0.110,ma,9
Romy Piek,Machine Learning,h1,A1.10,vr,11
Romy Piek,Algoritmen en complexiteit,p1,A1.06,di,15
Romy Piek,Heuristieken 2,h1,A1.10,vr,13
Romy Piek,Software engineering,w1,A1.10,wo,11
Romy Piek,Algoritmen en complexiteit,h1,A1.04,do,15
Romy Piek,Machine Learning,h2,A1.06,vr,9
Romy Piek,Algoritmen en complexiteit,w1,C1.112,wo,9
Romy Piek,Software engineering,p3,C0.110,vr,15
Rochelle Thielen,Programmeren in Java 2,p5,A1.04,wo,11
Rochelle Thielen,Kansrekenen 2,h1,C0.110,ma,13
Rochelle Thielen,Kansrekenen 2,h2,C0.110,ma,11
Kelly Doedens,Databases 2,h1,A1.10,wo,13
Kelly Doedens,Calculus 2,h1,C0.110,wo,13
Kelly Doedens,Calculus 2,w1,A1.04,di,9
Kelly Doedens,Databases 2,w2,C0.110,wo,11
Scotty van der Stoel,Compilerbouw,p1,A1.04,di,13
Scotty van der Stoel,Compilerbouw,h1,C0.110,di,11
Scotty van der Stoel,Compilerbouw,w1,C1.112,di,15
Scotty van der Stoel,Programmeren in Java 2,p3,A1.06,ma,11
Scotty van der Stoel,Compilerbouw,h2,C0.110,di,9
Nanet van Osta,Project Numerical Recipes,p2,C1.112,di,11
Nanet van Osta,Interactie-ontwerp,h2,C0.110,do,11
Nanet van Osta,Interactie-ontwerp,h1,B0.201,ma,15
Nanet van Osta,Programmeren in Java 2,p1,A1.10,do,9
Nordin Geboers,Data Mining,p1,C1.112,wo,13
Nordin Geboers,Data Mining,h2,C1.112,di,13
Nordin Geboers,Data Mining,w2,A1.08,di,9
Nordin Geboers,Data Mining,h1,A1.04,di,11
Nordin Geboers,Programmeren in Java 2,p6,A1.10,do,13
Chesney Autar,Moderne Databases,w3,A1.06,vr,11
Chesney Autar,Moderne Databases,h1,A1.10,ma,13
Chesney Autar,Moderne Databases,p2,A1.10,wo,9
Pleun ter Heide,Bioinformatica,p2,B0.201,di,11
Pleun ter Heide,Software engineering,h1,C0.110,vr,17
Pleun ter Heide,Bioinformatica,h3,B0.201,vr,11
Pleun ter Heide,Heuristieken 1,w2,C1.112,di,9
Pleun ter Heide,Bioinformatica,h2,C1.112,ma,9
Pleun ter Heide,Bioinformatica,h1,C1.112,ma,11
Pleun ter Heide,Bioinformatica,w1,C1.112,do,15
Pleun ter Heide,Software engineering,p3,C0.110,vr,15
Pleun ter Heide,Heuristieken 1,h1,C1.112,vr,11
Pleun ter Heide,Compilerbouw practicum,p1,C1.112,ma,13
Pleun ter Heide,Software engineering,w2,C0.110,vr,13
Wissal Eggens,Databases 2,h1,A1.10,wo,13
Wissal Eggens,Zoeken sturen en bewegen,p3,A1.06,vr,15
Wissal Eggens,Databases 2,w1,A1.04,wo,15
Theadora Besemer,Data Mining,h1,A1.04,di,11
Theadora Besemer,Data Mining,w3,B0.201,wo,9
Theadora Besemer,Data Mining,p3,A1.08,ma,11
Theadora Besemer,Data Mining,h2,C1.112,di,13
Eleanora Rovers,Advanced Heuristics,h1,A1.08,di,11
Eleanora Rovers,Compilerbouw,h1,C0.110,di,11
Eleanora Rovers,Advanced Heuristics,p3,A1.08,do,11
Eleanora Rovers,Compilerbouw,p2,B0.201,di,13
Eleanora Rovers,Compilerbouw,w2,C1.112,vr,13
Eleanora Rovers,Compilerbouw,h2,C0.110,di,9
Shawny van de Pol,Collectieve Intelligentie,h3,C0.110,di,13
Shawny van de Pol,Databases 2,h1,A1.10,wo,13
Shawny van de Pol,Collectieve Intelligentie,h1,C0.110,di,15
Shawny van de Pol,Bioinformatica,h3,B0.201,vr,11
Shawny van de Pol,Lineaire Algebra,h1,A1.10,ma,9
Shawny van de Pol,Collectieve Intelligentie,p3,A1.06,do,15
Shawny van de Pol,Bioinformatica,w3,B0.201,vr,13
Shawny van de Pol,Lineaire Algebra,h2,A1.10,ma,11
Shawny van de Pol,Collectieve Intelligentie,w1,C1.112,wo,15
Shawny van de Pol,Bioinformatica,h2,C1.112,ma,9
Shawny van de Pol,Bioinformatica,p1,A1.08,vr,9
Shawny van de Pol,Bioinformatica,h1,C1.112,ma,11
Shawny van de Pol,Databases 2,w2,C0.110,wo,11
Shawny van de Pol,Collectieve Intelligentie,h2,C0.110,di,17
Hande Essink,Moderne Databases,w2,B0.201,ma,11
Hande Essink,Moderne Databases,h1,A1.10,ma,13
Hande Essink,Moderne Databases,p2,A1.10,wo,9
Taeke Renes,Programmeren in Java 2,p7,C1.112,vr,9
Taeke Renes,Compilerbouw practicum,p1,C1.112,ma,13
Amadou Boekema,Kansrekenen 2,h1,C0.110,ma,13
Amadou Boekema,Kansrekenen 2,h2,C0.110,ma,11
Amadou Boekema,Interactie-ontwerp,h2,C0.110,do,11
Amadou Boekema,Compilerbouw,h1,C0.110,di,11
Amadou Boekema,Interactie-ontwerp,h1,B0.201,ma,15
Amadou Boekema,Compilerbouw,p2,B0.201,di,13
Amadou Boekema,Compilerbouw,w2,C1.112,vr,13
Amadou Boekema,Compilerbouw,h2,C0.110,di,9
Dorenda Malestein,Software engineering,h1,C0.110,vr,17
Dorenda Malestein,Lineaire Algebra,h1,A1.10,ma,9
Dorenda Malestein,Kansrekenen 2,h1,C0.110,ma,13
Dorenda Malestein,Analysemethoden en -technieken,h1,A1.10,di,11
Dorenda Malestein,Lineaire Algebra,h2,A1.10,ma,11
Dorenda Malestein,Software engineering,p3,C0.110,vr,15
Dorenda Malestein,Kansrekenen 2,h2,C0.110,ma,11
Dorenda Malestein,Software engineering,w2,C0.110,vr,13
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,di,13
Brigitta Diallo,Collectieve Intelligentie,h1,C0.110,di,15
Brigitta Diallo,Compilerbouw practicum,p3,A1.08,wo,11
Brigitta Diallo,Software engineering,h1,C0.110,vr,17
Brigitta Diallo,Data Mining,h2,C1.112,di,13
Brigitta Diallo,Data Mining,p3,A1.08,ma,11
Brigitta Diallo,Software engineering,w2,C0.110,vr,13
Brigitta Diallo,Software engineering,p1,B0.201,vr,15
Brigitta Diallo,Collectieve Intelligentie,w1,C1.112,wo,15
Brigitta Diallo,Algoritmen en complexiteit,p2,C0.110,do,13
Brigitta Diallo,Algoritmen en complexiteit,h1,A1.04,do,15
Brigitta Diallo,Data Mining,h1,A1.04,di,11
Brigitta Diallo,Data Mining,w2,A1.08,di,9
Brigitta Diallo,Algoritmen en complexiteit,w2,A1.06,ma,13
Brigitta Diallo,Collectieve Intelligentie,p2,A1.04,wo,13
Brigitta Diallo,Collectieve Intelligentie,h2,C0.110,di,17
Dolf Snippe,Zoeken sturen en bewegen,p1,C1.112,wo,11
Maryam Wiegmans,Moderne Databases,h1,A1.10,ma,13
Maryam Wiegmans,Reflectie op de digitale cultuur,w1,B0.201,wo,11
Maryam Wiegmans,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Maryam Wiegmans,Moderne Databases,w2,B0.201,ma,11
Maryam Wiegmans,Moderne Databases,p2,A1.10,wo,9
Maryam Wiegmans,Project Genetic Algorithms,p3,C0.110,do,15
Maryam Wiegmans,Reflectie op de digitale cultuur,h1,A1.10,di,9
Tjalle ten Pas,Databases 2,h1,A1.10,wo,13
Tjalle ten Pas,Calculus 2,w4,A1.10,wo,15
Tjalle ten Pas,Lineaire Algebra,h1,A1.10,ma,9
Tjalle ten Pas,Lineaire Algebra,h2,A1.10,ma,11
Tjalle ten Pas,Calculus 2,h1,C0.110,wo,13
Tjalle ten Pas,Databases 2,w2,C0.110,wo,11
Vincent Kros,Collectieve Intelligentie,h3,C0.110,di,13
Vincent Kros,Collectieve Intelligentie,h1,C0.110,di,15
Vincent Kros,Collectieve Intelligentie,p1,B0.201,do,15
Vincent Kros,Collectieve Intelligentie,w3,A1.08,ma,15
Vincent Kros,Collectieve Intelligentie,h2,C0.110,di,17
Enya Kemps,Databases 2,h1,A1.10,wo,13
Enya Kemps,Databases 2,w1,A1.04,wo,15
Noelle Melis,Project Genetic Algorithms,p2,A1.08,wo,13
Albertine Schellevis,Calculus 2,w3,B0.201,ma,13
Albertine Schellevis,Calculus 2,h1,C0.110,wo,13
Albertine Schellevis,Analysemethoden en -technieken,h1,A1.10,di,11
Laurent Wallenburg,Interactie-ontwerp,h2,C0.110,do,11
Laurent Wallenburg,Interactie-ontwerp,h1,B0.201,ma,15
Laurent Wallenburg,Algoritmen en complexiteit,p2,C0.110,do,13
Laurent Wallenburg,Algoritmen en complexiteit,h1,A1.04,do,15
Laurent Wallenburg,Algoritmen en complexiteit,w1,C1.112,wo,9
Roswitha van de Kuilen,Project Numerical Recipes,p1,A1.06,wo,13
Cheyenna Reuvekamp,Webprogrammeren en databases,w2,B0.201,do,9
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,C1.112,do,13
Cheyenna Reuvekamp,Lineaire Algebra,h1,A1.10,ma,9
Cheyenna Reuvekamp,Algoritmen en complexiteit,p1,A1.06,di,15
Cheyenna Reuvekamp,Lineaire Algebra,h2,A1.10,ma,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,A1.04,do,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,A1.04,do,15
Cheyenna Reuvekamp,Webprogrammeren en databases,p2,A1.08,wo,9
Cheyenna Reuvekamp,Algoritmen en complexiteit,w2,A1.06,ma,13
Wissal Ankone,Compilerbouw practicum,p2,A1.04,vr,9
Wissal Ankone,Project Genetic Algorithms,p4,A1.08,do,9
Wannes Lohuis,Compilerbouw,h1,C0.110,di,11
Wannes Lohuis,Compilerbouw,p2,B0.201,di,13
Wannes Lohuis,Compilerbouw,w2,C1.112,vr,13
Wannes Lohuis,Compilerbouw,h2,C0.110,di,9
Rosali Heikoop,Programmeren in Java 2,p5,A1.04,wo,11
Rosali Heikoop,Netwerken en systeembeveiliging,p3,A1.06,do,9
Rosali Heikoop,Software engineering,h1,C0.110,vr,17
Rosali Heikoop,Software engineering,p1,B0.201,vr,15
Rosali Heikoop,Software engineering,w2,C0.110,vr,13
Mathe Luth,Zoeken sturen en bewegen,p2,A1.06,wo,15
Mathe Luth,Analysemethoden en -technieken,h1,A1.10,di,11
Pearl van der Leek,Moderne Databases,p1,C1.112,do,11
Pearl van der Leek,Moderne Databases,w3,A1.06,vr,11
Pearl van der Leek,Moderne Databases,h1,A1.10,ma,13
Borre van Ruler,Kansrekenen 2,h1,C0.110,ma,13
Borre van Ruler,Kansrekenen 2,h2,C0.110,ma,11
George van Dieten,Heuristieken 2,w2,C0.110,ma,9
George van Dieten,Heuristieken 2,h1,A1.10,vr,13
Jetty Haanstra,Calculus 2,w3,B0.201,ma,13
Jetty Haanstra,Calculus 2,h1,C0.110,wo,13
Javier Pruijmboom,Calculus 2,h1,C0.110,wo,13
Javier Pruijmboom,Calculus 2,w1,A1.04,di,9
Ynze Freriks,Software engineering,w1,A1.10,wo,11
Ynze Freriks,Software engineering,h1,C0.110,vr,17
Ynze Freriks,Software engineering,p3,C0.110,vr,15
Belle Florijn,Heuristieken 1,h1,C1.112,vr,11
Belle Florijn,Heuristieken 1,w2,C1.112,di,9
Belle Florijn,Project Numerical Recipes,p2,C1.112,di,11
Seb Okkerse,Machine Learning,h2,A1.06,vr,9
Seb Okkerse,Machine Learning,h1,A1.10,vr,11
Ihsane Wind,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Ihsane Wind,Reflectie op de digitale cultuur,h1,A1.10,di,9
Ihsane Wind,Reflectie op de digitale cultuur,w3,C1.112,vr,15
Jaro Essink,Programmeren in Java 2,p2,B0.201,ma,9
Jaro Essink,Compilerbouw,p1,A1.04,di,13
Jaro Essink,Compilerbouw,h1,C0.110,di,11
Jaro Essink,Compilerbouw,w1,C1.112,di,15
Jaro Essink,Netwerken en systeembeveiliging,p4,A1.10,do,11
Jaro Essink,Compilerbouw,h2,C0.110,di,9
Seyed Laurijssen,Advanced Heuristics,p1,A1.08,do,15
Seyed Laurijssen,Advanced Heuristics,h1,A1.08,di,11
Seyed Laurijssen,Analysemethoden en -technieken,h1,A1.10,di,11
Redouane Paijmans,Netwerken en systeembeveiliging,p2,B0.201,wo,13
Redouane Paijmans,Compilerbouw,p1,A1.04,di,13
Redouane Paijmans,Compilerbouw,h1,C0.110,di,11
Redouane Paijmans,Compilerbouw,w2,C1.112,vr,13
Redouane Paijmans,Technology for games,h1,B0.201,vr,9
Redouane Paijmans,Technology for games,w2,A1.06,ma,15
Redouane Paijmans,Technology for games,h2,A1.04,vr,11
Redouane Paijmans,Compilerbouw,h2,C0.110,di,9
Devlin Bronsema,Databases 2,h1,A1.10,wo,13
Devlin Bronsema,Informatie- en organisatieontwerp,h1,B0.201,do,11
Devlin Bronsema,Informatie- en organisatieontwerp,w2,A1.10,di,15
Devlin Bronsema,Informatie- en organisatieontwerp,p2,A1.08,di,13
Devlin Bronsema,Programmeren in Java 2,p2,B0.201,ma,9
Devlin Bronsema,Databases 2,w2,C0.110,wo,11
Devlin Bronsema,Informatie- en organisatieontwerp,h2,C0.110,do,9
Benjamin Arendse,Webprogrammeren en databases,w1,A1.06,wo,11
Benjamin Arendse,Webprogrammeren en databases,h1,A1.04,do,11
Benjamin Arendse,Webprogrammeren en databases,h2,C1.112,do,13
Benjamin Arendse,Webprogrammeren en databases,p2,A1.08,wo,9
Ycel van Kasteel,Software engineering,h1,C0.110,vr,17
Ycel van Kasteel,Software engineering,p1,B0.201,vr,15
Ycel van Kasteel,Zoeken sturen en bewegen,p2,A1.06,wo,15
Ycel van Kasteel,Software engineering,w1,A1.10,wo,11
Ycel van Kasteel,Calculus 2,w3,B0.201,ma,13
Ycel van Kasteel,Calculus 2,h1,C0.110,wo,13
Annigje Prinssen,Moderne Databases,w3,A1.06,vr,11
Annigje Prinssen,Moderne Databases,p3,A1.04,ma,15
Annigje Prinssen,Moderne Databases,h1,A1.10,ma,13
Annigje Prinssen,Netwerken en systeembeveiliging,p2,B0.201,wo,13
Perry Blijleven,Project Numerical Recipes,p3,A1.08,ma,13
Bahattin Geelen,Technology for games,h1,B0.201,vr,9
Bahattin Geelen,Technology for games,w2,A1.06,ma,15
Bahattin Geelen,Technology for games,h2,A1.04,vr,11
Richenel Giesen,Analysemethoden en -technieken,h1,A1.10,di,11
Jurre van de Sanden,Bioinformatica,h3,B0.201,vr,11
Jurre van de Sanden,Bioinformatica,h2,C1.112,ma,9
Jurre van de Sanden,Bioinformatica,p1,A1.08,vr,9
Jurre van de Sanden,Bioinformatica,h1,C1.112,ma,11
Jurre van de Sanden,Netwerken en systeembeveiliging,p1,A1.06,vr,13
Jurre van de Sanden,Bioinformatica,w1,C1.112,do,15
Yarah Roest,Moderne Databases,w2,B0.201,ma,11
Yarah Roest,Moderne Databases,h1,A1.10,ma,13
Yarah Roest,Moderne Databases,p2,A1.10,wo,9
Rudolph Bosman,Calculus 2,h1,C0.110,wo,13
Rudolph Bosman,Calculus 2,w2,C0.110,wo,15
