Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Nygel Vaatstra,Software engineering,h1,C0.110,ma,15
Nygel Vaatstra,Technology for games,w1,B0.201,do,13
Nygel Vaatstra,Moderne Databases,w2,C1.112,wo,9
Nygel Vaatstra,Moderne Databases,p1,B0.201,di,15
Nygel Vaatstra,Technology for games,h2,C0.110,wo,11
Nygel Vaatstra,Compilerbouw,h1,C0.110,di,11
Nygel Vaatstra,Compilerbouw,h2,C0.110,ma,11
Nygel Vaatstra,Compilerbouw,w2,A1.04,di,9
Nygel Vaatstra,Software engineering,p2,B0.201,vr,15
Nygel Vaatstra,Moderne Databases,h1,C1.112,ma,13
Nygel Vaatstra,Software engineering,w3,A1.04,ma,13
Cyrille van den Ham,Programmeren in Java 2,p2,B0.201,ma,15
Lenne Boateng,Compilerbouw,p2,B0.201,di,13
Lenne Boateng,Compilerbouw,h1,C0.110,di,11
Lenne Boateng,Compilerbouw,w1,A1.10,wo,9
Lenne Boateng,Machine Learning,h2,A1.10,wo,11
Lenne Boateng,Compilerbouw,h2,C0.110,ma,11
Lenne Boateng,Machine Learning,h1,A1.10,vr,13
Anthonius van Zoelen,Interactie-ontwerp,h1,B0.201,wo,15
Anthonius van Zoelen,Interactie-ontwerp,h2,A1.10,wo,13
Yvan Lau,Lineaire Algebra,h2,A1.10,ma,11
Yvan Lau,Lineaire Algebra,h1,A1.10,ma,9
Marco Bloemert,Collectieve Intelligentie,h3,C0.110,di,17
Marco Bloemert,Collectieve Intelligentie,h1,C0.110,di,13
Marco Bloemert,Collectieve Intelligentie,h2,C0.110,di,15
Marco Bloemert,Collectieve Intelligentie,p1,B0.201,vr,13
Marco Bloemert,Collectieve Intelligentie,w2,A1.08,wo,9
Martin Avci,Compilerbouw,p2,B0.201,di,13
Martin Avci,Compilerbouw,h1,C0.110,di,11
Martin Avci,Project Numerical Recipes,p1,C1.112,wo,13
Martin Avci,Compilerbouw,h2,C0.110,ma,11
Martin Avci,Compilerbouw,w2,A1.04,di,9
Sanne Lentz,Technology for games,h1,A1.04,do,15
Sanne Lentz,Technology for games,h2,C0.110,wo,11
Sanne Lentz,Technology for games,w2,A1.04,vr,9
Sanne Lentz,Webprogrammeren en databases,h2,B0.201,wo,13
Sanne Lentz,Architectuur en computerorganisatie,h2,A1.10,vr,11
Sanne Lentz,Databases 2,w1,A1.04,di,15
Sanne Lentz,Webprogrammeren en databases,h1,C1.112,do,13
Sanne Lentz,Databases 2,h1,C1.112,di,13
Sanne Lentz,Webprogrammeren en databases,p1,C1.112,vr,15
Sanne Lentz,Architectuur en computerorganisatie,h1,A1.06,vr,13
Sanne Lentz,Webprogrammeren en databases,w1,A1.06,di,11
Agelo van der Meer,Informatie- en organisatieontwerp,h2,A1.06,ma,13
Agelo van der Meer,Informatie- en organisatieontwerp,w2,A1.06,ma,11
Agelo van der Meer,Algoritmen en complexiteit,p2,C1.112,do,9
Agelo van der Meer,Informatie- en organisatieontwerp,p1,A1.04,ma,9
Agelo van der Meer,Informatie- en organisatieontwerp,h1,C1.112,ma,15
Agelo van der Meer,Algoritmen en complexiteit,h1,B0.201,di,11
Agelo van der Meer,Programmeren in Java 2,p5,A1.08,wo,15
Agelo van der Meer,Algoritmen en complexiteit,w2,A1.04,di,13
Yuri van Mourik,Software engineering,w2,B0.201,ma,13
Yuri van Mourik,Software engineering,p1,C1.112,vr,11
Yuri van Mourik,Software engineering,h1,C0.110,ma,15
Yuri van Mourik,Bioinformatica,h1,A1.10,di,15
Yuri van Mourik,Webprogrammeren en databases,h2,B0.201,wo,13
Yuri van Mourik,Bioinformatica,w2,A1.08,di,13
Yuri van Mourik,Bioinformatica,h2,B0.201,ma,11
Yuri van Mourik,Webprogrammeren en databases,p2,A1.10,di,9
Yuri van Mourik,Webprogrammeren en databases,h1,C1.112,do,13
Yuri van Mourik,Bioinformatica,p2,B0.201,wo,11
Yuri van Mourik,Bioinformatica,h3,B0.201,ma,9
Yuri van Mourik,Webprogrammeren en databases,w1,A1.06,di,11
Sergio Hijdra,Calculus 2,w3,A1.04,wo,11
Sergio Hijdra,Interactie-ontwerp,h1,B0.201,wo,15
Sergio Hijdra,Interactie-ontwerp,h2,A1.10,wo,13
Sergio Hijdra,Calculus 2,h1,C0.110,do,15
Yee Koppers,Calculus 2,w3,A1.04,wo,11
Yee Koppers,Interactie-ontwerp,h1,B0.201,wo,15
Yee Koppers,Interactie-ontwerp,h2,A1.10,wo,13
Yee Koppers,Calculus 2,h1,C0.110,do,15
Peter-Jan van Amersfoort,Software engineering,h1,C0.110,ma,15
Peter-Jan van Amersfoort,Software engineering,w1,A1.10,ma,13
Peter-Jan van Amersfoort,Analysemethoden en -technieken,h1,A1.10,di,11
Peter-Jan van Amersfoort,Software engineering,p2,B0.201,vr,15
Goos Dane,Compilerbouw practicum,p1,A1.08,do,15
Goos Dane,Project Genetic Algorithms,p4,A1.06,ma,15
Goos Dane,Zoeken sturen en bewegen,p1,C0.110,vr,11
Paulo Jak,Databases 2,w2,B0.201,vr,9
Paulo Jak,Databases 2,h1,C1.112,di,13
Servaas Anker,Software engineering,h1,C0.110,ma,15
Servaas Anker,Architectuur en computerorganisatie,h2,A1.10,vr,11
Servaas Anker,Software engineering,p2,B0.201,vr,15
Servaas Anker,Software engineering,w3,A1.04,ma,13
Servaas Anker,Architectuur en computerorganisatie,h1,A1.06,vr,13
Paulette Hunting,Reflectie op de digitale cultuur,w2,A1.04,vr,11
Paulette Hunting,Bioinformatica,p1,A1.04,wo,9
Paulette Hunting,Bioinformatica,h1,A1.10,di,15
Paulette Hunting,Bioinformatica,w1,A1.08,do,9
Paulette Hunting,Reflectie op de digitale cultuur,h2,A1.10,do,13
Paulette Hunting,Bioinformatica,h2,B0.201,ma,11
Paulette Hunting,Reflectie op de digitale cultuur,h1,C1.112,do,11
Paulette Hunting,Bioinformatica,h3,B0.201,ma,9
Mink Pothuizen,Heuristieken 2,h1,C1.112,vr,13
Mink Pothuizen,Machine Learning,h2,A1.10,wo,11
Mink Pothuizen,Heuristieken 2,w2,A1.06,vr,11
Mink Pothuizen,Programmeren in Java 2,p6,C0.110,do,11
Mink Pothuizen,Machine Learning,h1,A1.10,vr,13
Christiana Siero,Collectieve Intelligentie,h3,C0.110,di,17
Christiana Siero,Collectieve Intelligentie,h1,C0.110,di,13
Christiana Siero,Collectieve Intelligentie,h2,C0.110,di,15
Christiana Siero,Collectieve Intelligentie,p1,B0.201,vr,13
Christiana Siero,Programmeren in Java 2,p5,A1.08,wo,15
Christiana Siero,Collectieve Intelligentie,w1,A1.08,do,13
Vasco Waninge,Moderne Databases,w2,C1.112,wo,9
Vasco Waninge,Bioinformatica,h1,A1.10,di,15
Vasco Waninge,Moderne Databases,p3,A1.08,ma,15
Vasco Waninge,Bioinformatica,p3,A1.04,wo,13
Vasco Waninge,Bioinformatica,w2,A1.08,di,13
Vasco Waninge,Machine Learning,h2,A1.10,wo,11
Vasco Waninge,Bioinformatica,h2,B0.201,ma,11
Vasco Waninge,Zoeken sturen en bewegen,p3,C1.112,do,15
Vasco Waninge,Moderne Databases,h1,C1.112,ma,13
Vasco Waninge,Bioinformatica,h3,B0.201,ma,9
Vasco Waninge,Machine Learning,h1,A1.10,vr,13
Anjana Bloemsma,Compilerbouw practicum,p3,A1.08,di,15
Shawny van de Pol,Bioinformatica,h1,A1.10,di,15
Shawny van de Pol,Bioinformatica,w1,A1.08,do,9
Shawny van de Pol,Collectieve Intelligentie,h3,C0.110,di,17
Shawny van de Pol,Databases 2,w2,B0.201,vr,9
Shawny van de Pol,Collectieve Intelligentie,h2,C0.110,di,15
Shawny van de Pol,Collectieve Intelligentie,h1,C0.110,di,13
Shawny van de Pol,Bioinformatica,h2,B0.201,ma,11
Shawny van de Pol,Collectieve Intelligentie,p3,B0.201,do,11
Shawny van de Pol,Bioinformatica,p2,B0.201,wo,11
Shawny van de Pol,Databases 2,h1,C1.112,di,13
Shawny van de Pol,Lineaire Algebra,h2,A1.10,ma,11
Shawny van de Pol,Collectieve Intelligentie,w2,A1.08,wo,9
Shawny van de Pol,Bioinformatica,h3,B0.201,ma,9
Shawny van de Pol,Lineaire Algebra,h1,A1.10,ma,9
Pietro Dieperink,Technology for games,h1,A1.04,do,15
Pietro Dieperink,Technology for games,h2,C0.110,wo,11
Pietro Dieperink,Technology for games,w2,A1.04,vr,9
Ard Tielemans,Data Mining,w1,A1.04,ma,15
Ard Tielemans,Algoritmen en complexiteit,w1,B0.201,di,9
Ard Tielemans,Collectieve Intelligentie,w1,A1.08,do,13
Ard Tielemans,Bioinformatica,h1,A1.10,di,15
Ard Tielemans,Bioinformatica,w1,A1.08,do,9
Ard Tielemans,Data Mining,p3,C0.110,ma,17
Ard Tielemans,Collectieve Intelligentie,h3,C0.110,di,17
Ard Tielemans,Collectieve Intelligentie,h1,C0.110,di,13
Ard Tielemans,Collectieve Intelligentie,h2,C0.110,di,15
Ard Tielemans,Data Mining,h1,C0.110,vr,13
Ard Tielemans,Bioinformatica,h2,B0.201,ma,11
Ard Tielemans,Bioinformatica,h3,B0.201,ma,9
Ard Tielemans,Bioinformatica,p2,B0.201,wo,11
Ard Tielemans,Algoritmen en complexiteit,p1,A1.06,do,15
Ard Tielemans,Algoritmen en complexiteit,h1,B0.201,di,11
Ard Tielemans,Programmeren in Java 2,p6,C0.110,do,11
Ard Tielemans,Collectieve Intelligentie,p4,A1.08,ma,13
Ard Tielemans,Data Mining,h2,A1.10,vr,15
Nadir Remijn,Netwerken en systeembeveiliging,p4,A1.06,di,15
Tevfik Rothuizen,Software engineering,w2,B0.201,ma,13
Tevfik Rothuizen,Software engineering,p1,C1.112,vr,11
Tevfik Rothuizen,Software engineering,h1,C0.110,ma,15
Tevfik Rothuizen,Algoritmen en complexiteit,p2,C1.112,do,9
Tevfik Rothuizen,Algoritmen en complexiteit,h1,B0.201,di,11
Tevfik Rothuizen,Netwerken en systeembeveiliging,p4,A1.06,di,15
Tevfik Rothuizen,Algoritmen en complexiteit,w2,A1.04,di,13
Sayfeddine Wolswijk,Webprogrammeren en databases,p2,A1.10,di,9
Sayfeddine Wolswijk,Webprogrammeren en databases,w1,A1.06,di,11
Sayfeddine Wolswijk,Webprogrammeren en databases,h1,C1.112,do,13
Sayfeddine Wolswijk,Webprogrammeren en databases,h2,B0.201,wo,13
Shairon van Aaken,Zoeken sturen en bewegen,p1,C0.110,vr,11
Maan ten Pas,Kansrekenen 2,h1,C0.110,di,9
Maan ten Pas,Kansrekenen 2,h2,C0.110,ma,13
Maan ten Pas,Heuristieken 1,w1,C0.110,wo,9
Maan ten Pas,Architectuur en computerorganisatie,h2,A1.10,vr,11
Maan ten Pas,Heuristieken 1,h1,C1.112,di,11
Maan ten Pas,Architectuur en computerorganisatie,h1,A1.06,vr,13
Jo-Anne Modderkolk,Kansrekenen 2,h1,C0.110,di,9
Jo-Anne Modderkolk,Bioinformatica,h1,A1.10,di,15
Jo-Anne Modderkolk,Bioinformatica,w1,A1.08,do,9
Jo-Anne Modderkolk,Databases 2,w2,B0.201,vr,9
Jo-Anne Modderkolk,Bioinformatica,h3,B0.201,ma,9
Jo-Anne Modderkolk,Kansrekenen 2,h2,C0.110,ma,13
Jo-Anne Modderkolk,Heuristieken 1,w1,C0.110,wo,9
Jo-Anne Modderkolk,Bioinformatica,h2,B0.201,ma,11
Jo-Anne Modderkolk,Bioinformatica,p2,B0.201,wo,11
Jo-Anne Modderkolk,Databases 2,h1,C1.112,di,13
Jo-Anne Modderkolk,Programmeren in Java 2,p6,C0.110,do,11
Jo-Anne Modderkolk,Heuristieken 1,h1,C1.112,di,11
Chelly van der Doelen,Heuristieken 2,h1,C1.112,vr,13
Chelly van der Doelen,Reflectie op de digitale cultuur,h2,A1.10,do,13
Chelly van der Doelen,Webprogrammeren en databases,p5,C1.112,ma,9
Chelly van der Doelen,Analysemethoden en -technieken,h1,A1.10,di,11
Chelly van der Doelen,Webprogrammeren en databases,w2,A1.08,wo,11
Chelly van der Doelen,Reflectie op de digitale cultuur,w1,B0.201,do,9
Chelly van der Doelen,Webprogrammeren en databases,h2,B0.201,wo,13
Chelly van der Doelen,Heuristieken 2,w1,A1.06,di,9
Chelly van der Doelen,Reflectie op de digitale cultuur,h1,C1.112,do,11
Chelly van der Doelen,Webprogrammeren en databases,h1,C1.112,do,13
Karolina Roodbeen,Webprogrammeren en databases,p5,C1.112,ma,9
Karolina Roodbeen,Collectieve Intelligentie,h3,C0.110,di,17
Karolina Roodbeen,Databases 2,w2,B0.201,vr,9
Karolina Roodbeen,Collectieve Intelligentie,h2,C0.110,di,15
Karolina Roodbeen,Webprogrammeren en databases,h2,B0.201,wo,13
Karolina Roodbeen,Zoeken sturen en bewegen,p3,C1.112,do,15
Karolina Roodbeen,Collectieve Intelligentie,h1,C0.110,di,13
Karolina Roodbeen,Webprogrammeren en databases,w2,A1.08,wo,11
Karolina Roodbeen,Webprogrammeren en databases,h1,C1.112,do,13
Karolina Roodbeen,Collectieve Intelligentie,p3,B0.201,do,11
Karolina Roodbeen,Databases 2,h1,C1.112,di,13
Karolina Roodbeen,Collectieve Intelligentie,w3,A1.08,di,11
Sarena Tjeerdsma,Kansrekenen 2,h1,C0.110,di,9
Sarena Tjeerdsma,Heuristieken 1,w2,A1.06,di,13
Sarena Tjeerdsma,Bioinformatica,w3,A1.08,vr,9
Sarena Tjeerdsma,Calculus 2,h1,C0.110,do,15
Sarena Tjeerdsma,Bioinformatica,h1,A1.10,di,15
Sarena Tjeerdsma,Bioinformatica,p3,A1.04,wo,13
Sarena Tjeerdsma,Calculus 2,w1,C0.110,do,17
Sarena Tjeerdsma,Kansrekenen 2,h2,C0.110,ma,13
Sarena Tjeerdsma,Bioinformatica,h2,B0.201,ma,11
Sarena Tjeerdsma,Lineaire Algebra,h2,A1.10,ma,11
Sarena Tjeerdsma,Bioinformatica,h3,B0.201,ma,9
Sarena Tjeerdsma,Lineaire Algebra,h1,A1.10,ma,9
Sarena Tjeerdsma,Heuristieken 1,h1,C1.112,di,11
Juno Zaaijer,Webprogrammeren en databases,w2,A1.08,wo,11
Juno Zaaijer,Webprogrammeren en databases,h2,B0.201,wo,13
Juno Zaaijer,Heuristieken 1,w1,C0.110,wo,9
Juno Zaaijer,Webprogrammeren en databases,h1,C1.112,do,13
Juno Zaaijer,Webprogrammeren en databases,p1,C1.112,vr,15
Juno Zaaijer,Heuristieken 1,h1,C1.112,di,11
George van Dieten,Heuristieken 2,w1,A1.06,di,9
George van Dieten,Heuristieken 2,h1,C1.112,vr,13
Liza Traa,Heuristieken 2,w2,A1.06,vr,11
Liza Traa,Heuristieken 2,h1,C1.112,vr,13
Liza Traa,Databases 2,w1,A1.04,di,15
Liza Traa,Databases 2,h1,C1.112,di,13
Hui van Zeijl,Heuristieken 1,w2,A1.06,di,13
Hui van Zeijl,Compilerbouw practicum,p2,C0.110,vr,15
Hui van Zeijl,Architectuur en computerorganisatie,h2,A1.10,vr,11
Hui van Zeijl,Heuristieken 1,h1,C1.112,di,11
Hui van Zeijl,Architectuur en computerorganisatie,h1,A1.06,vr,13
Skye Tas,Kansrekenen 2,h1,C0.110,di,9
Skye Tas,Moderne Databases,p1,B0.201,di,15
Skye Tas,Moderne Databases,w3,A1.08,ma,11
Skye Tas,Databases 2,w2,B0.201,vr,9
Skye Tas,Kansrekenen 2,h2,C0.110,ma,13
Skye Tas,Databases 2,h1,C1.112,di,13
Skye Tas,Moderne Databases,h1,C1.112,ma,13
Xanne Slob,Lineaire Algebra,h2,A1.10,ma,11
Xanne Slob,Lineaire Algebra,h1,A1.10,ma,9
Abdeslam Ridderhof,Calculus 2,w3,A1.04,wo,11
Abdeslam Ridderhof,Programmeren in Java 2,p3,B0.201,vr,11
Abdeslam Ridderhof,Calculus 2,h1,C0.110,do,15
Sezen Kivits,Zoeken sturen en bewegen,p3,C1.112,do,15
Sezen Kivits,Netwerken en systeembeveiliging,p3,A1.06,ma,9
Diny Aslan,Calculus 2,w3,A1.04,wo,11
Diny Aslan,Calculus 2,h1,C0.110,do,15
Femia Brink,Collectieve Intelligentie,w1,A1.08,do,13
Femia Brink,Collectieve Intelligentie,h3,C0.110,di,17
Femia Brink,Collectieve Intelligentie,h1,C0.110,di,13
Femia Brink,Collectieve Intelligentie,h2,C0.110,di,15
Femia Brink,Architectuur en computerorganisatie,h2,A1.10,vr,11
Femia Brink,Collectieve Intelligentie,p4,A1.08,ma,13
Femia Brink,Architectuur en computerorganisatie,h1,A1.06,vr,13
Kenan Spronck,Compilerbouw practicum,p3,A1.08,di,15
Romello Reintjes,Collectieve Intelligentie,h3,C0.110,di,17
Romello Reintjes,Collectieve Intelligentie,h1,C0.110,di,13
Romello Reintjes,Collectieve Intelligentie,h2,C0.110,di,15
Romello Reintjes,Collectieve Intelligentie,p2,A1.04,vr,13
Romello Reintjes,Collectieve Intelligentie,w3,A1.08,di,11
Benjamin Arendse,Webprogrammeren en databases,p4,A1.10,wo,15
Benjamin Arendse,Webprogrammeren en databases,w1,A1.06,di,11
Benjamin Arendse,Webprogrammeren en databases,h1,C1.112,do,13
Benjamin Arendse,Webprogrammeren en databases,h2,B0.201,wo,13
Janniek de Leest,Algoritmen en complexiteit,p1,A1.06,do,15
Janniek de Leest,Algoritmen en complexiteit,h1,B0.201,di,11
Janniek de Leest,Algoritmen en complexiteit,w2,A1.04,di,13
Janniek de Leest,Programmeren in Java 2,p1,A1.06,do,13
Andre Dieters,Algoritmen en complexiteit,w1,B0.201,di,9
Andre Dieters,Databases 2,w2,B0.201,vr,9
Andre Dieters,Heuristieken 1,w1,C0.110,wo,9
Andre Dieters,Netwerken en systeembeveiliging,p3,A1.06,ma,9
Andre Dieters,Databases 2,h1,C1.112,di,13
Andre Dieters,Algoritmen en complexiteit,p1,A1.06,do,15
Andre Dieters,Algoritmen en complexiteit,h1,B0.201,di,11
Andre Dieters,Heuristieken 1,h1,C1.112,di,11
Vincentius Pater,Heuristieken 2,h1,C1.112,vr,13
Vincentius Pater,Interactie-ontwerp,h2,A1.10,wo,13
Vincentius Pater,Heuristieken 2,w1,A1.06,di,9
Vincentius Pater,Interactie-ontwerp,h1,B0.201,wo,15
Vincentius Pater,Algoritmen en complexiteit,p1,A1.06,do,15
Vincentius Pater,Algoritmen en complexiteit,h1,B0.201,di,11
Vincentius Pater,Algoritmen en complexiteit,w2,A1.04,di,13
Casimir Overbeeke,Collectieve Intelligentie,h3,C0.110,di,17
Casimir Overbeeke,Collectieve Intelligentie,h1,C0.110,di,13
Casimir Overbeeke,Collectieve Intelligentie,h2,C0.110,di,15
Casimir Overbeeke,Collectieve Intelligentie,p2,A1.04,vr,13
Casimir Overbeeke,Collectieve Intelligentie,w2,A1.08,wo,9
Geartsje Jackson,Heuristieken 1,w1,C0.110,wo,9
Geartsje Jackson,Heuristieken 1,h1,C1.112,di,11
Christal Hoogerbrugge,Software engineering,w2,B0.201,ma,13
Christal Hoogerbrugge,Software engineering,h1,C0.110,ma,15
Christal Hoogerbrugge,Webprogrammeren en databases,h2,B0.201,wo,13
Christal Hoogerbrugge,Webprogrammeren en databases,p2,A1.10,di,9
Christal Hoogerbrugge,Architectuur en computerorganisatie,h2,A1.10,vr,11
Christal Hoogerbrugge,Webprogrammeren en databases,h1,C1.112,do,13
Christal Hoogerbrugge,Software engineering,p2,B0.201,vr,15
Christal Hoogerbrugge,Architectuur en computerorganisatie,h1,A1.06,vr,13
Christal Hoogerbrugge,Webprogrammeren en databases,w1,A1.06,di,11
Jersey van Ravesteijn,Interactie-ontwerp,h1,B0.201,wo,15
Jersey van Ravesteijn,Interactie-ontwerp,h2,A1.10,wo,13
Hailey Claassen,Software engineering,w2,B0.201,ma,13
Hailey Claassen,Software engineering,h1,C0.110,ma,15
Hailey Claassen,Reflectie op de digitale cultuur,h2,A1.10,do,13
Hailey Claassen,Analysemethoden en -technieken,h1,A1.10,di,11
Hailey Claassen,Reflectie op de digitale cultuur,w1,B0.201,do,9
Hailey Claassen,Reflectie op de digitale cultuur,h1,C1.112,do,11
Hailey Claassen,Software engineering,p2,B0.201,vr,15
Mahmud Heller,Reflectie op de digitale cultuur,w2,A1.04,vr,11
Mahmud Heller,Data Mining,w2,C1.112,wo,15
Mahmud Heller,Data Mining,p2,C1.112,ma,11
Mahmud Heller,Reflectie op de digitale cultuur,h2,A1.10,do,13
Mahmud Heller,Data Mining,h1,C0.110,vr,13
Mahmud Heller,Reflectie op de digitale cultuur,h1,C1.112,do,11
Mahmud Heller,Data Mining,h2,A1.10,vr,15
Laurent Wallenburg,Algoritmen en complexiteit,w1,B0.201,di,9
Laurent Wallenburg,Interactie-ontwerp,h2,A1.10,wo,13
Laurent Wallenburg,Interactie-ontwerp,h1,B0.201,wo,15
Laurent Wallenburg,Algoritmen en complexiteit,p1,A1.06,do,15
Laurent Wallenburg,Algoritmen en complexiteit,h1,B0.201,di,11
Mitzi Corten,Compilerbouw,h1,C0.110,di,11
Mitzi Corten,Compilerbouw,h2,C0.110,ma,11
Mitzi Corten,Compilerbouw,w2,A1.04,di,9
Mitzi Corten,Compilerbouw,p1,A1.04,do,11
Karim Vingerhoets,Compilerbouw,p2,B0.201,di,13
Karim Vingerhoets,Compilerbouw,h1,C0.110,di,11
Karim Vingerhoets,Heuristieken 1,w1,C0.110,wo,9
Karim Vingerhoets,Compilerbouw,h2,C0.110,ma,11
Karim Vingerhoets,Compilerbouw,w2,A1.04,di,9
Karim Vingerhoets,Heuristieken 1,h1,C1.112,di,11
Nathanael Plasman,Webprogrammeren en databases,h2,B0.201,wo,13
Nathanael Plasman,Webprogrammeren en databases,p2,A1.10,di,9
Nathanael Plasman,Webprogrammeren en databases,h1,C1.112,do,13
Nathanael Plasman,Programmeren in Java 2,p2,B0.201,ma,15
Nathanael Plasman,Webprogrammeren en databases,w1,A1.06,di,11
Gustaaf Poldervaart,Zoeken sturen en bewegen,p2,A1.10,vr,9
