Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Lysbeth Keuken,Moderne Databases,h1,C1.112,vr,15
Lysbeth Keuken,Moderne Databases,w1,C1.112,vr,13
Lysbeth Keuken,Compilerbouw,h2,C0.110,di,11
Lysbeth Keuken,Compilerbouw,w2,A1.04,vr,11
Claudine Nagel,Programmeren in Java 2,p4,A1.06,ma,15
Nika van Baaren,Reflectie op de digitale cultuur,h1,C1.112,di,9
Nika van Baaren,Netwerken en systeembeveiliging,p2,A1.06,do,11
Nika van Baaren,Analysemethoden en -technieken,h1,C1.112,di,11
Nika van Baaren,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Nika van Baaren,Project Genetic Algorithms,p5,C0.110,wo,9
Nika van Baaren,Reflectie op de digitale cultuur,w1,C0.110,do,9
Chrystel Kalshoven,Compilerbouw practicum,p2,B0.201,wo,11
Chrystel Kalshoven,Kansrekenen 2,h2,C0.110,ma,13
Chrystel Kalshoven,Lineaire Algebra,h1,A1.10,ma,9
Chrystel Kalshoven,Kansrekenen 2,h1,C0.110,do,11
Chrystel Kalshoven,Lineaire Algebra,h2,C1.112,ma,11
Chrystel Kalshoven,Netwerken en systeembeveiliging,p3,C0.110,vr,15
Chrystel Kalshoven,Programmeren in Java 2,p4,A1.06,ma,15
Ziggy de Smit,Heuristieken 2,w1,A1.10,vr,15
Ziggy de Smit,Heuristieken 2,h1,A1.04,di,9
Elbertha Schoneveld,Databases 2,w1,C1.112,di,15
Elbertha Schoneveld,Databases 2,h1,A1.10,wo,11
Elbertha Schoneveld,Calculus 2,h1,C0.110,do,13
Elbertha Schoneveld,Calculus 2,w1,C1.112,do,11
El van Rosmalen,Lineaire Algebra,h1,A1.10,ma,9
El van Rosmalen,Lineaire Algebra,h2,C1.112,ma,11
Filipe Wiersema,Autonomous Agents 2,w2,A1.04,vr,9
Filipe Wiersema,Compilerbouw,h1,C0.110,di,9
Filipe Wiersema,Compilerbouw,p1,A1.04,di,13
Filipe Wiersema,Autonomous Agents 2,h2,B0.201,do,11
Filipe Wiersema,Databases 2,h1,A1.10,wo,11
Filipe Wiersema,Compilerbouw,w1,A1.04,ma,15
Filipe Wiersema,Databases 2,w1,C1.112,di,15
Filipe Wiersema,Autonomous Agents 2,p3,C1.112,do,9
Filipe Wiersema,Compilerbouw,h2,C0.110,di,11
Filipe Wiersema,Autonomous Agents 2,h1,C1.112,do,13
Wieke de Leest,Lineaire Algebra,h1,A1.10,ma,9
Wieke de Leest,Lineaire Algebra,h2,C1.112,ma,11
Rochelle Thielen,Kansrekenen 2,h2,C0.110,ma,13
Rochelle Thielen,Programmeren in Java 2,p5,C0.110,vr,13
Rochelle Thielen,Kansrekenen 2,h1,C0.110,do,11
Lakshmi van der Gaag,Databases 2,w1,C1.112,di,15
Lakshmi van der Gaag,Databases 2,h1,A1.10,wo,11
Sherman Vervaart,Project Numerical Recipes,p1,B0.201,wo,9
Sherman Vervaart,Technology for games,h2,C1.112,vr,11
Sherman Vervaart,Technology for games,w2,A1.10,di,9
Sherman Vervaart,Technology for games,h1,C1.112,vr,9
Randell Nieman,Technology for games,h2,C1.112,vr,11
Randell Nieman,Technology for games,w2,A1.10,di,9
Randell Nieman,Technology for games,h1,C1.112,vr,9
Servaas Anker,Software engineering,w2,B0.201,ma,13
Servaas Anker,Software engineering,p2,A1.04,do,9
Servaas Anker,Software engineering,h1,C0.110,ma,15
Servaas Anker,Architectuur en computerorganisatie,h1,A1.06,ma,11
Servaas Anker,Architectuur en computerorganisatie,h2,A1.04,ma,9
Rahim Kienhuis,Kansrekenen 2,h2,C0.110,ma,13
Rahim Kienhuis,Compilerbouw practicum,p2,B0.201,wo,11
Rahim Kienhuis,Programmeren in Java 2,p5,C0.110,vr,13
Rahim Kienhuis,Kansrekenen 2,h1,C0.110,do,11
Evi Appel,Collectieve Intelligentie,h3,C0.110,di,15
Evi Appel,Collectieve Intelligentie,h2,C0.110,di,13
Evi Appel,Collectieve Intelligentie,w1,A1.04,do,11
Evi Appel,Collectieve Intelligentie,p1,A1.08,ma,15
Evi Appel,Collectieve Intelligentie,h1,C0.110,di,17
Annamaria Twigt,Moderne Databases,p2,C1.112,wo,15
Annamaria Twigt,Moderne Databases,h1,C1.112,vr,15
Annamaria Twigt,Moderne Databases,w2,B0.201,di,9
Annamaria Twigt,Calculus 2,h1,C0.110,do,13
Annamaria Twigt,Calculus 2,w2,C0.110,do,15
Matthijs Pleiter,Machine Learning,h2,A1.06,do,13
Matthijs Pleiter,Collectieve Intelligentie,h3,C0.110,di,15
Matthijs Pleiter,Kansrekenen 2,h2,C0.110,ma,13
Matthijs Pleiter,Collectieve Intelligentie,h2,C0.110,di,13
Matthijs Pleiter,Kansrekenen 2,h1,C0.110,do,11
Matthijs Pleiter,Collectieve Intelligentie,p1,A1.08,ma,15
Matthijs Pleiter,Machine Learning,h1,C1.112,do,15
Matthijs Pleiter,Collectieve Intelligentie,h1,C0.110,di,17
Matthijs Pleiter,Collectieve Intelligentie,w2,A1.06,do,9
Leonie Richardson,Moderne Databases,p2,C1.112,wo,15
Leonie Richardson,Moderne Databases,h1,C1.112,vr,15
Leonie Richardson,Moderne Databases,w2,B0.201,di,9
Leonie Richardson,Calculus 2,h1,C0.110,do,13
Leonie Richardson,Calculus 2,w2,C0.110,do,15
Sharan Baselmans,Collectieve Intelligentie,h3,C0.110,di,15
Sharan Baselmans,Collectieve Intelligentie,p4,A1.10,vr,13
Sharan Baselmans,Compilerbouw,h1,C0.110,di,9
Sharan Baselmans,Compilerbouw,p2,B0.201,di,13
Sharan Baselmans,Collectieve Intelligentie,h2,C0.110,di,13
Sharan Baselmans,Lineaire Algebra,h1,A1.10,ma,9
Sharan Baselmans,Collectieve Intelligentie,w4,A1.04,do,13
Sharan Baselmans,Project Numerical Recipes,p1,B0.201,wo,9
Sharan Baselmans,Lineaire Algebra,h2,C1.112,ma,11
Sharan Baselmans,Compilerbouw,h2,C0.110,di,11
Sharan Baselmans,Collectieve Intelligentie,h1,C0.110,di,17
Sharan Baselmans,Compilerbouw,w2,A1.04,vr,11
Jimi Sips,Collectieve Intelligentie,h3,C0.110,di,15
Jimi Sips,Calculus 2,h1,C0.110,do,13
Jimi Sips,Collectieve Intelligentie,h2,C0.110,di,13
Jimi Sips,Webprogrammeren en databases,h1,B0.201,ma,11
Jimi Sips,Collectieve Intelligentie,p3,A1.06,vr,11
Jimi Sips,Collectieve Intelligentie,w1,A1.04,do,11
Jimi Sips,Webprogrammeren en databases,w1,A1.06,do,15
Jimi Sips,Calculus 2,w3,A1.04,wo,13
Jimi Sips,Webprogrammeren en databases,p1,C1.112,ma,13
Jimi Sips,Collectieve Intelligentie,h1,C0.110,di,17
Jimi Sips,Webprogrammeren en databases,h2,B0.201,do,13
Lorraine Rijkens,Databases 2,h1,A1.10,wo,11
Lorraine Rijkens,Databases 2,w2,A1.10,di,11
Shannon Mullenders,Collectieve Intelligentie,h3,C0.110,di,15
Shannon Mullenders,Collectieve Intelligentie,p4,A1.10,vr,13
Shannon Mullenders,Kansrekenen 2,h2,C0.110,ma,13
Shannon Mullenders,Collectieve Intelligentie,h2,C0.110,di,13
Shannon Mullenders,Kansrekenen 2,h1,C0.110,do,11
Shannon Mullenders,Collectieve Intelligentie,h1,C0.110,di,17
Shannon Mullenders,Collectieve Intelligentie,w2,A1.06,do,9
Diemer Fokkens,Calculus 2,h1,C0.110,do,13
Diemer Fokkens,Technology for games,h1,C1.112,vr,9
Diemer Fokkens,Technology for games,w2,A1.10,di,9
Diemer Fokkens,Bioinformatica,w1,C0.110,wo,15
Diemer Fokkens,Technology for games,h2,C1.112,vr,11
Diemer Fokkens,Moderne Databases,p1,A1.08,wo,13
Diemer Fokkens,Bioinformatica,h3,A1.10,ma,13
Diemer Fokkens,Analysemethoden en -technieken,h1,C1.112,di,11
Diemer Fokkens,Bioinformatica,p1,A1.08,vr,13
Diemer Fokkens,Moderne Databases,h1,C1.112,vr,15
Diemer Fokkens,Moderne Databases,w3,A1.10,do,11
Diemer Fokkens,Bioinformatica,h1,C0.110,ma,11
Diemer Fokkens,Calculus 2,w2,C0.110,do,15
Diemer Fokkens,Bioinformatica,h2,B0.201,ma,9
Eltjo Beunen,Reflectie op de digitale cultuur,w4,A1.10,do,9
Eltjo Beunen,Software engineering,w1,A1.04,wo,11
Eltjo Beunen,Reflectie op de digitale cultuur,h1,C1.112,di,9
Eltjo Beunen,Software engineering,h1,C0.110,ma,15
Eltjo Beunen,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Eltjo Beunen,Software engineering,p1,C0.110,ma,17
Wulfert Brinksma,Reflectie op de digitale cultuur,h1,C1.112,di,9
Wulfert Brinksma,Reflectie op de digitale cultuur,w1,C0.110,do,9
Wulfert Brinksma,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Thijn Kooyman,Compilerbouw,h1,C0.110,di,9
Thijn Kooyman,Compilerbouw,p2,B0.201,di,13
Thijn Kooyman,Calculus 2,w3,A1.04,wo,13
Thijn Kooyman,Compilerbouw,h2,C0.110,di,11
Thijn Kooyman,Calculus 2,h1,C0.110,do,13
Thijn Kooyman,Compilerbouw,w2,A1.04,vr,11
Sayfeddine Wolswijk,Webprogrammeren en databases,w1,A1.06,do,15
Sayfeddine Wolswijk,Webprogrammeren en databases,h1,B0.201,ma,11
Sayfeddine Wolswijk,Webprogrammeren en databases,p1,C1.112,ma,13
Sayfeddine Wolswijk,Webprogrammeren en databases,h2,B0.201,do,13
Silvie Thoma,Collectieve Intelligentie,h3,C0.110,di,15
Silvie Thoma,Compilerbouw practicum,p2,B0.201,wo,11
Silvie Thoma,Collectieve Intelligentie,h2,C0.110,di,13
Silvie Thoma,Collectieve Intelligentie,w1,A1.04,do,11
Silvie Thoma,Collectieve Intelligentie,p1,A1.08,ma,15
Silvie Thoma,Collectieve Intelligentie,h1,C0.110,di,17
Ethan Broer,Software engineering,w1,A1.04,wo,11
Ethan Broer,Software engineering,p2,A1.04,do,9
Ethan Broer,Algoritmen en complexiteit,p1,B0.201,vr,11
Ethan Broer,Kansrekenen 2,h2,C0.110,ma,13
Ethan Broer,Algoritmen en complexiteit,w1,A1.10,wo,9
Ethan Broer,Kansrekenen 2,h1,C0.110,do,11
Ethan Broer,Algoritmen en complexiteit,h1,B0.201,vr,13
Ethan Broer,Software engineering,h1,C0.110,ma,15
Noa Slangen,Heuristieken 1,h1,B0.201,vr,15
Noa Slangen,Programmeren in Java 2,p3,C1.112,wo,9
Noa Slangen,Informatie- en organisatieontwerp,w1,C1.112,ma,9
Noa Slangen,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Noa Slangen,Heuristieken 1,w1,A1.04,di,11
Noa Slangen,Informatie- en organisatieontwerp,p1,A1.08,ma,11
Noa Slangen,Informatie- en organisatieontwerp,h2,C1.112,ma,15
Rino Jacob,Kansrekenen 2,h2,C0.110,ma,13
Rino Jacob,Kansrekenen 2,h1,C0.110,do,11
Harke Wester,Collectieve Intelligentie,h3,C0.110,di,15
Harke Wester,Collectieve Intelligentie,h2,C0.110,di,13
Harke Wester,Collectieve Intelligentie,p1,A1.08,ma,15
Harke Wester,Heuristieken 1,w1,A1.04,di,11
Harke Wester,Collectieve Intelligentie,h1,C0.110,di,17
Harke Wester,Heuristieken 1,h1,B0.201,vr,15
Harke Wester,Collectieve Intelligentie,w3,A1.08,wo,11
Marrie Bekker,Collectieve Intelligentie,h3,C0.110,di,15
Marrie Bekker,Calculus 2,h1,C0.110,do,13
Marrie Bekker,Collectieve Intelligentie,h2,C0.110,di,13
Marrie Bekker,Netwerken en systeembeveiliging,p3,C0.110,vr,15
Marrie Bekker,Collectieve Intelligentie,p1,A1.08,ma,15
Marrie Bekker,Calculus 2,w1,C1.112,do,11
Marrie Bekker,Collectieve Intelligentie,h1,C0.110,di,17
Marrie Bekker,Zoeken sturen en bewegen,p4,A1.08,do,15
Marrie Bekker,Collectieve Intelligentie,w2,A1.06,do,9
Nadir Remijn,Netwerken en systeembeveiliging,p2,A1.06,do,11
George van Dieten,Heuristieken 2,w1,A1.10,vr,15
George van Dieten,Heuristieken 2,h1,A1.04,di,9
Silvy Schrauwen,Programmeren in Java 2,p5,C0.110,vr,13
Silvy Schrauwen,Reflectie op de digitale cultuur,h1,C1.112,di,9
Silvy Schrauwen,Moderne Databases,p2,C1.112,wo,15
Silvy Schrauwen,Netwerken en systeembeveiliging,p3,C0.110,vr,15
Silvy Schrauwen,Moderne Databases,h1,C1.112,vr,15
Silvy Schrauwen,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Silvy Schrauwen,Moderne Databases,w3,A1.10,do,11
Silvy Schrauwen,Reflectie op de digitale cultuur,w2,A1.08,do,9
Amos van den Oord,Kansrekenen 2,h2,C0.110,ma,13
Amos van den Oord,Kansrekenen 2,h1,C0.110,do,11
Rhona Bakkum,Collectieve Intelligentie,h3,C0.110,di,15
Rhona Bakkum,Moderne Databases,p3,A1.04,ma,11
Rhona Bakkum,Collectieve Intelligentie,h2,C0.110,di,13
Rhona Bakkum,Collectieve Intelligentie,p3,A1.06,vr,11
Rhona Bakkum,Collectieve Intelligentie,w4,A1.04,do,13
Rhona Bakkum,Moderne Databases,h1,C1.112,vr,15
Rhona Bakkum,Collectieve Intelligentie,h1,C0.110,di,17
Rhona Bakkum,Moderne Databases,w1,C1.112,vr,13
Paulo Jak,Databases 2,w1,C1.112,di,15
Paulo Jak,Databases 2,h1,A1.10,wo,11
Jannette Rust,Project Numerical Recipes,p4,A1.06,wo,15
Fransiscus Zagers,Kansrekenen 2,h2,C0.110,ma,13
Fransiscus Zagers,Webprogrammeren en databases,h1,B0.201,ma,11
Fransiscus Zagers,Kansrekenen 2,h1,C0.110,do,11
Fransiscus Zagers,Webprogrammeren en databases,p2,A1.10,di,15
Fransiscus Zagers,Webprogrammeren en databases,h2,B0.201,do,13
Fransiscus Zagers,Webprogrammeren en databases,w2,A1.10,di,13
Benjamin Arendse,Webprogrammeren en databases,h1,B0.201,ma,11
Benjamin Arendse,Webprogrammeren en databases,p1,C1.112,ma,13
Benjamin Arendse,Webprogrammeren en databases,h2,B0.201,do,13
Benjamin Arendse,Webprogrammeren en databases,w2,A1.10,di,13
Marnik Imthorn,Zoeken sturen en bewegen,p4,A1.08,do,15
Marnik Imthorn,Programmeren in Java 2,p6,B0.201,wo,13
Samah van 't Oever,Kansrekenen 2,h2,C0.110,ma,13
Samah van 't Oever,Kansrekenen 2,h1,C0.110,do,11
Samah van 't Oever,Moderne Databases,h1,C1.112,vr,15
Samah van 't Oever,Moderne Databases,w2,B0.201,di,9
Samah van 't Oever,Moderne Databases,p1,A1.08,wo,13
Goos Dane,Project Genetic Algorithms,p7,C0.110,vr,9
Goos Dane,Compilerbouw practicum,p4,A1.08,di,11
Goos Dane,Zoeken sturen en bewegen,p3,A1.08,do,11
Luciana Putters,Autonomous Agents 2,h2,B0.201,do,11
Luciana Putters,Autonomous Agents 2,p1,A1.08,wo,9
Luciana Putters,Autonomous Agents 2,h1,C1.112,do,13
Luciana Putters,Autonomous Agents 2,w3,B0.201,di,15
Ervin Hartevelt,Reflectie op de digitale cultuur,h1,C1.112,di,9
Ervin Hartevelt,Reflectie op de digitale cultuur,w1,C0.110,do,9
Ervin Hartevelt,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Kathryn de Jongste,Interactie-ontwerp,h2,A1.10,vr,9
Kathryn de Jongste,Interactie-ontwerp,h1,C1.112,wo,11
Kathryn de Jongste,Project Numerical Recipes,p1,B0.201,wo,9
Guus Heijnen,Calculus 2,w3,A1.04,wo,13
Guus Heijnen,Calculus 2,h1,C0.110,do,13
Guus Heijnen,Project Numerical Recipes,p4,A1.06,wo,15
Roelof Adam,Webprogrammeren en databases,h1,B0.201,ma,11
Roelof Adam,Webprogrammeren en databases,p1,C1.112,ma,13
Roelof Adam,Webprogrammeren en databases,h2,B0.201,do,13
Roelof Adam,Webprogrammeren en databases,w2,A1.10,di,13
Mellanie Zhang,Calculus 2,h1,C0.110,do,13
Mellanie Zhang,Databases 2,h1,A1.10,wo,11
Mellanie Zhang,Calculus 2,w3,A1.04,wo,13
Mellanie Zhang,Analysemethoden en -technieken,h1,C1.112,di,11
Mellanie Zhang,Databases 2,w2,A1.10,di,11
Mellanie Zhang,Programmeren in Java 2,p4,A1.06,ma,15
Gabriella Yazici,Software engineering,w2,B0.201,ma,13
Gabriella Yazici,Algoritmen en complexiteit,p1,B0.201,vr,11
Gabriella Yazici,Reflectie op de digitale cultuur,h1,C1.112,di,9
Gabriella Yazici,Algoritmen en complexiteit,h1,B0.201,vr,13
Gabriella Yazici,Software engineering,h1,C0.110,ma,15
Gabriella Yazici,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Gabriella Yazici,Algoritmen en complexiteit,w2,A1.06,wo,11
Gabriella Yazici,Software engineering,p1,C0.110,ma,17
Gabriella Yazici,Reflectie op de digitale cultuur,w2,A1.08,do,9
Gabriella Yazici,Compilerbouw practicum,p4,A1.08,di,11
Seyit Cleven,Heuristieken 2,w2,A1.10,vr,11
Seyit Cleven,Heuristieken 2,h1,A1.04,di,9
Sivar Rottier,Collectieve Intelligentie,h3,C0.110,di,15
Sivar Rottier,Collectieve Intelligentie,p4,A1.10,vr,13
Sivar Rottier,Collectieve Intelligentie,h2,C0.110,di,13
Sivar Rottier,Collectieve Intelligentie,w4,A1.04,do,13
Sivar Rottier,Moderne Databases,p1,A1.08,wo,13
Sivar Rottier,Databases 2,h1,A1.10,wo,11
Sivar Rottier,Collectieve Intelligentie,h1,C0.110,di,17
Sivar Rottier,Moderne Databases,h1,C1.112,vr,15
Sivar Rottier,Moderne Databases,w2,B0.201,di,9
Sivar Rottier,Databases 2,w2,A1.10,di,11
Pleun ter Heide,Bioinformatica,w2,A1.08,do,13
Pleun ter Heide,Software engineering,w1,A1.04,wo,11
Pleun ter Heide,Bioinformatica,h3,A1.10,ma,13
Pleun ter Heide,Software engineering,h1,C0.110,ma,15
Pleun ter Heide,Bioinformatica,p2,A1.08,di,13
Pleun ter Heide,Heuristieken 1,w1,A1.04,di,11
Pleun ter Heide,Software engineering,p1,C0.110,ma,17
Pleun ter Heide,Heuristieken 1,h1,B0.201,vr,15
Pleun ter Heide,Bioinformatica,h1,C0.110,ma,11
Pleun ter Heide,Compilerbouw practicum,p3,A1.08,ma,9
Pleun ter Heide,Bioinformatica,h2,B0.201,ma,9
Jonas Crombach,Kansrekenen 2,h2,C0.110,ma,13
Jonas Crombach,Kansrekenen 2,h1,C0.110,do,11
Walther van Halteren,Technology for games,w2,A1.10,di,9
Walther van Halteren,Kansrekenen 2,h2,C0.110,ma,13
Walther van Halteren,Technology for games,h1,C1.112,vr,9
Walther van Halteren,Technology for games,h2,C1.112,vr,11
Walther van Halteren,Kansrekenen 2,h1,C0.110,do,11
Angus Brusse,Netwerken en systeembeveiliging,p3,C0.110,vr,15
Angus Brusse,Databases 2,w1,C1.112,di,15
Angus Brusse,Databases 2,h1,A1.10,wo,11
Shaya Snelder,Autonomous Agents 2,h2,B0.201,do,11
Shaya Snelder,Autonomous Agents 2,p1,A1.08,wo,9
Shaya Snelder,Heuristieken 1,w1,A1.04,di,11
Shaya Snelder,Heuristieken 1,h1,B0.201,vr,15
Shaya Snelder,Autonomous Agents 2,h1,C1.112,do,13
Shaya Snelder,Autonomous Agents 2,w1,A1.04,do,15
Rivelino Goor,Data Mining,w3,C0.110,vr,11
Rivelino Goor,Data Mining,h2,A1.04,vr,13
Rivelino Goor,Data Mining,h1,A1.04,vr,15
Rivelino Goor,Data Mining,p2,A1.06,di,11
Marssae Joseph,Software engineering,w2,B0.201,ma,13
Marssae Joseph,Software engineering,p2,A1.04,do,9
Marssae Joseph,Lineaire Algebra,h1,A1.10,ma,9
Marssae Joseph,Lineaire Algebra,h2,C1.112,ma,11
Marssae Joseph,Software engineering,h1,C0.110,ma,15
Eylem Haas,Informatie- en organisatieontwerp,p2,A1.10,do,13
Eylem Haas,Programmeren in Java 2,p3,C1.112,wo,9
Eylem Haas,Kansrekenen 2,h2,C0.110,ma,13
Eylem Haas,Moderne Databases,p3,A1.04,ma,11
Eylem Haas,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Eylem Haas,Databases 2,h1,A1.10,wo,11
Eylem Haas,Kansrekenen 2,h1,C0.110,do,11
Eylem Haas,Informatie- en organisatieontwerp,w2,A1.06,vr,13
Eylem Haas,Moderne Databases,h1,C1.112,vr,15
Eylem Haas,Moderne Databases,w2,B0.201,di,9
Eylem Haas,Databases 2,w2,A1.10,di,11
Eylem Haas,Informatie- en organisatieontwerp,h2,C1.112,ma,15
Btissam van den Boer,Technology for games,h1,C1.112,vr,9
Btissam van den Boer,Kansrekenen 2,h2,C0.110,ma,13
Btissam van den Boer,Technology for games,h2,C1.112,vr,11
Btissam van den Boer,Technology for games,w1,A1.06,wo,13
Btissam van den Boer,Kansrekenen 2,h1,C0.110,do,11
Owen Jama,Bioinformatica,w1,C0.110,wo,15
Owen Jama,Bioinformatica,h3,A1.10,ma,13
Owen Jama,Bioinformatica,p1,A1.08,vr,13
Owen Jama,Zoeken sturen en bewegen,p4,A1.08,do,15
Owen Jama,Bioinformatica,h1,C0.110,ma,11
Owen Jama,Bioinformatica,h2,B0.201,ma,9
Daisy van der Klei,Collectieve Intelligentie,h3,C0.110,di,15
Daisy van der Klei,Collectieve Intelligentie,p4,A1.10,vr,13
Daisy van der Klei,Programmeren in Java 2,p3,C1.112,wo,9
Daisy van der Klei,Compilerbouw,h1,C0.110,di,9
Daisy van der Klei,Compilerbouw,p2,B0.201,di,13
Daisy van der Klei,Collectieve Intelligentie,h2,C0.110,di,13
Daisy van der Klei,Lineaire Algebra,h1,A1.10,ma,9
Daisy van der Klei,Databases 2,h1,A1.10,wo,11
Daisy van der Klei,Collectieve Intelligentie,h1,C0.110,di,17
Daisy van der Klei,Lineaire Algebra,h2,C1.112,ma,11
Daisy van der Klei,Compilerbouw,h2,C0.110,di,11
Daisy van der Klei,Databases 2,w2,A1.10,di,11
Daisy van der Klei,Compilerbouw,w2,A1.04,vr,11
Daisy van der Klei,Collectieve Intelligentie,w2,A1.06,do,9
Logan Sonnemans,Algoritmen en complexiteit,p1,B0.201,vr,11
Logan Sonnemans,Databases 2,h1,A1.10,wo,11
Logan Sonnemans,Algoritmen en complexiteit,w1,A1.10,wo,9
Logan Sonnemans,Algoritmen en complexiteit,h1,B0.201,vr,13
Logan Sonnemans,Databases 2,w2,A1.10,di,11
Yde Christiaens,Programmeren in Java 2,p2,C1.112,di,13
Yde Christiaens,Kansrekenen 2,h2,C0.110,ma,13
Yde Christiaens,Bioinformatica,w1,C0.110,wo,15
Yde Christiaens,Databases 2,h1,A1.10,wo,11
Yde Christiaens,Kansrekenen 2,h1,C0.110,do,11
Yde Christiaens,Bioinformatica,h3,A1.10,ma,13
Yde Christiaens,Databases 2,w1,C1.112,di,15
Yde Christiaens,Calculus 2,w3,A1.04,wo,13
Yde Christiaens,Bioinformatica,p1,A1.08,vr,13
Yde Christiaens,Calculus 2,h1,C0.110,do,13
Yde Christiaens,Bioinformatica,h1,C0.110,ma,11
Yde Christiaens,Bioinformatica,h2,B0.201,ma,9
Cherilyn van Amelsvoort,Programmeren in Java 2,p5,C0.110,vr,13
Cherilyn van Amelsvoort,Kansrekenen 2,h2,C0.110,ma,13
Cherilyn van Amelsvoort,Kansrekenen 2,h1,C0.110,do,11
Cherilyn van Amelsvoort,Analysemethoden en -technieken,h1,C1.112,di,11
Cherilyn van Amelsvoort,Heuristieken 1,w2,C1.112,wo,13
Cherilyn van Amelsvoort,Heuristieken 1,h1,B0.201,vr,15
Gustaaf Poldervaart,Calculus 2,w3,A1.04,wo,13
Gustaaf Poldervaart,Calculus 2,h1,C0.110,do,13
Gustaaf Poldervaart,Project Genetic Algorithms,p3,A1.10,wo,15
Gustaaf Poldervaart,Zoeken sturen en bewegen,p4,A1.08,do,15
Virginie Brunsveld,Autonomous Agents 2,w2,A1.04,vr,9
Virginie Brunsveld,Collectieve Intelligentie,h3,C0.110,di,15
Virginie Brunsveld,Autonomous Agents 2,h2,B0.201,do,11
Virginie Brunsveld,Lineaire Algebra,h1,A1.10,ma,9
Virginie Brunsveld,Collectieve Intelligentie,p3,A1.06,vr,11
Virginie Brunsveld,Collectieve Intelligentie,h2,C0.110,di,13
Virginie Brunsveld,Moderne Databases,p1,A1.08,wo,13
Virginie Brunsveld,Databases 2,h1,A1.10,wo,11
Virginie Brunsveld,Collectieve Intelligentie,h1,C0.110,di,17
Virginie Brunsveld,Lineaire Algebra,h2,C1.112,ma,11
Virginie Brunsveld,Moderne Databases,h1,C1.112,vr,15
Virginie Brunsveld,Databases 2,w2,A1.10,di,11
Virginie Brunsveld,Autonomous Agents 2,p2,A1.08,di,9
Virginie Brunsveld,Moderne Databases,w1,C1.112,vr,13
Virginie Brunsveld,Autonomous Agents 2,h1,C1.112,do,13
Virginie Brunsveld,Collectieve Intelligentie,w2,A1.06,do,9
Jorike Coenen,Project Numerical Recipes,p4,A1.06,wo,15
Jorike Coenen,Compilerbouw,h1,C0.110,di,9
Jorike Coenen,Compilerbouw,p1,A1.04,di,13
Jorike Coenen,Compilerbouw,h2,C0.110,di,11
Jorike Coenen,Netwerken en systeembeveiliging,p1,A1.04,di,15
Jorike Coenen,Compilerbouw,w2,A1.04,vr,11
Jetty Haanstra,Calculus 2,w3,A1.04,wo,13
Jetty Haanstra,Calculus 2,h1,C0.110,do,13
Rosali Heikoop,Software engineering,w2,B0.201,ma,13
Rosali Heikoop,Programmeren in Java 2,p3,C1.112,wo,9
Rosali Heikoop,Software engineering,h1,C0.110,ma,15
Rosali Heikoop,Software engineering,p1,C0.110,ma,17
Rosali Heikoop,Netwerken en systeembeveiliging,p4,A1.06,di,9
Mouna Lathouwers,Bioinformatica,w1,C0.110,wo,15
Mouna Lathouwers,Moderne Databases,p1,A1.08,wo,13
Mouna Lathouwers,Databases 2,h1,A1.10,wo,11
Mouna Lathouwers,Bioinformatica,h3,A1.10,ma,13
Mouna Lathouwers,Databases 2,w1,C1.112,di,15
Mouna Lathouwers,Bioinformatica,p2,A1.08,di,13
Mouna Lathouwers,Moderne Databases,h1,C1.112,vr,15
Mouna Lathouwers,Moderne Databases,w3,A1.10,do,11
Mouna Lathouwers,Bioinformatica,h1,C0.110,ma,11
Mouna Lathouwers,Bioinformatica,h2,B0.201,ma,9
Tamar van der Drift,Compilerbouw practicum,p3,A1.08,ma,9
Jarik Regeling,Heuristieken 1,h1,B0.201,vr,15
Jarik Regeling,Netwerken en systeembeveiliging,p4,A1.06,di,9
Jarik Regeling,Heuristieken 1,w2,C1.112,wo,13
Maruschka Doppenberg,Netwerken en systeembeveiliging,p1,A1.04,di,15
Olle Hamhuis,Compilerbouw practicum,p4,A1.08,di,11
Doetje Munsters,Kansrekenen 2,h2,C0.110,ma,13
Doetje Munsters,Kansrekenen 2,h1,C0.110,do,11
Emircan van de Bunt,Compilerbouw,w2,A1.04,vr,11
Emircan van de Bunt,Compilerbouw,h1,C0.110,di,9
Emircan van de Bunt,Compilerbouw,h2,C0.110,di,11
Emircan van de Bunt,Compilerbouw,p2,B0.201,di,13
Cemil van Barneveld,Zoeken sturen en bewegen,p3,A1.08,do,11
Cemil van Barneveld,Databases 2,h1,A1.10,wo,11
Cemil van Barneveld,Reflectie op de digitale cultuur,h1,C1.112,di,9
Cemil van Barneveld,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Cemil van Barneveld,Databases 2,w2,A1.10,di,11
Cemil van Barneveld,Reflectie op de digitale cultuur,w2,A1.08,do,9
Elbertus Tamis,Kansrekenen 2,h2,C0.110,ma,13
Elbertus Tamis,Kansrekenen 2,h1,C0.110,do,11
