Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Matthijs Pleiter,Collectieve Intelligentie,p4,A1.08,vr,11
Matthijs Pleiter,Collectieve Intelligentie,w2,A1.06,do,9
Matthijs Pleiter,Kansrekenen 2,h1,C0.110,ma,11
Ans van Montfort,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Ans van Montfort,Reflectie op de digitale cultuur,h1,C1.112,di,9
Ans van Montfort,Data Mining,h1,A1.04,vr,13
Ans van Montfort,Data Mining,h2,C0.110,vr,15
Ans van Montfort,Reflectie op de digitale cultuur,w1,C1.112,vr,11
Ans van Montfort,Data Mining,w3,C1.112,wo,9
Ans van Montfort,Data Mining,p3,A1.04,do,11
Ans van Montfort,Zoeken sturen en bewegen,p3,A1.08,vr,9
Maran van Wanrooij,Interactie-ontwerp,h2,B0.201,do,13
Maran van Wanrooij,Interactie-ontwerp,h1,A1.10,do,15
Maran van Wanrooij,Compilerbouw practicum,p3,C1.112,ma,11
Perry Blijleven,Project Numerical Recipes,p3,A1.08,ma,13
Nanet van Osta,Interactie-ontwerp,h2,B0.201,do,13
Nanet van Osta,Interactie-ontwerp,h1,A1.10,do,15
Nanet van Osta,Programmeren in Java 2,p5,A1.10,di,9
Nanet van Osta,Project Numerical Recipes,p3,A1.08,ma,13
Nathanael Plasman,Webprogrammeren en databases,p5,C1.112,do,15
Nathanael Plasman,Webprogrammeren en databases,h1,B0.201,do,11
Nathanael Plasman,Programmeren in Java 2,p4,B0.201,vr,11
Nathanael Plasman,Webprogrammeren en databases,h2,C1.112,do,13
Nathanael Plasman,Webprogrammeren en databases,w2,B0.201,vr,9
Djura Kol,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Djura Kol,Reflectie op de digitale cultuur,h1,C1.112,di,9
Djura Kol,Technology for games,w1,A1.10,vr,13
Djura Kol,Bioinformatica,h1,B0.201,ma,11
Djura Kol,Bioinformatica,w1,A1.06,di,11
Djura Kol,Reflectie op de digitale cultuur,w3,A1.06,vr,9
Djura Kol,Technology for games,h2,C0.110,vr,11
Djura Kol,Bioinformatica,p1,A1.06,wo,9
Djura Kol,Technology for games,h1,C0.110,do,15
Djura Kol,Bioinformatica,h2,B0.201,ma,9
Djura Kol,Moderne Databases,w2,A1.10,di,13
Djura Kol,Moderne Databases,p1,A1.10,di,15
Djura Kol,Bioinformatica,h3,B0.201,ma,13
Djura Kol,Moderne Databases,h1,A1.10,ma,13
Enes Siemonsma,Collectieve Intelligentie,h3,C0.110,di,17
Enes Siemonsma,Collectieve Intelligentie,h2,C0.110,di,15
Enes Siemonsma,Lineaire Algebra,h2,A1.10,ma,11
Enes Siemonsma,Lineaire Algebra,h1,C1.112,ma,13
Enes Siemonsma,Collectieve Intelligentie,h1,C0.110,di,13
Enes Siemonsma,Collectieve Intelligentie,p4,A1.08,vr,11
Enes Siemonsma,Collectieve Intelligentie,w1,A1.04,do,15
Jonas Crombach,Kansrekenen 2,h2,C0.110,ma,13
Jonas Crombach,Kansrekenen 2,h1,C0.110,ma,11
Hananja Cramer,Programmeren in Java 2,p1,A1.06,vr,11
Hananja Cramer,Software engineering,h1,C0.110,ma,15
Hananja Cramer,Software engineering,w1,A1.04,wo,11
Hananja Cramer,Software engineering,p2,A1.04,do,9
Adisa Reek,Webprogrammeren en databases,p5,C1.112,do,15
Adisa Reek,Webprogrammeren en databases,h1,B0.201,do,11
Adisa Reek,Webprogrammeren en databases,h2,C1.112,do,13
Adisa Reek,Programmeren in Java 2,p1,A1.06,vr,11
Adisa Reek,Webprogrammeren en databases,w1,B0.201,do,9
Sola Droog,Advanced Heuristics,h1,C0.110,wo,15
Sola Droog,Bioinformatica,h1,B0.201,ma,11
Sola Droog,Bioinformatica,w3,A1.08,di,15
Sola Droog,Advanced Heuristics,p5,A1.10,do,9
Sola Droog,Databases 2,w1,A1.04,vr,15
Sola Droog,Bioinformatica,p3,A1.10,wo,13
Sola Droog,Bioinformatica,h3,B0.201,ma,13
Sola Droog,Bioinformatica,h2,B0.201,ma,9
Sola Droog,Databases 2,h1,C0.110,vr,13
Gonca Stroo,Programmeren in Java 2,p4,B0.201,vr,11
Javier Pruijmboom,Calculus 2,w1,B0.201,vr,13
Javier Pruijmboom,Calculus 2,h1,C0.110,do,11
Tarah Broerse,Autonomous Agents 2,w1,A1.08,do,15
Tarah Broerse,Lineaire Algebra,h2,A1.10,ma,11
Tarah Broerse,Autonomous Agents 2,h2,A1.06,do,13
Tarah Broerse,Lineaire Algebra,h1,C1.112,ma,13
Tarah Broerse,Autonomous Agents 2,h1,A1.10,do,11
Tarah Broerse,Autonomous Agents 2,p2,A1.04,wo,15
Liza Traa,Databases 2,w1,A1.04,vr,15
Liza Traa,Heuristieken 2,w2,A1.08,wo,15
Liza Traa,Heuristieken 2,h1,C0.110,wo,13
Liza Traa,Databases 2,h1,C0.110,vr,13
Daisy van der Klei,Compilerbouw,h1,C0.110,di,9
Daisy van der Klei,Compilerbouw,h2,C0.110,di,11
Daisy van der Klei,Collectieve Intelligentie,h3,C0.110,di,17
Daisy van der Klei,Programmeren in Java 2,p3,A1.08,do,13
Daisy van der Klei,Collectieve Intelligentie,h2,C0.110,di,15
Daisy van der Klei,Databases 2,w1,A1.04,vr,15
Daisy van der Klei,Compilerbouw,w1,A1.04,ma,15
Daisy van der Klei,Compilerbouw,p1,A1.10,wo,11
Daisy van der Klei,Lineaire Algebra,h2,A1.10,ma,11
Daisy van der Klei,Lineaire Algebra,h1,C1.112,ma,13
Daisy van der Klei,Collectieve Intelligentie,p1,C1.112,wo,13
Daisy van der Klei,Collectieve Intelligentie,h1,C0.110,di,13
Daisy van der Klei,Databases 2,h1,C0.110,vr,13
Daisy van der Klei,Collectieve Intelligentie,w1,A1.04,do,15
Maureen Versantvoort,Programmeren in Java 2,p4,B0.201,vr,11
Maureen Versantvoort,Moderne Databases,p3,A1.08,do,9
Maureen Versantvoort,Databases 2,w2,A1.10,vr,15
Maureen Versantvoort,Moderne Databases,w3,A1.06,di,13
Maureen Versantvoort,Moderne Databases,h1,A1.10,ma,13
Maureen Versantvoort,Databases 2,h1,C0.110,vr,13
Ziya Rooijmans,Webprogrammeren en databases,h1,B0.201,do,11
Ziya Rooijmans,Webprogrammeren en databases,h2,C1.112,do,13
Ziya Rooijmans,Algoritmen en complexiteit,w2,A1.08,ma,15
Ziya Rooijmans,Databases 2,w1,A1.04,vr,15
Ziya Rooijmans,Algoritmen en complexiteit,p2,B0.201,wo,11
Ziya Rooijmans,Webprogrammeren en databases,p2,A1.06,wo,13
Ziya Rooijmans,Algoritmen en complexiteit,h1,C0.110,wo,9
Ziya Rooijmans,Databases 2,h1,C0.110,vr,13
Ziya Rooijmans,Webprogrammeren en databases,w1,B0.201,do,9
Esperanza Kwee,Kansrekenen 2,h2,C0.110,ma,13
Esperanza Kwee,Kansrekenen 2,h1,C0.110,ma,11
Thys Kersten,Informatie- en organisatieontwerp,h1,C0.110,ma,9
Thys Kersten,Informatie- en organisatieontwerp,h2,A1.04,wo,9
Thys Kersten,Informatie- en organisatieontwerp,p2,A1.04,vr,9
Thys Kersten,Compilerbouw practicum,p3,C1.112,ma,11
Thys Kersten,Informatie- en organisatieontwerp,w2,B0.201,di,9
Eyup Wesselman,Software engineering,h1,C0.110,ma,15
Eyup Wesselman,Software engineering,w1,A1.04,wo,11
Eyup Wesselman,Software engineering,p1,B0.201,di,11
Cyrina Brasser,Project Numerical Recipes,p2,B0.201,do,15
Cyrina Brasser,Bioinformatica,h1,B0.201,ma,11
Cyrina Brasser,Bioinformatica,p1,A1.06,wo,9
Cyrina Brasser,Bioinformatica,h3,B0.201,ma,13
Cyrina Brasser,Analysemethoden en -technieken,h1,A1.10,di,11
Cyrina Brasser,Bioinformatica,h2,B0.201,ma,9
Cyrina Brasser,Bioinformatica,w2,A1.06,di,9
Rins Oosterbeek,Informatie- en organisatieontwerp,p1,A1.08,di,11
Rins Oosterbeek,Informatie- en organisatieontwerp,h1,C0.110,ma,9
Rins Oosterbeek,Data Mining,h1,A1.04,vr,13
Rins Oosterbeek,Informatie- en organisatieontwerp,w1,A1.08,ma,11
Rins Oosterbeek,Zoeken sturen en bewegen,p2,A1.08,di,9
Rins Oosterbeek,Data Mining,h2,C0.110,vr,15
Rins Oosterbeek,Informatie- en organisatieontwerp,h2,A1.04,wo,9
Rins Oosterbeek,Data Mining,p3,A1.04,do,11
Rins Oosterbeek,Data Mining,w2,A1.10,do,13
Hande Essink,Moderne Databases,h1,A1.10,ma,13
Hande Essink,Moderne Databases,p1,A1.10,di,15
Hande Essink,Moderne Databases,w1,C1.112,ma,15
Roan Meulmeester,Software engineering,p2,A1.04,do,9
Roan Meulmeester,Project Genetic Algorithms,p3,A1.06,ma,9
Roan Meulmeester,Software engineering,w1,A1.04,wo,11
Roan Meulmeester,Lineaire Algebra,h2,A1.10,ma,11
Roan Meulmeester,Autonomous Agents 2,h2,A1.06,do,13
Roan Meulmeester,Autonomous Agents 2,w3,B0.201,di,15
Roan Meulmeester,Lineaire Algebra,h1,C1.112,ma,13
Roan Meulmeester,Autonomous Agents 2,h1,A1.10,do,11
Roan Meulmeester,Software engineering,h1,C0.110,ma,15
Roan Meulmeester,Autonomous Agents 2,p1,A1.10,wo,9
Levien Selten,Calculus 2,w2,C1.112,wo,11
Levien Selten,Calculus 2,h1,C0.110,do,11
Levien Selten,Kansrekenen 2,h2,C0.110,ma,13
Levien Selten,Programmeren in Java 2,p6,B0.201,vr,15
Levien Selten,Kansrekenen 2,h1,C0.110,ma,11
Gineke Korte,Architectuur en computerorganisatie,h2,A1.06,ma,11
Gineke Korte,Architectuur en computerorganisatie,h1,A1.04,ma,9
Aart Pothuizen,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Aart Pothuizen,Reflectie op de digitale cultuur,h1,C1.112,di,9
Aart Pothuizen,Compilerbouw,h1,C0.110,di,9
Aart Pothuizen,Compilerbouw,h2,C0.110,di,11
Aart Pothuizen,Software engineering,p2,A1.04,do,9
Aart Pothuizen,Project Genetic Algorithms,p2,C1.112,di,15
Aart Pothuizen,Reflectie op de digitale cultuur,w2,A1.10,wo,15
Aart Pothuizen,Compilerbouw,w2,C0.110,do,13
Aart Pothuizen,Compilerbouw,p2,B0.201,di,13
Aart Pothuizen,Software engineering,h1,C0.110,ma,15
Aart Pothuizen,Software engineering,w2,C0.110,ma,17
Mattijs Baudoin,Algoritmen en complexiteit,p1,A1.06,do,15
Mattijs Baudoin,Interactie-ontwerp,h1,A1.10,do,15
Mattijs Baudoin,Compilerbouw,h1,C0.110,di,9
Mattijs Baudoin,Compilerbouw,h2,C0.110,di,11
Mattijs Baudoin,Interactie-ontwerp,h2,B0.201,do,13
Mattijs Baudoin,Algoritmen en complexiteit,w3,A1.04,wo,13
Mattijs Baudoin,Compilerbouw,w1,A1.04,ma,15
Mattijs Baudoin,Lineaire Algebra,h2,A1.10,ma,11
Mattijs Baudoin,Lineaire Algebra,h1,C1.112,ma,13
Mattijs Baudoin,Compilerbouw,p2,B0.201,di,13
Mattijs Baudoin,Algoritmen en complexiteit,h1,C0.110,wo,9
Mattijs Baudoin,Netwerken en systeembeveiliging,p4,A1.08,wo,11
Silvie Thoma,Compilerbouw practicum,p2,A1.04,ma,13
Silvie Thoma,Collectieve Intelligentie,h3,C0.110,di,17
Silvie Thoma,Collectieve Intelligentie,h2,C0.110,di,15
Silvie Thoma,Collectieve Intelligentie,h1,C0.110,di,13
Silvie Thoma,Collectieve Intelligentie,p1,C1.112,wo,13
Silvie Thoma,Collectieve Intelligentie,w1,A1.04,do,15
Evelyn Koelemij,Compilerbouw,h1,C0.110,di,9
Evelyn Koelemij,Compilerbouw,h2,C0.110,di,11
Evelyn Koelemij,Calculus 2,h1,C0.110,do,11
Evelyn Koelemij,Kansrekenen 2,h2,C0.110,ma,13
Evelyn Koelemij,Compilerbouw,p1,A1.10,wo,11
Evelyn Koelemij,Compilerbouw,w2,C0.110,do,13
Evelyn Koelemij,Calculus 2,w3,B0.201,wo,13
Evelyn Koelemij,Kansrekenen 2,h1,C0.110,ma,11
Ouidad van Hall,Software engineering,w2,C0.110,ma,17
Ouidad van Hall,Netwerken en systeembeveiliging,p2,C1.112,vr,9
Ouidad van Hall,Software engineering,p1,B0.201,di,11
Ouidad van Hall,Data Mining,h1,A1.04,vr,13
Ouidad van Hall,Data Mining,p1,A1.04,di,9
Ouidad van Hall,Data Mining,h2,C0.110,vr,15
Ouidad van Hall,Machine Learning,h2,A1.06,vr,15
Ouidad van Hall,Machine Learning,h1,A1.06,vr,13
Ouidad van Hall,Programmeren in Java 2,p1,A1.06,vr,11
Ouidad van Hall,Software engineering,h1,C0.110,ma,15
Ouidad van Hall,Data Mining,w2,A1.10,do,13
Sezen Kivits,Netwerken en systeembeveiliging,p2,C1.112,vr,9
Sezen Kivits,Zoeken sturen en bewegen,p2,A1.08,di,9
Lakshmi van der Gaag,Databases 2,w1,A1.04,vr,15
Lakshmi van der Gaag,Databases 2,h1,C0.110,vr,13
Pleun ter Heide,Software engineering,p1,B0.201,di,11
Pleun ter Heide,Heuristieken 1,w1,A1.08,do,11
Pleun ter Heide,Bioinformatica,h1,B0.201,ma,11
Pleun ter Heide,Software engineering,w1,A1.04,wo,11
Pleun ter Heide,Bioinformatica,p1,A1.06,wo,9
Pleun ter Heide,Bioinformatica,h3,B0.201,ma,13
Pleun ter Heide,Heuristieken 1,h1,A1.10,vr,11
Pleun ter Heide,Software engineering,h1,C0.110,ma,15
Pleun ter Heide,Bioinformatica,h2,B0.201,ma,9
Pleun ter Heide,Compilerbouw practicum,p1,C1.112,di,13
Pleun ter Heide,Bioinformatica,w2,A1.06,di,9
Do?ukan Krikke,Compilerbouw practicum,p3,C1.112,ma,11
Krijna de Kreij,Zoeken sturen en bewegen,p2,A1.08,di,9
Josef van der Wiel,Heuristieken 2,w1,A1.04,di,13
Josef van der Wiel,Heuristieken 2,h1,C0.110,wo,13
Josef van der Wiel,Project Genetic Algorithms,p1,C1.112,do,9
Josef van der Wiel,Analysemethoden en -technieken,h1,A1.10,di,11
Josef van der Wiel,Netwerken en systeembeveiliging,p4,A1.08,wo,11
Belle Florijn,Project Numerical Recipes,p1,B0.201,wo,15
Belle Florijn,Heuristieken 1,w3,C0.110,vr,9
Belle Florijn,Heuristieken 1,h1,A1.10,vr,11
Yuki Verkuijl,Databases 2,w1,A1.04,vr,15
Yuki Verkuijl,Analysemethoden en -technieken,h1,A1.10,di,11
Yuki Verkuijl,Databases 2,h1,C0.110,vr,13
Yuki Verkuijl,Compilerbouw practicum,p3,C1.112,ma,11
Arif Schrader,Calculus 2,w2,C1.112,wo,11
Arif Schrader,Project Genetic Algorithms,p2,C1.112,di,15
Arif Schrader,Calculus 2,h1,C0.110,do,11
Keely Ursem,Calculus 2,h1,C0.110,do,11
Keely Ursem,Calculus 2,w2,C1.112,wo,11
Keely Ursem,Bioinformatica,h1,B0.201,ma,11
Keely Ursem,Bioinformatica,w1,A1.06,di,11
Keely Ursem,Databases 2,w1,A1.04,vr,15
Keely Ursem,Bioinformatica,h3,B0.201,ma,13
Keely Ursem,Heuristieken 1,h1,A1.10,vr,11
Keely Ursem,Heuristieken 1,w3,C0.110,vr,9
Keely Ursem,Bioinformatica,h2,B0.201,ma,9
Keely Ursem,Bioinformatica,p2,A1.08,di,13
Keely Ursem,Databases 2,h1,C0.110,vr,13
Keshia Westgeest,Calculus 2,w2,C1.112,wo,11
Keshia Westgeest,Calculus 2,h1,C0.110,do,11
Elbertus Tamis,Kansrekenen 2,h2,C0.110,ma,13
Elbertus Tamis,Kansrekenen 2,h1,C0.110,ma,11
Maggy van Walsum,Databases 2,w1,A1.04,vr,15
Maggy van Walsum,Interactie-ontwerp,h2,B0.201,do,13
Maggy van Walsum,Interactie-ontwerp,h1,A1.10,do,15
Maggy van Walsum,Databases 2,h1,C0.110,vr,13
Peter-Jan van Amersfoort,Analysemethoden en -technieken,h1,A1.10,di,11
Peter-Jan van Amersfoort,Software engineering,h1,C0.110,ma,15
Peter-Jan van Amersfoort,Software engineering,w1,A1.04,wo,11
Peter-Jan van Amersfoort,Software engineering,p2,A1.04,do,9
Jaiden Schoonderwoerd,Heuristieken 2,w1,A1.04,di,13
Jaiden Schoonderwoerd,Heuristieken 2,h1,C0.110,wo,13
Shaya Snelder,Autonomous Agents 2,h2,A1.06,do,13
Shaya Snelder,Autonomous Agents 2,h1,A1.10,do,11
Shaya Snelder,Heuristieken 1,h1,A1.10,vr,11
Shaya Snelder,Heuristieken 1,w3,C0.110,vr,9
Shaya Snelder,Autonomous Agents 2,w2,A1.06,di,15
Shaya Snelder,Autonomous Agents 2,p1,A1.10,wo,9
Shan Rokx,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Shan Rokx,Advanced Heuristics,p3,C1.112,di,11
Shan Rokx,Reflectie op de digitale cultuur,h1,C1.112,di,9
Shan Rokx,Advanced Heuristics,h1,C0.110,wo,15
Shan Rokx,Netwerken en systeembeveiliging,p2,C1.112,vr,9
Shan Rokx,Zoeken sturen en bewegen,p1,C1.112,do,11
Shan Rokx,Reflectie op de digitale cultuur,w1,C1.112,vr,11
Shan Rokx,Databases 2,w2,A1.10,vr,15
Shan Rokx,Databases 2,h1,C0.110,vr,13
Wannes Lohuis,Compilerbouw,w2,C0.110,do,13
Wannes Lohuis,Compilerbouw,h1,C0.110,di,9
Wannes Lohuis,Compilerbouw,h2,C0.110,di,11
Wannes Lohuis,Compilerbouw,p2,B0.201,di,13
Tjalle ten Pas,Calculus 2,w2,C1.112,wo,11
Tjalle ten Pas,Calculus 2,h1,C0.110,do,11
Tjalle ten Pas,Databases 2,w1,A1.04,vr,15
Tjalle ten Pas,Lineaire Algebra,h2,A1.10,ma,11
Tjalle ten Pas,Lineaire Algebra,h1,C1.112,ma,13
Tjalle ten Pas,Databases 2,h1,C0.110,vr,13
Dinah Ensink,Kansrekenen 2,h2,C0.110,ma,13
Dinah Ensink,Programmeren in Java 2,p6,B0.201,vr,15
Dinah Ensink,Kansrekenen 2,h1,C0.110,ma,11
Brigitta Diallo,Algoritmen en complexiteit,p1,A1.06,do,15
Brigitta Diallo,Compilerbouw practicum,p2,A1.04,ma,13
Brigitta Diallo,Data Mining,h1,A1.04,vr,13
Brigitta Diallo,Software engineering,p2,A1.04,do,9
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,di,17
Brigitta Diallo,Algoritmen en complexiteit,h1,C0.110,wo,9
Brigitta Diallo,Data Mining,h2,C0.110,vr,15
Brigitta Diallo,Software engineering,w1,A1.04,wo,11
Brigitta Diallo,Algoritmen en complexiteit,w3,A1.04,wo,13
Brigitta Diallo,Collectieve Intelligentie,p4,A1.08,vr,11
Brigitta Diallo,Collectieve Intelligentie,h2,C0.110,di,15
Brigitta Diallo,Collectieve Intelligentie,h1,C0.110,di,13
Brigitta Diallo,Data Mining,p3,A1.04,do,11
Brigitta Diallo,Software engineering,h1,C0.110,ma,15
Brigitta Diallo,Data Mining,w2,A1.10,do,13
Brigitta Diallo,Collectieve Intelligentie,w4,A1.06,wo,15
Emil Bergmans,Algoritmen en complexiteit,p1,A1.06,do,15
Emil Bergmans,Project Genetic Algorithms,p2,C1.112,di,15
Emil Bergmans,Algoritmen en complexiteit,w1,A1.08,wo,13
Emil Bergmans,Kansrekenen 2,h2,C0.110,ma,13
Emil Bergmans,Algoritmen en complexiteit,h1,C0.110,wo,9
Emil Bergmans,Netwerken en systeembeveiliging,p4,A1.08,wo,11
Emil Bergmans,Kansrekenen 2,h1,C0.110,ma,11
Paulette Hunting,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Paulette Hunting,Reflectie op de digitale cultuur,h1,C1.112,di,9
Paulette Hunting,Bioinformatica,h1,B0.201,ma,11
Paulette Hunting,Bioinformatica,w1,A1.06,di,11
Paulette Hunting,Reflectie op de digitale cultuur,w3,A1.06,vr,9
Paulette Hunting,Bioinformatica,p3,A1.10,wo,13
Paulette Hunting,Bioinformatica,h3,B0.201,ma,13
Paulette Hunting,Bioinformatica,h2,B0.201,ma,9
Chrystel Kalshoven,Kansrekenen 2,h2,C0.110,ma,13
Chrystel Kalshoven,Lineaire Algebra,h2,A1.10,ma,11
Chrystel Kalshoven,Programmeren in Java 2,p6,B0.201,vr,15
Chrystel Kalshoven,Netwerken en systeembeveiliging,p3,C0.110,wo,11
Chrystel Kalshoven,Lineaire Algebra,h1,C1.112,ma,13
Chrystel Kalshoven,Compilerbouw practicum,p1,C1.112,di,13
Chrystel Kalshoven,Kansrekenen 2,h1,C0.110,ma,11
Mathyn Lamme,Heuristieken 1,w2,A1.06,ma,13
Mathyn Lamme,Heuristieken 2,w1,A1.04,di,13
Mathyn Lamme,Heuristieken 2,h1,C0.110,wo,13
Mathyn Lamme,Heuristieken 1,h1,A1.10,vr,11
Samyra Çetin,Reflectie op de digitale cultuur,h2,A1.10,ma,15
Samyra Çetin,Reflectie op de digitale cultuur,h1,C1.112,di,9
Samyra Çetin,Bioinformatica,h1,B0.201,ma,11
Samyra Çetin,Programmeren in Java 2,p3,A1.08,do,13
Samyra Çetin,Bioinformatica,w1,A1.06,di,11
Samyra Çetin,Reflectie op de digitale cultuur,w1,C1.112,vr,11
Samyra Çetin,Bioinformatica,h3,B0.201,ma,13
Samyra Çetin,Bioinformatica,h2,B0.201,ma,9
Samyra Çetin,Bioinformatica,p2,A1.08,di,13
Jacky van Apeldoorn,Interactie-ontwerp,h2,B0.201,do,13
Jacky van Apeldoorn,Interactie-ontwerp,h1,A1.10,do,15
Michal Hooiveld,Data Mining,h2,C0.110,vr,15
Michal Hooiveld,Data Mining,h1,A1.04,vr,13
Michal Hooiveld,Data Mining,w3,C1.112,wo,9
Michal Hooiveld,Data Mining,p3,A1.04,do,11
Frederikus Wullink,Analysemethoden en -technieken,h1,A1.10,di,11
Frederikus Wullink,Calculus 2,w3,B0.201,wo,13
Frederikus Wullink,Calculus 2,h1,C0.110,do,11
Nadir Remijn,Netwerken en systeembeveiliging,p2,C1.112,vr,9
Rochelle Thielen,Kansrekenen 2,h2,C0.110,ma,13
Rochelle Thielen,Programmeren in Java 2,p5,A1.10,di,9
Rochelle Thielen,Kansrekenen 2,h1,C0.110,ma,11
Antonetta Moeskops,Programmeren in Java 2,p2,A1.06,wo,11
Antonetta Moeskops,Machine Learning,h2,A1.06,vr,15
Antonetta Moeskops,Machine Learning,h1,A1.06,vr,13
Marjory Dielen,Calculus 2,w1,B0.201,vr,13
Marjory Dielen,Calculus 2,h1,C0.110,do,11
Yana de Looff,Software engineering,h1,C0.110,ma,15
Yana de Looff,Software engineering,w2,C0.110,ma,17
Yana de Looff,Software engineering,p2,A1.04,do,9
Wichard Hospers,Collectieve Intelligentie,h3,C0.110,di,17
Wichard Hospers,Programmeren in Java 2,p4,B0.201,vr,11
Wichard Hospers,Collectieve Intelligentie,h2,C0.110,di,15
Wichard Hospers,Lineaire Algebra,h2,A1.10,ma,11
Wichard Hospers,Lineaire Algebra,h1,C1.112,ma,13
Wichard Hospers,Collectieve Intelligentie,p3,A1.10,ma,9
Wichard Hospers,Collectieve Intelligentie,h1,C0.110,di,13
Wichard Hospers,Collectieve Intelligentie,w3,C1.112,vr,13
Felien Uitslag,Heuristieken 2,h1,C0.110,wo,13
Felien Uitslag,Collectieve Intelligentie,h3,C0.110,di,17
Felien Uitslag,Heuristieken 2,w2,A1.08,wo,15
Felien Uitslag,Collectieve Intelligentie,p4,A1.08,vr,11
Felien Uitslag,Collectieve Intelligentie,h2,C0.110,di,15
Felien Uitslag,Databases 2,w1,A1.04,vr,15
Felien Uitslag,Collectieve Intelligentie,h1,C0.110,di,13
Felien Uitslag,Analysemethoden en -technieken,h1,A1.10,di,11
Felien Uitslag,Databases 2,h1,C0.110,vr,13
Felien Uitslag,Collectieve Intelligentie,w1,A1.04,do,15
Geurt Nuiten,Software engineering,p2,A1.04,do,9
Geurt Nuiten,Software engineering,w1,A1.04,wo,11
Geurt Nuiten,Lineaire Algebra,h2,A1.10,ma,11
Geurt Nuiten,Lineaire Algebra,h1,C1.112,ma,13
Geurt Nuiten,Heuristieken 1,h1,A1.10,vr,11
Geurt Nuiten,Software engineering,h1,C0.110,ma,15
Geurt Nuiten,Heuristieken 1,w3,C0.110,vr,9
Farhad de Kuijer,Project Numerical Recipes,p2,B0.201,do,15
Farhad de Kuijer,Netwerken en systeembeveiliging,p4,A1.08,wo,11
Goos Dane,Zoeken sturen en bewegen,p3,A1.08,vr,9
Goos Dane,Project Genetic Algorithms,p2,C1.112,di,15
Goos Dane,Compilerbouw practicum,p3,C1.112,ma,11
Nanette te Braak,Compilerbouw,h1,C0.110,di,9
Nanette te Braak,Compilerbouw,h2,C0.110,di,11
Nanette te Braak,Calculus 2,h1,C0.110,do,11
Nanette te Braak,Architectuur en computerorganisatie,h2,A1.06,ma,11
Nanette te Braak,Architectuur en computerorganisatie,h1,A1.04,ma,9
Nanette te Braak,Calculus 2,w1,B0.201,vr,13
Nanette te Braak,Compilerbouw,w1,A1.04,ma,15
Nanette te Braak,Compilerbouw,p1,A1.10,wo,11
Nanette te Braak,Moderne Databases,p1,A1.10,di,15
Nanette te Braak,Moderne Databases,w3,A1.06,di,13
Nanette te Braak,Moderne Databases,h1,A1.10,ma,13
Enrico van Triest,Compilerbouw,h1,C0.110,di,9
Enrico van Triest,Compilerbouw,h2,C0.110,di,11
Enrico van Triest,Databases 2,w1,A1.04,vr,15
Enrico van Triest,Compilerbouw,p1,A1.10,wo,11
Enrico van Triest,Compilerbouw,w2,C0.110,do,13
Enrico van Triest,Databases 2,h1,C0.110,vr,13
Faruk Haalboom,Databases 2,w2,A1.10,vr,15
Faruk Haalboom,Databases 2,h1,C0.110,vr,13
Sanja Tas,Compilerbouw,h1,C0.110,di,9
Sanja Tas,Compilerbouw,h2,C0.110,di,11
Sanja Tas,Software engineering,p2,A1.04,do,9
Sanja Tas,Software engineering,w1,A1.04,wo,11
Sanja Tas,Compilerbouw,w2,C0.110,do,13
Sanja Tas,Compilerbouw,p2,B0.201,di,13
Sanja Tas,Software engineering,h1,C0.110,ma,15
Arianna Tettero,Programmeren in Java 2,p4,B0.201,vr,11
Jake Rosenbrand,Calculus 2,w3,B0.201,wo,13
Jake Rosenbrand,Calculus 2,h1,C0.110,do,11
Bert Grooteman,Heuristieken 2,h1,C0.110,wo,13
Bert Grooteman,Technology for games,w2,A1.04,do,13
Bert Grooteman,Heuristieken 2,w2,A1.08,wo,15
Bert Grooteman,Technology for games,h1,C0.110,do,15
Bert Grooteman,Technology for games,h2,C0.110,vr,11
Thyrza Blik,Lineaire Algebra,h2,A1.10,ma,11
Thyrza Blik,Lineaire Algebra,h1,C1.112,ma,13
Sharen Kortlever,Databases 2,w1,A1.04,vr,15
Sharen Kortlever,Kansrekenen 2,h2,C0.110,ma,13
Sharen Kortlever,Analysemethoden en -technieken,h1,A1.10,di,11
Sharen Kortlever,Databases 2,h1,C0.110,vr,13
Sharen Kortlever,Kansrekenen 2,h1,C0.110,ma,11
Yanick Abbing,Analysemethoden en -technieken,h1,A1.10,di,11
Yanick Abbing,Data Mining,h1,A1.04,vr,13
Yanick Abbing,Software engineering,p2,A1.04,do,9
Yanick Abbing,Data Mining,h2,C0.110,vr,15
Yanick Abbing,Lineaire Algebra,h2,A1.10,ma,11
Yanick Abbing,Lineaire Algebra,h1,C1.112,ma,13
Yanick Abbing,Data Mining,w3,C1.112,wo,9
Yanick Abbing,Data Mining,p3,A1.04,do,11
Yanick Abbing,Software engineering,h1,C0.110,ma,15
Yanick Abbing,Software engineering,w2,C0.110,ma,17
Faya Jagersma,Calculus 2,h1,C0.110,do,11
Faya Jagersma,Project Numerical Recipes,p1,B0.201,wo,15
