Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Samah van 't Oever,Kansrekenen 2,h1,C0.110,ma,11
Samah van 't Oever,Moderne Databases,p1,A1.06,ma,15
Samah van 't Oever,Moderne Databases,h1,A1.10,ma,13
Samah van 't Oever,Kansrekenen 2,h2,C0.110,ma,13
Solane Paulissen,Algoritmen en complexiteit,w1,B0.201,di,11
Solane Paulissen,Collectieve Intelligentie,p1,A1.06,do,15
Solane Paulissen,Algoritmen en complexiteit,h1,B0.201,di,9
Solane Paulissen,Collectieve Intelligentie,w2,A1.06,do,9
Solane Paulissen,Collectieve Intelligentie,h1,C0.110,di,13
Solane Paulissen,Algoritmen en complexiteit,p2,A1.08,do,9
Solane Paulissen,Compilerbouw practicum,p2,A1.08,ma,11
Solane Paulissen,Collectieve Intelligentie,h2,C0.110,di,15
Solane Paulissen,Collectieve Intelligentie,h3,C0.110,di,17
Jeremey Bontenbal,Reflectie op de digitale cultuur,h2,A1.10,di,9
Jeremey Bontenbal,Kansrekenen 2,h1,C0.110,ma,11
Jeremey Bontenbal,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Jeremey Bontenbal,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Jeremey Bontenbal,Kansrekenen 2,h2,C0.110,ma,13
Xanne Slob,Lineaire Algebra,h2,A1.10,ma,11
Xanne Slob,Lineaire Algebra,h1,A1.10,ma,9
Gonca Stroo,Programmeren in Java 2,p1,A1.10,do,13
Wiert Becht,Project Numerical Recipes,p3,B0.201,wo,9
Jersey van Ravesteijn,Interactie-ontwerp,h1,B0.201,wo,15
Jersey van Ravesteijn,Interactie-ontwerp,h2,B0.201,do,9
Xiao Schijvenaars,Machine Learning,h2,B0.201,vr,9
Xiao Schijvenaars,Machine Learning,h1,B0.201,do,15
Andre Dieters,Databases 2,h1,C0.110,ma,17
Andre Dieters,Heuristieken 1,w1,A1.08,wo,11
Andre Dieters,Algoritmen en complexiteit,h1,B0.201,di,9
Andre Dieters,Algoritmen en complexiteit,p2,A1.08,do,9
Andre Dieters,Netwerken en systeembeveiliging,p4,A1.10,do,11
Andre Dieters,Algoritmen en complexiteit,w2,B0.201,di,13
Andre Dieters,Databases 2,w2,C1.112,wo,9
Andre Dieters,Heuristieken 1,h1,B0.201,ma,15
Aidan van Iwaarden,Compilerbouw,h2,C0.110,di,11
Aidan van Iwaarden,Compilerbouw,w2,A1.04,di,9
Aidan van Iwaarden,Programmeren in Java 2,p5,A1.10,vr,13
Aidan van Iwaarden,Compilerbouw,p2,A1.04,di,13
Aidan van Iwaarden,Compilerbouw,h1,C0.110,di,9
Kaoutar Philips,Bioinformatica,w2,A1.06,di,13
Kaoutar Philips,Advanced Heuristics,p2,A1.08,vr,11
Kaoutar Philips,Bioinformatica,p3,A1.06,wo,13
Kaoutar Philips,Kansrekenen 2,h1,C0.110,ma,11
Kaoutar Philips,Bioinformatica,h1,B0.201,ma,9
Kaoutar Philips,Bioinformatica,h2,B0.201,ma,11
Kaoutar Philips,Advanced Heuristics,h1,A1.06,di,9
Kaoutar Philips,Bioinformatica,h3,B0.201,ma,13
Kaoutar Philips,Kansrekenen 2,h2,C0.110,ma,13
Merel de Olde,Calculus 2,w3,A1.04,ma,13
Merel de Olde,Calculus 2,h1,C0.110,ma,9
Merel de Olde,Programmeren in Java 2,p2,A1.10,do,15
Olle Hamhuis,Compilerbouw practicum,p2,A1.08,ma,11
Wytske Buining,Algoritmen en complexiteit,w1,B0.201,di,11
Wytske Buining,Databases 2,h1,C0.110,ma,17
Wytske Buining,Reflectie op de digitale cultuur,h2,A1.10,di,9
Wytske Buining,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Wytske Buining,Algoritmen en complexiteit,h1,B0.201,di,9
Wytske Buining,Compilerbouw,h2,C0.110,di,11
Wytske Buining,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Wytske Buining,Databases 2,w1,A1.04,di,15
Wytske Buining,Compilerbouw,w2,A1.04,di,9
Wytske Buining,Algoritmen en complexiteit,p2,A1.08,do,9
Wytske Buining,Programmeren in Java 2,p5,A1.10,vr,13
Wytske Buining,Compilerbouw,p2,A1.04,di,13
Wytske Buining,Compilerbouw,h1,C0.110,di,9
Stephano Popma,Databases 2,h1,C0.110,ma,17
Stephano Popma,Architectuur en computerorganisatie,h2,A1.06,ma,11
Stephano Popma,Compilerbouw,h2,C0.110,di,11
Stephano Popma,Architectuur en computerorganisatie,h1,A1.06,ma,9
Stephano Popma,Databases 2,w1,A1.04,di,15
Stephano Popma,Compilerbouw,w2,A1.04,di,9
Stephano Popma,Compilerbouw,p2,A1.04,di,13
Stephano Popma,Compilerbouw,h1,C0.110,di,9
Juliet Noordzij,Moderne Databases,w2,B0.201,vr,15
Juliet Noordzij,Kansrekenen 2,h1,C0.110,ma,11
Juliet Noordzij,Calculus 2,h1,C0.110,ma,9
Juliet Noordzij,Calculus 2,w3,A1.04,ma,13
Juliet Noordzij,Moderne Databases,p1,A1.06,ma,15
Juliet Noordzij,Moderne Databases,h1,A1.10,ma,13
Juliet Noordzij,Kansrekenen 2,h2,C0.110,ma,13
Kyllian Bekkema,Netwerken en systeembeveiliging,p3,A1.10,do,9
Kyllian Bekkema,Reflectie op de digitale cultuur,h2,A1.10,di,9
Kyllian Bekkema,Advanced Heuristics,p2,A1.08,vr,11
Kyllian Bekkema,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Kyllian Bekkema,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Kyllian Bekkema,Advanced Heuristics,h1,A1.06,di,9
Gustaaf Poldervaart,Project Genetic Algorithms,p2,A1.08,wo,9
Gustaaf Poldervaart,Zoeken sturen en bewegen,p2,A1.08,do,13
Gustaaf Poldervaart,Calculus 2,h1,C0.110,ma,9
Gustaaf Poldervaart,Calculus 2,w2,A1.04,ma,11
Seyit Cleven,Heuristieken 2,w2,A1.04,wo,15
Seyit Cleven,Heuristieken 2,h1,A1.04,vr,11
Perry Blijleven,Project Numerical Recipes,p2,A1.08,wo,15
Roswitha van de Kuilen,Project Numerical Recipes,p3,B0.201,wo,9
Ihsane Wind,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Ihsane Wind,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Ihsane Wind,Reflectie op de digitale cultuur,h2,A1.10,di,9
Yunus Westera,Machine Learning,h1,B0.201,do,15
Yunus Westera,Compilerbouw,h2,C0.110,di,11
Yunus Westera,Compilerbouw,w2,A1.04,di,9
Yunus Westera,Machine Learning,h2,B0.201,vr,9
Yunus Westera,Compilerbouw,p2,A1.04,di,13
Yunus Westera,Compilerbouw,h1,C0.110,di,9
Tom Stokkel,Lineaire Algebra,h1,A1.10,ma,9
Tom Stokkel,Lineaire Algebra,h2,A1.10,ma,11
Tom Stokkel,Kansrekenen 2,h1,C0.110,ma,11
Tom Stokkel,Calculus 2,w1,A1.04,ma,9
Tom Stokkel,Calculus 2,h1,C0.110,ma,9
Tom Stokkel,Project Numerical Recipes,p3,B0.201,wo,9
Tom Stokkel,Kansrekenen 2,h2,C0.110,ma,13
Ilana Philippi,Architectuur en computerorganisatie,h1,A1.06,ma,9
Ilana Philippi,Lineaire Algebra,h2,A1.10,ma,11
Ilana Philippi,Lineaire Algebra,h1,A1.10,ma,9
Ilana Philippi,Architectuur en computerorganisatie,h2,A1.06,ma,11
Bilal Tip,Netwerken en systeembeveiliging,p2,A1.10,wo,15
Angle Berentsen,Algoritmen en complexiteit,w1,B0.201,di,11
Angle Berentsen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Angle Berentsen,Algoritmen en complexiteit,p1,A1.10,wo,13
Angle Berentsen,Advanced Heuristics,p1,A1.08,vr,9
Angle Berentsen,Kansrekenen 2,h1,C0.110,ma,11
Angle Berentsen,Algoritmen en complexiteit,h1,B0.201,di,9
Angle Berentsen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Angle Berentsen,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Angle Berentsen,Advanced Heuristics,h1,A1.06,di,9
Angle Berentsen,Kansrekenen 2,h2,C0.110,ma,13
Faruk Haalboom,Databases 2,w2,C1.112,wo,9
Faruk Haalboom,Databases 2,h1,C0.110,ma,17
Juan van Eijndhoven,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Juan van Eijndhoven,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Juan van Eijndhoven,Project Numerical Recipes,p3,B0.201,wo,9
Juan van Eijndhoven,Reflectie op de digitale cultuur,h2,A1.10,di,9
Geurt Nuiten,Lineaire Algebra,h1,A1.10,ma,9
Geurt Nuiten,Lineaire Algebra,h2,A1.10,ma,11
Geurt Nuiten,Heuristieken 1,w1,A1.08,wo,11
Geurt Nuiten,Software engineering,w1,A1.04,wo,11
Geurt Nuiten,Software engineering,p1,B0.201,vr,11
Geurt Nuiten,Software engineering,h1,C0.110,ma,15
Geurt Nuiten,Heuristieken 1,h1,B0.201,ma,15
Hande Essink,Moderne Databases,h1,A1.10,ma,13
Hande Essink,Moderne Databases,w1,A1.06,vr,13
Hande Essink,Moderne Databases,p3,A1.10,wo,11
Caressa van Roemburg,Programmeren in Java 2,p2,A1.10,do,15
Fauve Neve,Technology for games,h1,A1.04,do,15
Fauve Neve,Technology for games,w2,C1.112,di,9
Fauve Neve,Technology for games,h2,A1.04,vr,9
Enrico van Triest,Databases 2,h1,C0.110,ma,17
Enrico van Triest,Compilerbouw,h2,C0.110,di,11
Enrico van Triest,Compilerbouw,p1,A1.04,di,11
Enrico van Triest,Databases 2,w1,A1.04,di,15
Enrico van Triest,Compilerbouw,w2,A1.04,di,9
Enrico van Triest,Compilerbouw,h1,C0.110,di,9
Ziya Rooijmans,Algoritmen en complexiteit,w1,B0.201,di,11
Ziya Rooijmans,Databases 2,h1,C0.110,ma,17
Ziya Rooijmans,Algoritmen en complexiteit,p1,A1.10,wo,13
Ziya Rooijmans,Algoritmen en complexiteit,h1,B0.201,di,9
Ziya Rooijmans,Webprogrammeren en databases,p2,A1.04,wo,9
Ziya Rooijmans,Webprogrammeren en databases,h1,A1.04,do,11
Ziya Rooijmans,Webprogrammeren en databases,w2,C1.112,di,13
Ziya Rooijmans,Databases 2,w2,C1.112,wo,9
Ziya Rooijmans,Webprogrammeren en databases,h2,A1.04,do,13
Seyed Laurijssen,Analysemethoden en -technieken,h1,A1.10,di,11
Seyed Laurijssen,Advanced Heuristics,h1,A1.06,di,9
Seyed Laurijssen,Advanced Heuristics,p2,A1.08,vr,11
Jetty Haanstra,Calculus 2,h1,C0.110,ma,9
Jetty Haanstra,Calculus 2,w1,A1.04,ma,9
Liana Charita,Reflectie op de digitale cultuur,h2,A1.10,di,9
Liana Charita,Analysemethoden en -technieken,h1,A1.10,di,11
Liana Charita,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Liana Charita,Reflectie op de digitale cultuur,w2,C1.112,ma,11
Liana Charita,Programmeren in Java 2,p6,A1.10,vr,15
Rhona Vromans,Autonomous Agents 2,p3,C1.112,do,9
Rhona Vromans,Autonomous Agents 2,h2,B0.201,do,13
Rhona Vromans,Autonomous Agents 2,h1,B0.201,do,11
Rhona Vromans,Autonomous Agents 2,w1,A1.08,vr,13
Thys Kersten,Informatie- en organisatieontwerp,w2,A1.08,di,9
Thys Kersten,Compilerbouw practicum,p1,A1.10,di,15
Thys Kersten,Informatie- en organisatieontwerp,p2,A1.08,di,13
Thys Kersten,Informatie- en organisatieontwerp,h2,A1.08,ma,9
Thys Kersten,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Nalinie van Ierland,Webprogrammeren en databases,p1,C1.112,wo,15
Nalinie van Ierland,Webprogrammeren en databases,w1,C1.112,di,11
Nalinie van Ierland,Webprogrammeren en databases,h2,A1.04,do,13
Nalinie van Ierland,Webprogrammeren en databases,h1,A1.04,do,11
Abram van Mierlo,Software engineering,p2,A1.04,do,9
Abram van Mierlo,Webprogrammeren en databases,p1,C1.112,wo,15
Abram van Mierlo,Moderne Databases,p2,A1.10,wo,9
Abram van Mierlo,Architectuur en computerorganisatie,h2,A1.06,ma,11
Abram van Mierlo,Software engineering,w1,A1.04,wo,11
Abram van Mierlo,Architectuur en computerorganisatie,h1,A1.06,ma,9
Abram van Mierlo,Webprogrammeren en databases,w1,C1.112,di,11
Abram van Mierlo,Moderne Databases,w3,A1.10,di,13
Abram van Mierlo,Software engineering,h1,C0.110,ma,15
Abram van Mierlo,Webprogrammeren en databases,h1,A1.04,do,11
Abram van Mierlo,Webprogrammeren en databases,h2,A1.04,do,13
Abram van Mierlo,Moderne Databases,h1,A1.10,ma,13
Mathe Luth,Analysemethoden en -technieken,h1,A1.10,di,11
Mathe Luth,Zoeken sturen en bewegen,p3,A1.08,do,15
Haroun Lemaire,Bioinformatica,w2,A1.06,di,13
Haroun Lemaire,Bioinformatica,p3,A1.06,wo,13
Haroun Lemaire,Software engineering,w1,A1.04,wo,11
Haroun Lemaire,Bioinformatica,h1,B0.201,ma,9
Haroun Lemaire,Bioinformatica,h2,B0.201,ma,11
Haroun Lemaire,Calculus 2,h1,C0.110,ma,9
Haroun Lemaire,Software engineering,p1,B0.201,vr,11
Haroun Lemaire,Software engineering,h1,C0.110,ma,15
Haroun Lemaire,Bioinformatica,h3,B0.201,ma,13
Haroun Lemaire,Calculus 2,w2,A1.04,ma,11
Geartsje Jackson,Heuristieken 1,w1,A1.08,wo,11
Geartsje Jackson,Heuristieken 1,h1,B0.201,ma,15
Ard Tielemans,Collectieve Intelligentie,h2,C0.110,di,15
Ard Tielemans,Data Mining,p3,A1.10,vr,11
Ard Tielemans,Algoritmen en complexiteit,p1,A1.10,wo,13
Ard Tielemans,Collectieve Intelligentie,p1,A1.06,do,15
Ard Tielemans,Bioinformatica,h3,B0.201,ma,13
Ard Tielemans,Collectieve Intelligentie,w1,A1.06,wo,15
Ard Tielemans,Bioinformatica,w3,A1.06,di,15
Ard Tielemans,Algoritmen en complexiteit,h1,B0.201,di,9
Ard Tielemans,Bioinformatica,h1,B0.201,ma,9
Ard Tielemans,Data Mining,h1,A1.04,vr,13
Ard Tielemans,Bioinformatica,h2,B0.201,ma,11
Ard Tielemans,Collectieve Intelligentie,h1,C0.110,di,13
Ard Tielemans,Data Mining,w2,C1.112,do,13
Ard Tielemans,Data Mining,h2,A1.04,vr,15
Ard Tielemans,Bioinformatica,p1,A1.06,wo,9
Ard Tielemans,Algoritmen en complexiteit,w2,B0.201,di,13
Ard Tielemans,Programmeren in Java 2,p6,A1.10,vr,15
Ard Tielemans,Collectieve Intelligentie,h3,C0.110,di,17
Franke Stoppels,Algoritmen en complexiteit,w2,B0.201,di,13
Franke Stoppels,Algoritmen en complexiteit,p1,A1.10,wo,13
Franke Stoppels,Algoritmen en complexiteit,h1,B0.201,di,9
Mouna Lathouwers,Databases 2,h1,C0.110,ma,17
Mouna Lathouwers,Moderne Databases,w1,A1.06,vr,13
Mouna Lathouwers,Bioinformatica,w3,A1.06,di,15
Mouna Lathouwers,Bioinformatica,h2,B0.201,ma,11
Mouna Lathouwers,Bioinformatica,h3,B0.201,ma,13
Mouna Lathouwers,Bioinformatica,p2,A1.06,wo,11
Mouna Lathouwers,Databases 2,w2,C1.112,wo,9
Mouna Lathouwers,Moderne Databases,p1,A1.06,ma,15
Mouna Lathouwers,Moderne Databases,h1,A1.10,ma,13
Mouna Lathouwers,Bioinformatica,h1,B0.201,ma,9
Franklin Stuurman,Databases 2,w1,A1.04,di,15
Franklin Stuurman,Databases 2,h1,C0.110,ma,17
Franklin Stuurman,Netwerken en systeembeveiliging,p4,A1.10,do,11
Agelo van der Meer,Informatie- en organisatieontwerp,w1,A1.08,ma,15
Agelo van der Meer,Algoritmen en complexiteit,p1,A1.10,wo,13
Agelo van der Meer,Informatie- en organisatieontwerp,p2,A1.08,di,13
Agelo van der Meer,Informatie- en organisatieontwerp,h2,A1.08,ma,9
Agelo van der Meer,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Agelo van der Meer,Algoritmen en complexiteit,h1,B0.201,di,9
Agelo van der Meer,Programmeren in Java 2,p1,A1.10,do,13
Agelo van der Meer,Algoritmen en complexiteit,w2,B0.201,di,13
Keshia Westgeest,Calculus 2,w3,A1.04,ma,13
Keshia Westgeest,Calculus 2,h1,C0.110,ma,9
Jimi Sips,Collectieve Intelligentie,p3,A1.06,vr,11
Jimi Sips,Calculus 2,w1,A1.04,ma,9
Jimi Sips,Collectieve Intelligentie,w2,A1.06,do,9
Jimi Sips,Webprogrammeren en databases,w1,C1.112,di,11
Jimi Sips,Collectieve Intelligentie,h1,C0.110,di,13
Jimi Sips,Calculus 2,h1,C0.110,ma,9
Jimi Sips,Webprogrammeren en databases,p2,A1.04,wo,9
Jimi Sips,Webprogrammeren en databases,h1,A1.04,do,11
Jimi Sips,Collectieve Intelligentie,h2,C0.110,di,15
Jimi Sips,Webprogrammeren en databases,h2,A1.04,do,13
Jimi Sips,Collectieve Intelligentie,h3,C0.110,di,17
Nadeem Lagendijk,Calculus 2,w1,A1.04,ma,9
Nadeem Lagendijk,Kansrekenen 2,h1,C0.110,ma,11
Nadeem Lagendijk,Calculus 2,h1,C0.110,ma,9
Nadeem Lagendijk,Kansrekenen 2,h2,C0.110,ma,13
Vigo Wijers,Advanced Heuristics,h1,A1.06,di,9
Vigo Wijers,Advanced Heuristics,p2,A1.08,vr,11
Christianus Laman,Webprogrammeren en databases,p1,C1.112,wo,15
Christianus Laman,Webprogrammeren en databases,w1,C1.112,di,11
Christianus Laman,Calculus 2,h1,C0.110,ma,9
Christianus Laman,Webprogrammeren en databases,h1,A1.04,do,11
Christianus Laman,Compilerbouw practicum,p3,A1.08,ma,13
Christianus Laman,Webprogrammeren en databases,h2,A1.04,do,13
Christianus Laman,Calculus 2,w2,A1.04,ma,11
Nathanael Plasman,Webprogrammeren en databases,p1,C1.112,wo,15
Nathanael Plasman,Webprogrammeren en databases,h1,A1.04,do,11
Nathanael Plasman,Programmeren in Java 2,p5,A1.10,vr,13
Nathanael Plasman,Webprogrammeren en databases,w2,C1.112,di,13
Nathanael Plasman,Webprogrammeren en databases,h2,A1.04,do,13
Sezen Kivits,Netwerken en systeembeveiliging,p3,A1.10,do,9
Sezen Kivits,Zoeken sturen en bewegen,p3,A1.08,do,15
Filipe Wiersema,Autonomous Agents 2,h2,B0.201,do,13
Filipe Wiersema,Databases 2,h1,C0.110,ma,17
Filipe Wiersema,Autonomous Agents 2,h1,B0.201,do,11
Filipe Wiersema,Autonomous Agents 2,w2,A1.08,vr,15
Filipe Wiersema,Compilerbouw,h2,C0.110,di,11
Filipe Wiersema,Compilerbouw,w2,A1.04,di,9
Filipe Wiersema,Autonomous Agents 2,p1,C1.112,wo,13
Filipe Wiersema,Databases 2,w2,C1.112,wo,9
Filipe Wiersema,Compilerbouw,p2,A1.04,di,13
Filipe Wiersema,Compilerbouw,h1,C0.110,di,9
Servet Sijmons,Advanced Heuristics,h1,A1.06,di,9
Servet Sijmons,Project Genetic Algorithms,p1,A1.08,di,15
Servet Sijmons,Advanced Heuristics,p2,A1.08,vr,11
Abdelkader Gijbels,Lineaire Algebra,h1,A1.10,ma,9
Abdelkader Gijbels,Lineaire Algebra,h2,A1.10,ma,11
Abdelkader Gijbels,Technology for games,h2,A1.04,vr,9
Abdelkader Gijbels,Technology for games,w2,C1.112,di,9
Abdelkader Gijbels,Project Numerical Recipes,p2,A1.08,wo,15
Abdelkader Gijbels,Compilerbouw,h2,C0.110,di,11
Abdelkader Gijbels,Compilerbouw,p1,A1.04,di,11
Abdelkader Gijbels,Compilerbouw,w2,A1.04,di,9
Abdelkader Gijbels,Technology for games,h1,A1.04,do,15
Abdelkader Gijbels,Compilerbouw,h1,C0.110,di,9
Ciske van Kalsbeek,Netwerken en systeembeveiliging,p2,A1.10,wo,15
Ciske van Kalsbeek,Data Mining,h1,A1.04,vr,13
Ciske van Kalsbeek,Data Mining,w1,C1.112,do,11
Ciske van Kalsbeek,Data Mining,h2,A1.04,vr,15
Ciske van Kalsbeek,Data Mining,p3,A1.10,vr,11
Shannon Mullenders,Collectieve Intelligentie,p1,A1.06,do,15
Shannon Mullenders,Kansrekenen 2,h1,C0.110,ma,11
Shannon Mullenders,Collectieve Intelligentie,w2,A1.06,do,9
Shannon Mullenders,Collectieve Intelligentie,h3,C0.110,di,17
Shannon Mullenders,Collectieve Intelligentie,h1,C0.110,di,13
Shannon Mullenders,Collectieve Intelligentie,h2,C0.110,di,15
Shannon Mullenders,Kansrekenen 2,h2,C0.110,ma,13
Maureen Versantvoort,Databases 2,h1,C0.110,ma,17
Maureen Versantvoort,Moderne Databases,w3,A1.10,di,13
Maureen Versantvoort,Programmeren in Java 2,p5,A1.10,vr,13
Maureen Versantvoort,Databases 2,w2,C1.112,wo,9
Maureen Versantvoort,Moderne Databases,p1,A1.06,ma,15
Maureen Versantvoort,Moderne Databases,h1,A1.10,ma,13
Peter-Jan van Amersfoort,Analysemethoden en -technieken,h1,A1.10,di,11
Peter-Jan van Amersfoort,Software engineering,h1,C0.110,ma,15
Peter-Jan van Amersfoort,Software engineering,p1,B0.201,vr,11
Peter-Jan van Amersfoort,Software engineering,w1,A1.04,wo,11
Taeke Renes,Compilerbouw practicum,p1,A1.10,di,15
Taeke Renes,Programmeren in Java 2,p2,A1.10,do,15
Rein Leidelmeijer,Zoeken sturen en bewegen,p2,A1.08,do,13
Rein Leidelmeijer,Lineaire Algebra,h1,A1.10,ma,9
Rein Leidelmeijer,Moderne Databases,w1,A1.06,vr,13
Rein Leidelmeijer,Lineaire Algebra,h2,A1.10,ma,11
Rein Leidelmeijer,Moderne Databases,p2,A1.10,wo,9
Rein Leidelmeijer,Moderne Databases,h1,A1.10,ma,13
Sarena Tjeerdsma,Bioinformatica,w2,A1.06,di,13
Sarena Tjeerdsma,Lineaire Algebra,h1,A1.10,ma,9
Sarena Tjeerdsma,Heuristieken 1,w2,B0.201,wo,13
Sarena Tjeerdsma,Lineaire Algebra,h2,A1.10,ma,11
Sarena Tjeerdsma,Kansrekenen 2,h1,C0.110,ma,11
Sarena Tjeerdsma,Calculus 2,w1,A1.04,ma,9
Sarena Tjeerdsma,Bioinformatica,h1,B0.201,ma,9
Sarena Tjeerdsma,Bioinformatica,h2,B0.201,ma,11
Sarena Tjeerdsma,Calculus 2,h1,C0.110,ma,9
Sarena Tjeerdsma,Bioinformatica,h3,B0.201,ma,13
Sarena Tjeerdsma,Bioinformatica,p2,A1.06,wo,11
Sarena Tjeerdsma,Heuristieken 1,h1,B0.201,ma,15
Sarena Tjeerdsma,Kansrekenen 2,h2,C0.110,ma,13
Aradhna Jonkergouw,Technology for games,h1,A1.04,do,15
Aradhna Jonkergouw,Technology for games,w2,C1.112,di,9
Aradhna Jonkergouw,Technology for games,h2,A1.04,vr,9
Bjorn Leijen,Collectieve Intelligentie,p1,A1.06,do,15
Bjorn Leijen,Collectieve Intelligentie,h3,C0.110,di,17
Bjorn Leijen,Collectieve Intelligentie,h1,C0.110,di,13
Bjorn Leijen,Software engineering,w2,A1.04,wo,13
Bjorn Leijen,Software engineering,p1,B0.201,vr,11
Bjorn Leijen,Software engineering,h1,C0.110,ma,15
Bjorn Leijen,Collectieve Intelligentie,h2,C0.110,di,15
Bjorn Leijen,Collectieve Intelligentie,w4,A1.06,do,13
