Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Romello Reintjes,Collectieve Intelligentie,p4,A1.06,vr,15
Romello Reintjes,Collectieve Intelligentie,h1,C0.110,wo,9
Romello Reintjes,Collectieve Intelligentie,w3,A1.08,do,13
Romello Reintjes,Collectieve Intelligentie,h2,C1.112,vr,13
Kimm Rienks,Calculus 2,h1,C0.110,do,11
Kimm Rienks,Software engineering,p2,A1.04,vr,11
Kimm Rienks,Software engineering,h1,C0.110,ma,15
Kimm Rienks,Software engineering,w2,A1.04,wo,13
Kimm Rienks,Programmeren in Java 2,p2,A1.06,vr,13
Kimm Rienks,Calculus 2,w1,A1.04,wo,15
Romany van Kessel,Calculus 2,h1,C0.110,do,11
Romany van Kessel,Calculus 2,w2,A1.10,ma,11
Sien van Plateringen,Compilerbouw,h1,C0.110,di,11
Sien van Plateringen,Moderne Databases,p2,C1.112,wo,9
Sien van Plateringen,Compilerbouw,w1,A1.10,wo,13
Sien van Plateringen,Compilerbouw,h2,C0.110,wo,15
Sien van Plateringen,Compilerbouw,p2,C1.112,di,13
Sien van Plateringen,Moderne Databases,h1,A1.10,ma,13
Sien van Plateringen,Moderne Databases,w2,A1.10,wo,11
Geartsje Jackson,Heuristieken 1,w1,A1.10,vr,13
Geartsje Jackson,Heuristieken 1,h1,B0.201,ma,15
Dalila van Sommeren,Webprogrammeren en databases,w1,B0.201,di,11
Dalila van Sommeren,Webprogrammeren en databases,p1,A1.10,di,13
Dalila van Sommeren,Programmeren in Java 2,p3,C0.110,vr,13
Dalila van Sommeren,Webprogrammeren en databases,h1,C1.112,ma,13
Dalila van Sommeren,Webprogrammeren en databases,h2,A1.10,do,11
Jiri Vinke,Collectieve Intelligentie,p2,A1.06,ma,13
Jiri Vinke,Collectieve Intelligentie,w2,B0.201,di,9
Jiri Vinke,Collectieve Intelligentie,h3,C0.110,wo,11
Jiri Vinke,Collectieve Intelligentie,h1,C0.110,wo,9
Jiri Vinke,Collectieve Intelligentie,h2,C1.112,vr,13
Djura Kol,Bioinformatica,p1,C1.112,vr,11
Djura Kol,Technology for games,h2,A1.04,do,13
Djura Kol,Bioinformatica,w3,B0.201,vr,13
Djura Kol,Bioinformatica,h2,C0.110,ma,9
Djura Kol,Reflectie op de digitale cultuur,h1,A1.10,do,15
Djura Kol,Moderne Databases,p3,A1.06,di,11
Djura Kol,Bioinformatica,h1,B0.201,ma,11
Djura Kol,Reflectie op de digitale cultuur,h2,A1.10,di,9
Djura Kol,Technology for games,h1,A1.04,do,15
Djura Kol,Moderne Databases,w3,A1.06,di,13
Djura Kol,Technology for games,w1,A1.04,do,11
Djura Kol,Bioinformatica,h3,B0.201,wo,11
Djura Kol,Reflectie op de digitale cultuur,w2,A1.08,ma,11
Djura Kol,Moderne Databases,h1,A1.10,ma,13
Chico Zwarts,Architectuur en computerorganisatie,h1,C1.112,ma,11
Chico Zwarts,Architectuur en computerorganisatie,h2,A1.04,ma,9
Jaro Essink,Netwerken en systeembeveiliging,p4,A1.04,ma,15
Jaro Essink,Compilerbouw,h1,C0.110,di,11
Jaro Essink,Compilerbouw,p1,C0.110,vr,15
Jaro Essink,Compilerbouw,h2,C0.110,wo,15
Jaro Essink,Programmeren in Java 2,p3,C0.110,vr,13
Jaro Essink,Compilerbouw,w2,A1.04,di,9
Sherwin Lugthart,Calculus 2,h1,C0.110,do,11
Sherwin Lugthart,Calculus 2,w2,A1.10,ma,11
Marco Gilsing,Moderne Databases,p1,A1.06,do,9
Marco Gilsing,Moderne Databases,h1,A1.10,ma,13
Marco Gilsing,Moderne Databases,w2,A1.10,wo,11
Ziya Rooijmans,Databases 2,h1,C0.110,di,9
Ziya Rooijmans,Algoritmen en complexiteit,w1,A1.06,ma,15
Ziya Rooijmans,Algoritmen en complexiteit,p1,A1.08,di,9
Ziya Rooijmans,Webprogrammeren en databases,p1,A1.10,di,13
Ziya Rooijmans,Databases 2,w2,B0.201,vr,15
Ziya Rooijmans,Webprogrammeren en databases,h1,C1.112,ma,13
Ziya Rooijmans,Webprogrammeren en databases,h2,A1.10,do,11
Ziya Rooijmans,Webprogrammeren en databases,w2,A1.04,di,15
Ziya Rooijmans,Algoritmen en complexiteit,h1,A1.10,di,11
Yana de Looff,Software engineering,w2,A1.04,wo,13
Yana de Looff,Software engineering,h1,C0.110,ma,15
Yana de Looff,Software engineering,p1,A1.10,wo,15
Nadeem Lagendijk,Calculus 2,h1,C0.110,do,11
Nadeem Lagendijk,Kansrekenen 2,h2,C0.110,ma,13
Nadeem Lagendijk,Kansrekenen 2,h1,C0.110,wo,13
Nadeem Lagendijk,Calculus 2,w2,A1.10,ma,11
Ceciel Kentie,Reflectie op de digitale cultuur,h1,A1.10,do,15
Ceciel Kentie,Moderne Databases,p3,A1.06,di,11
Ceciel Kentie,Reflectie op de digitale cultuur,h2,A1.10,di,9
Ceciel Kentie,Programmeren in Java 2,p4,A1.08,vr,11
Ceciel Kentie,Moderne Databases,w1,A1.06,wo,11
Ceciel Kentie,Reflectie op de digitale cultuur,w2,A1.08,ma,11
Ceciel Kentie,Moderne Databases,h1,A1.10,ma,13
Rayen van de Kruijs,Calculus 2,h1,C0.110,do,11
Rayen van de Kruijs,Kansrekenen 2,h2,C0.110,ma,13
Rayen van de Kruijs,Compilerbouw,h1,C0.110,di,11
Rayen van de Kruijs,Compilerbouw,p1,C0.110,vr,15
Rayen van de Kruijs,Kansrekenen 2,h1,C0.110,wo,13
Rayen van de Kruijs,Programmeren in Java 2,p2,A1.06,vr,13
Rayen van de Kruijs,Calculus 2,w2,A1.10,ma,11
Rayen van de Kruijs,Compilerbouw,h2,C0.110,wo,15
Rayen van de Kruijs,Machine Learning,h1,C1.112,do,13
Rayen van de Kruijs,Machine Learning,h2,A1.06,do,15
Rayen van de Kruijs,Compilerbouw,w2,A1.04,di,9
Xanne Slob,Lineaire Algebra,h1,C0.110,ma,11
Xanne Slob,Lineaire Algebra,h2,C1.112,ma,9
Kenan Spronck,Compilerbouw practicum,p3,A1.08,ma,13
Matz Koning,Software engineering,p2,A1.04,vr,11
Matz Koning,Software engineering,h1,C0.110,ma,15
Matz Koning,Collectieve Intelligentie,h3,C0.110,wo,11
Matz Koning,Collectieve Intelligentie,h1,C0.110,wo,9
Matz Koning,Software engineering,w1,B0.201,vr,9
Matz Koning,Collectieve Intelligentie,w4,C1.112,di,9
Matz Koning,Collectieve Intelligentie,p1,A1.08,do,11
Matz Koning,Collectieve Intelligentie,h2,C1.112,vr,13
Harwin van Loon,Technology for games,h2,A1.04,do,13
Harwin van Loon,Collectieve Intelligentie,p2,A1.06,ma,13
Harwin van Loon,Collectieve Intelligentie,h3,C0.110,wo,11
Harwin van Loon,Databases 2,h1,C0.110,di,9
Harwin van Loon,Collectieve Intelligentie,h1,C0.110,wo,9
Harwin van Loon,Technology for games,h1,A1.04,do,15
Harwin van Loon,Technology for games,w2,A1.08,ma,15
Harwin van Loon,Databases 2,w1,A1.10,vr,11
Harwin van Loon,Compilerbouw practicum,p2,A1.06,ma,11
Harwin van Loon,Collectieve Intelligentie,w5,C0.110,vr,9
Harwin van Loon,Collectieve Intelligentie,h2,C1.112,vr,13
Antonius Fleming,Compilerbouw,h2,C0.110,wo,15
Antonius Fleming,Compilerbouw,w1,A1.10,wo,13
Antonius Fleming,Compilerbouw,p1,C0.110,vr,15
Antonius Fleming,Compilerbouw,h1,C0.110,di,11
Willibrordus Agema,Calculus 2,h1,C0.110,do,11
Willibrordus Agema,Calculus 2,w2,A1.10,ma,11
Liza Traa,Heuristieken 2,w1,A1.08,vr,9
Liza Traa,Heuristieken 2,h1,B0.201,vr,11
Liza Traa,Databases 2,w2,B0.201,vr,15
Liza Traa,Databases 2,h1,C0.110,di,9
Jorian van Zijderveld,Software engineering,p1,A1.10,wo,15
Jorian van Zijderveld,Programmeren in Java 2,p4,A1.08,vr,11
Jorian van Zijderveld,Software engineering,h1,C0.110,ma,15
Jorian van Zijderveld,Software engineering,w1,B0.201,vr,9
Nordin Geboers,Data Mining,h2,A1.04,vr,13
Nordin Geboers,Data Mining,h1,A1.04,vr,15
Nordin Geboers,Data Mining,p3,A1.04,di,11
Nordin Geboers,Data Mining,w1,A1.04,di,13
Nordin Geboers,Programmeren in Java 2,p1,C0.110,do,13
Romaisa Oostvogels,Bioinformatica,p1,C1.112,vr,11
Romaisa Oostvogels,Kansrekenen 2,h2,C0.110,ma,13
Romaisa Oostvogels,Bioinformatica,w3,B0.201,vr,13
Romaisa Oostvogels,Bioinformatica,h2,C0.110,ma,9
Romaisa Oostvogels,Bioinformatica,h1,B0.201,ma,11
Romaisa Oostvogels,Project Numerical Recipes,p2,B0.201,do,15
Romaisa Oostvogels,Kansrekenen 2,h1,C0.110,wo,13
Romaisa Oostvogels,Heuristieken 2,h1,B0.201,vr,11
Romaisa Oostvogels,Bioinformatica,h3,B0.201,wo,11
Romaisa Oostvogels,Heuristieken 2,w1,A1.08,vr,9
Erdal Ramcharan,Databases 2,h1,C0.110,di,9
Erdal Ramcharan,Databases 2,w2,B0.201,vr,15
Erdal Ramcharan,Project Genetic Algorithms,p1,A1.08,vr,13
Ferhan van der Gulik,Moderne Databases,p3,A1.06,di,11
Ferhan van der Gulik,Moderne Databases,h1,A1.10,ma,13
Ferhan van der Gulik,Moderne Databases,w2,A1.10,wo,11
Walther van Halteren,Kansrekenen 2,h2,C0.110,ma,13
Walther van Halteren,Technology for games,h2,A1.04,do,13
Walther van Halteren,Kansrekenen 2,h1,C0.110,wo,13
Walther van Halteren,Technology for games,h1,A1.04,do,15
Walther van Halteren,Technology for games,w1,A1.04,do,11
Rahim Kienhuis,Programmeren in Java 2,p3,C0.110,vr,13
Rahim Kienhuis,Kansrekenen 2,h2,C0.110,ma,13
Rahim Kienhuis,Kansrekenen 2,h1,C0.110,wo,13
Rahim Kienhuis,Compilerbouw practicum,p1,A1.06,di,9
Jo-Anne Modderkolk,Bioinformatica,p1,C1.112,vr,11
Jo-Anne Modderkolk,Kansrekenen 2,h2,C0.110,ma,13
Jo-Anne Modderkolk,Bioinformatica,h2,C0.110,ma,9
Jo-Anne Modderkolk,Databases 2,h1,C0.110,di,9
Jo-Anne Modderkolk,Bioinformatica,h1,B0.201,ma,11
Jo-Anne Modderkolk,Heuristieken 1,h1,B0.201,ma,15
Jo-Anne Modderkolk,Kansrekenen 2,h1,C0.110,wo,13
Jo-Anne Modderkolk,Bioinformatica,h3,B0.201,wo,11
Jo-Anne Modderkolk,Heuristieken 1,w1,A1.10,vr,13
Jo-Anne Modderkolk,Programmeren in Java 2,p6,B0.201,do,11
Jo-Anne Modderkolk,Databases 2,w2,B0.201,vr,15
Jo-Anne Modderkolk,Bioinformatica,w2,B0.201,wo,15
Tom Truijen,Compilerbouw,h1,C0.110,di,11
Tom Truijen,Compilerbouw,h2,C0.110,wo,15
Tom Truijen,Zoeken sturen en bewegen,p3,C0.110,do,15
Tom Truijen,Compilerbouw,p2,C1.112,di,13
Tom Truijen,Compilerbouw,w2,A1.04,di,9
Wannes Lohuis,Compilerbouw,h2,C0.110,wo,15
Wannes Lohuis,Compilerbouw,w1,A1.10,wo,13
Wannes Lohuis,Compilerbouw,p1,C0.110,vr,15
Wannes Lohuis,Compilerbouw,h1,C0.110,di,11
Samyra Çetin,Bioinformatica,h2,C0.110,ma,9
Samyra Çetin,Reflectie op de digitale cultuur,h1,A1.10,do,15
Samyra Çetin,Bioinformatica,h1,B0.201,ma,11
Samyra Çetin,Reflectie op de digitale cultuur,w1,A1.10,do,13
Samyra Çetin,Reflectie op de digitale cultuur,h2,A1.10,di,9
Samyra Çetin,Programmeren in Java 2,p4,A1.08,vr,11
Samyra Çetin,Bioinformatica,h3,B0.201,wo,11
Samyra Çetin,Bioinformatica,w1,B0.201,wo,13
Samyra Çetin,Bioinformatica,p2,B0.201,ma,13
Nurcan Fennis,Moderne Databases,p1,A1.06,do,9
Nurcan Fennis,Moderne Databases,h1,A1.10,ma,13
Nurcan Fennis,Moderne Databases,w2,A1.10,wo,11
Sverre Hoenderdos,Analysemethoden en -technieken,h1,C1.112,di,11
Amos van den Oord,Kansrekenen 2,h2,C0.110,ma,13
Amos van den Oord,Kansrekenen 2,h1,C0.110,wo,13
Abdelkader Gijbels,Technology for games,h2,A1.04,do,13
Abdelkader Gijbels,Project Numerical Recipes,p1,C1.112,wo,13
Abdelkader Gijbels,Compilerbouw,h1,C0.110,di,11
Abdelkader Gijbels,Technology for games,h1,A1.04,do,15
Abdelkader Gijbels,Technology for games,w1,A1.04,do,11
Abdelkader Gijbels,Lineaire Algebra,h2,C1.112,ma,9
Abdelkader Gijbels,Lineaire Algebra,h1,C0.110,ma,11
Abdelkader Gijbels,Compilerbouw,h2,C0.110,wo,15
Abdelkader Gijbels,Compilerbouw,p2,C1.112,di,13
Abdelkader Gijbels,Compilerbouw,w2,A1.04,di,9
Sola Droog,Bioinformatica,w3,B0.201,vr,13
Sola Droog,Bioinformatica,h2,C0.110,ma,9
Sola Droog,Advanced Heuristics,p3,C0.110,do,9
Sola Droog,Databases 2,h1,C0.110,di,9
Sola Droog,Advanced Heuristics,h1,A1.10,vr,15
Sola Droog,Bioinformatica,h1,B0.201,ma,11
Sola Droog,Bioinformatica,h3,B0.201,wo,11
Sola Droog,Databases 2,w1,A1.10,vr,11
Sola Droog,Bioinformatica,p3,A1.08,wo,13
Saif Sikking,Software engineering,w2,A1.04,wo,13
Saif Sikking,Software engineering,h1,C0.110,ma,15
Saif Sikking,Software engineering,p1,A1.10,wo,15
Desiree Potgieter,Databases 2,h1,C0.110,di,9
Desiree Potgieter,Algoritmen en complexiteit,w2,C0.110,di,13
Desiree Potgieter,Algoritmen en complexiteit,p2,B0.201,di,15
Desiree Potgieter,Programmeren in Java 2,p3,C0.110,vr,13
Desiree Potgieter,Databases 2,w1,A1.10,vr,11
Desiree Potgieter,Algoritmen en complexiteit,h1,A1.10,di,11
Shannon Mullenders,Kansrekenen 2,h2,C0.110,ma,13
Shannon Mullenders,Collectieve Intelligentie,h3,C0.110,wo,11
Shannon Mullenders,Collectieve Intelligentie,p3,C0.110,vr,11
Shannon Mullenders,Kansrekenen 2,h1,C0.110,wo,13
Shannon Mullenders,Collectieve Intelligentie,h1,C0.110,wo,9
Shannon Mullenders,Collectieve Intelligentie,w5,C0.110,vr,9
Shannon Mullenders,Collectieve Intelligentie,h2,C1.112,vr,13
Sanja Tas,Software engineering,p2,A1.04,vr,11
Sanja Tas,Software engineering,h1,C0.110,ma,15
Sanja Tas,Compilerbouw,h1,C0.110,di,11
Sanja Tas,Compilerbouw,w1,A1.10,wo,13
Sanja Tas,Software engineering,w1,B0.201,vr,9
Sanja Tas,Compilerbouw,h2,C0.110,wo,15
Sanja Tas,Compilerbouw,p2,C1.112,di,13
Nikie Kreijkes,Lineaire Algebra,h1,C0.110,ma,11
Nikie Kreijkes,Lineaire Algebra,h2,C1.112,ma,9
Arif Schrader,Calculus 2,h1,C0.110,do,11
Arif Schrader,Calculus 2,w3,A1.04,ma,13
Arif Schrader,Project Genetic Algorithms,p2,A1.06,wo,13
Paulette Hunting,Bioinformatica,p1,C1.112,vr,11
Paulette Hunting,Bioinformatica,w3,B0.201,vr,13
Paulette Hunting,Bioinformatica,h2,C0.110,ma,9
Paulette Hunting,Reflectie op de digitale cultuur,h1,A1.10,do,15
Paulette Hunting,Bioinformatica,h1,B0.201,ma,11
Paulette Hunting,Reflectie op de digitale cultuur,w1,A1.10,do,13
Paulette Hunting,Reflectie op de digitale cultuur,h2,A1.10,di,9
Paulette Hunting,Bioinformatica,h3,B0.201,wo,11
Yde Christiaens,Bioinformatica,p1,C1.112,vr,11
Yde Christiaens,Kansrekenen 2,h2,C0.110,ma,13
Yde Christiaens,Calculus 2,h1,C0.110,do,11
Yde Christiaens,Bioinformatica,w3,B0.201,vr,13
Yde Christiaens,Bioinformatica,h2,C0.110,ma,9
Yde Christiaens,Databases 2,h1,C0.110,di,9
Yde Christiaens,Bioinformatica,h1,B0.201,ma,11
Yde Christiaens,Kansrekenen 2,h1,C0.110,wo,13
Yde Christiaens,Calculus 2,w1,A1.04,wo,15
Yde Christiaens,Bioinformatica,h3,B0.201,wo,11
Yde Christiaens,Databases 2,w2,B0.201,vr,15
Yde Christiaens,Programmeren in Java 2,p1,C0.110,do,13
Frederikus Wullink,Calculus 2,h1,C0.110,do,11
Frederikus Wullink,Calculus 2,w3,A1.04,ma,13
Frederikus Wullink,Analysemethoden en -technieken,h1,C1.112,di,11
Rivelino Goor,Data Mining,p1,B0.201,ma,9
Rivelino Goor,Data Mining,h2,A1.04,vr,13
Rivelino Goor,Data Mining,h1,A1.04,vr,15
Rivelino Goor,Data Mining,w2,A1.08,wo,9
Aradhna Jonkergouw,Technology for games,h2,A1.04,do,13
Aradhna Jonkergouw,Technology for games,h1,A1.04,do,15
Aradhna Jonkergouw,Technology for games,w2,A1.08,ma,15
Geerte van der Meij,Software engineering,p2,A1.04,vr,11
Geerte van der Meij,Collectieve Intelligentie,p2,A1.06,ma,13
Geerte van der Meij,Compilerbouw,h1,C0.110,di,11
Geerte van der Meij,Software engineering,h1,C0.110,ma,15
Geerte van der Meij,Collectieve Intelligentie,h3,C0.110,wo,11
Geerte van der Meij,Software engineering,w2,A1.04,wo,13
Geerte van der Meij,Project Numerical Recipes,p2,B0.201,do,15
Geerte van der Meij,Collectieve Intelligentie,h1,C0.110,wo,9
Geerte van der Meij,Compilerbouw,h2,C0.110,wo,15
Geerte van der Meij,Compilerbouw,p2,C1.112,di,13
Geerte van der Meij,Collectieve Intelligentie,w3,A1.08,do,13
Geerte van der Meij,Compilerbouw,w2,A1.04,di,9
Geerte van der Meij,Collectieve Intelligentie,h2,C1.112,vr,13
Rachell Smallegange,Software engineering,w2,A1.04,wo,13
Rachell Smallegange,Software engineering,h1,C0.110,ma,15
Rachell Smallegange,Software engineering,p2,A1.04,vr,11
Josef van der Wiel,Analysemethoden en -technieken,h1,C1.112,di,11
Josef van der Wiel,Heuristieken 2,h1,B0.201,vr,11
Josef van der Wiel,Netwerken en systeembeveiliging,p1,C1.112,wo,15
Josef van der Wiel,Project Genetic Algorithms,p1,A1.08,vr,13
Josef van der Wiel,Heuristieken 2,w1,A1.08,vr,9
Jonah Teuben,Bioinformatica,w3,B0.201,vr,13
Jonah Teuben,Compilerbouw,h1,C0.110,di,11
Jonah Teuben,Bioinformatica,h2,C0.110,ma,9
Jonah Teuben,Zoeken sturen en bewegen,p2,A1.10,ma,15
Jonah Teuben,Bioinformatica,h1,B0.201,ma,11
Jonah Teuben,Webprogrammeren en databases,p2,A1.10,do,9
Jonah Teuben,Bioinformatica,h3,B0.201,wo,11
Jonah Teuben,Compilerbouw,h2,C0.110,wo,15
Jonah Teuben,Bioinformatica,p3,A1.08,wo,13
Jonah Teuben,Compilerbouw,p2,C1.112,di,13
Jonah Teuben,Webprogrammeren en databases,h1,C1.112,ma,13
Jonah Teuben,Compilerbouw,w2,A1.04,di,9
Jonah Teuben,Webprogrammeren en databases,h2,A1.10,do,11
Jonah Teuben,Webprogrammeren en databases,w2,A1.04,di,15
Anjana Bloemsma,Compilerbouw practicum,p3,A1.08,ma,13
Laurent Wallenburg,Interactie-ontwerp,h2,B0.201,wo,9
Laurent Wallenburg,Interactie-ontwerp,h1,B0.201,do,13
Laurent Wallenburg,Algoritmen en complexiteit,w2,C0.110,di,13
Laurent Wallenburg,Algoritmen en complexiteit,p2,B0.201,di,15
Laurent Wallenburg,Algoritmen en complexiteit,h1,A1.10,di,11
Juno Zaaijer,Heuristieken 1,h1,B0.201,ma,15
Juno Zaaijer,Webprogrammeren en databases,p1,A1.10,di,13
Juno Zaaijer,Webprogrammeren en databases,h1,C1.112,ma,13
Juno Zaaijer,Heuristieken 1,w2,A1.04,do,9
Juno Zaaijer,Webprogrammeren en databases,h2,A1.10,do,11
Juno Zaaijer,Webprogrammeren en databases,w2,A1.04,di,15
Yee Koppers,Calculus 2,h1,C0.110,do,11
Yee Koppers,Interactie-ontwerp,h1,B0.201,do,13
Yee Koppers,Calculus 2,w2,A1.10,ma,11
Yee Koppers,Interactie-ontwerp,h2,B0.201,wo,9
Cyrille van den Ham,Programmeren in Java 2,p1,C0.110,do,13
Le Janga,Kansrekenen 2,h2,C0.110,ma,13
Le Janga,Compilerbouw,h1,C0.110,di,11
Le Janga,Reflectie op de digitale cultuur,h1,A1.10,do,15
Le Janga,Reflectie op de digitale cultuur,h2,A1.10,di,9
Le Janga,Kansrekenen 2,h1,C0.110,wo,13
Le Janga,Heuristieken 2,h1,B0.201,vr,11
Le Janga,Heuristieken 2,w2,A1.10,vr,9
Le Janga,Compilerbouw,h2,C0.110,wo,15
Le Janga,Reflectie op de digitale cultuur,w2,A1.08,ma,11
Le Janga,Compilerbouw,p2,C1.112,di,13
Le Janga,Compilerbouw,w2,A1.04,di,9
Maran van Wanrooij,Interactie-ontwerp,h1,B0.201,do,13
Maran van Wanrooij,Interactie-ontwerp,h2,B0.201,wo,9
Maran van Wanrooij,Compilerbouw practicum,p2,A1.06,ma,11
Randell Nieman,Technology for games,h2,A1.04,do,13
Randell Nieman,Technology for games,h1,A1.04,do,15
Randell Nieman,Technology for games,w1,A1.04,do,11
Tariq Bood,Programmeren in Java 2,p1,C0.110,do,13
Wafa Bart,Kansrekenen 2,h2,C0.110,ma,13
Wafa Bart,Collectieve Intelligentie,h3,C0.110,wo,11
Wafa Bart,Analysemethoden en -technieken,h1,C1.112,di,11
Wafa Bart,Databases 2,h1,C0.110,di,9
Wafa Bart,Collectieve Intelligentie,p3,C0.110,vr,11
Wafa Bart,Kansrekenen 2,h1,C0.110,wo,13
Wafa Bart,Collectieve Intelligentie,h1,C0.110,wo,9
Wafa Bart,Databases 2,w2,B0.201,vr,15
Wafa Bart,Collectieve Intelligentie,w3,A1.08,do,13
Wafa Bart,Collectieve Intelligentie,h2,C1.112,vr,13
Pietro Dieperink,Technology for games,h2,A1.04,do,13
Pietro Dieperink,Technology for games,h1,A1.04,do,15
Pietro Dieperink,Technology for games,w2,A1.08,ma,15
Hui van Zeijl,Heuristieken 1,h1,B0.201,ma,15
Hui van Zeijl,Compilerbouw practicum,p3,A1.08,ma,13
Hui van Zeijl,Architectuur en computerorganisatie,h2,A1.04,ma,9
Hui van Zeijl,Architectuur en computerorganisatie,h1,C1.112,ma,11
Hui van Zeijl,Heuristieken 1,w2,A1.04,do,9
Tom Stokkel,Calculus 2,h1,C0.110,do,11
Tom Stokkel,Kansrekenen 2,h2,C0.110,ma,13
Tom Stokkel,Kansrekenen 2,h1,C0.110,wo,13
Tom Stokkel,Lineaire Algebra,h2,C1.112,ma,9
Tom Stokkel,Calculus 2,w1,A1.04,wo,15
Tom Stokkel,Lineaire Algebra,h1,C0.110,ma,11
Tom Stokkel,Project Numerical Recipes,p3,A1.08,di,11
Jennie Roozendaal,Kansrekenen 2,h2,C0.110,ma,13
Jennie Roozendaal,Kansrekenen 2,h1,C0.110,wo,13
Solane Paulissen,Collectieve Intelligentie,p2,A1.06,ma,13
Solane Paulissen,Collectieve Intelligentie,h3,C0.110,wo,11
Solane Paulissen,Algoritmen en complexiteit,w1,A1.06,ma,15
Solane Paulissen,Algoritmen en complexiteit,p1,A1.08,di,9
Solane Paulissen,Collectieve Intelligentie,h1,C0.110,wo,9
Solane Paulissen,Compilerbouw practicum,p2,A1.06,ma,11
Solane Paulissen,Collectieve Intelligentie,w3,A1.08,do,13
Solane Paulissen,Collectieve Intelligentie,h2,C1.112,vr,13
Solane Paulissen,Algoritmen en complexiteit,h1,A1.10,di,11
Chrystel Kalshoven,Kansrekenen 2,h2,C0.110,ma,13
Chrystel Kalshoven,Netwerken en systeembeveiliging,p3,C1.112,do,15
Chrystel Kalshoven,Kansrekenen 2,h1,C0.110,wo,13
Chrystel Kalshoven,Compilerbouw practicum,p1,A1.06,di,9
Chrystel Kalshoven,Lineaire Algebra,h2,C1.112,ma,9
Chrystel Kalshoven,Lineaire Algebra,h1,C0.110,ma,11
Chrystel Kalshoven,Programmeren in Java 2,p1,C0.110,do,13
Maritha van der Niet,Technology for games,h2,A1.04,do,13
Maritha van der Niet,Reflectie op de digitale cultuur,h1,A1.10,do,15
Maritha van der Niet,Reflectie op de digitale cultuur,w3,A1.08,wo,11
Maritha van der Niet,Analysemethoden en -technieken,h1,C1.112,di,11
Maritha van der Niet,Reflectie op de digitale cultuur,h2,A1.10,di,9
Maritha van der Niet,Technology for games,h1,A1.04,do,15
Maritha van der Niet,Technology for games,w1,A1.04,do,11
Maritha van der Niet,Lineaire Algebra,h2,C1.112,ma,9
Maritha van der Niet,Lineaire Algebra,h1,C0.110,ma,11
Maritha van der Niet,Project Genetic Algorithms,p2,A1.06,wo,13
Angus Brusse,Netwerken en systeembeveiliging,p4,A1.04,ma,15
Angus Brusse,Databases 2,w2,B0.201,vr,15
Angus Brusse,Databases 2,h1,C0.110,di,9
Nuriye Kooijmans,Calculus 2,h1,C0.110,do,11
Nuriye Kooijmans,Analysemethoden en -technieken,h1,C1.112,di,11
Nuriye Kooijmans,Heuristieken 1,h1,B0.201,ma,15
Nuriye Kooijmans,Advanced Heuristics,h1,A1.10,vr,15
Nuriye Kooijmans,Calculus 2,w2,A1.10,ma,11
Nuriye Kooijmans,Heuristieken 1,w1,A1.10,vr,13
Nuriye Kooijmans,Moderne Databases,h1,A1.10,ma,13
